distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
1290.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,9.577869653926555,28.91412093818512,2.7910991021696248,66650587.89672042,1000000000.0,1000000000.0,1.500361859597649e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1300.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,10.03171186381536,28.834413404211936,2.7005905304826854,69380231.32957143,1000000000.0,1000000000.0,1.441332755507515e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1310.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.8209388767575945,28.755223471201205,2.610595931968902,35399043.14897169,1000000000.0,1000000000.0,2.824935114182738e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1320.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.123743201531539,28.676543291964663,2.521107489431955,41774203.793505445,1000000000.0,1000000000.0,2.393821806737746e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1330.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.17221111746818,28.59836519678391,2.432117562672005,42020837.64944643,1000000000.0,1000000000.0,2.3797716940875256e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1340.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.530922155991107,28.5206816880958,2.3436186831823704,49182093.27011066,1000000000.0,1000000000.0,2.033260346419066e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1350.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.74260019889536,28.44348543537582,2.2556035490431725,55925645.34195877,1000000000.0,1000000000.0,1.7880884411533829e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1360.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,10.283619050158705,28.36676927020975,2.1680650200037235,70906649.70437615,1000000000.0,1000000000.0,1.4103049631722806e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1370.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,9.7714111435658,28.29052618154619,2.080996112744714,67811336.53376114,1000000000.0,1000000000.0,1.474679679115499e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1380.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.323021953635319,28.214749311121295,1.9943899963129184,42792345.770848736,1000000000.0,1000000000.0,2.336866516631173e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1390.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.156808027498883,28.139431949048998,1.9082399877205205,47164775.915849105,1000000000.0,1000000000.0,2.120226335399514e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1400.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.925456673771805,28.064567529568812,1.8225395477024335,45933980.20495535,1000000000.0,1000000000.0,2.177037555940167e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1410.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,8.555964937910886,27.99014962694534,1.73728227662437,60611230.935479395,1000000000.0,1000000000.0,1.6498592497890353e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1420.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.662881605708378,27.916171951512283,1.652461910535635,39461888.697911374,1000000000.0,1000000000.0,2.5340905693977283e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1430.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.0755054363601175,27.84262834585529,1.5680723173603042,31988782.06352692,1000000000.0,1000000000.0,3.1260958857829835e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1440.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,8.167292284244027,27.769512781127965,1.4841074932213303,58357658.56678325,1000000000.0,1000000000.0,1.713571148259181e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1450.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.698869370874576,27.69681935349498,1.40056155889161,39640274.42602832,1000000000.0,1000000000.0,2.522686874597889e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1460.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.668865477829669,27.624542280697632,1.3174287563671498,39491523.78863693,1000000000.0,1000000000.0,2.532188946043491e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1470.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,8.149631589598016,27.552675898736325,1.2347034455571588,58255876.803228885,1000000000.0,1000000000.0,1.7165650143378738e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1480.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.5093063826546,27.481214658665834,1.152380101086294,38704886.129948,1000000000.0,1000000000.0,2.5836531249377522e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1490.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.3121452158409426,27.410153123498027,1.070453309204737,33051559.532419875,1000000000.0,1000000000.0,3.0255758401327843e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1500.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,6.689192281775178,27.339485965208283,0.9889177648013856,50045216.52332276,1000000000.0,1000000000.0,1.9981929732164636e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1510.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.8494457705402,27.269207961841587,0.9077682685164064,56534390.950082764,1000000000.0,1000000000.0,1.7688348334431577e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1520.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,4.039167586331729,27.199313994713613,0.8269997239491431,36431288.3023657,1000000000.0,1000000000.0,2.7448933227405634e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1530.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,3.7441610822644833,27.129799045703948,0.7466071349573724,35039450.16020762,1000000000.0,1000000000.0,2.853926061704145e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1540.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,10.448161047805385,27.060658194637192,0.6665856030448936,71907811.4969478,1000000000.0,1000000000.0,1.3906694963765462e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1550.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,7.702258480924499,26.99188661674897,0.586930324833105,55696358.73908008,1000000000.0,1000000000.0,1.7954495098767326e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1560.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,5.554038390376533,26.923479580233234,0.5076365896144637,43985961.46432444,1000000000.0,1000000000.0,2.27345263513466e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
1570.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,2.673572805659745,26.855432443867983,0.428699776983791,30227241.25372624,1000000000.0,1000000000.0,3.3082741213663547e-09,1.0000000000000001e-11,3.1622776601683794e-11,1,rain
