distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1020.0,1.02,0.22520449341897797,0.0896628631585867,0.30962284345742963,0.6244902000349943,88.375509799965,1.0000000000000001e-11,29357708892.54684,0
1030.0,1.03,0.22741238060936012,0.09128103027474685,0.30962284345742963,0.6283162543415366,88.37168374565846,1.0000000000000001e-11,29356437904.819336,0
1040.0,1.04,0.22962026779974226,0.09291234258296878,0.30962284345742963,0.6321554538401406,88.36784454615986,1.0000000000000001e-11,29355162550.353565,0
1050.0,1.05,0.2318281549901244,0.09455677893195867,0.30962284345742963,0.6360077773795128,88.36399222262048,1.0000000000000001e-11,29353882836.175827,0
1060.0,1.06,0.23403604218050653,0.09621431840638357,0.30962284345742963,0.6398732040443198,88.36012679595568,1.0000000000000001e-11,29352598769.234047,0
1070.0,1.07,0.23624392937088867,0.09788494032202776,0.30962284345742963,0.6437517131503461,88.35624828684965,1.0000000000000001e-11,29351310356.39937,0
1080.0,1.08,0.23845181656127082,0.09956862422110027,0.30962284345742963,0.6476432842398008,88.3523567157602,1.0000000000000001e-11,29350017604.46772,0
1090.0,1.09,0.24065970375165296,0.10126534986766733,0.30962284345742963,0.6515478970767499,88.34845210292325,1.0000000000000001e-11,29348720520.16135,0
1100.0,1.1,0.24286759094203508,0.10297509724322904,0.30962284345742963,0.6554655316426937,88.34453446835731,1.0000000000000001e-11,29347419110.13024,0
1110.0,1.11,0.24507547813241723,0.10469784654241987,0.30962284345742963,0.6593961681322668,88.34060383186774,1.0000000000000001e-11,29346113380.953606,0
1120.0,1.12,0.24728336532279938,0.10643357816883296,0.30962284345742963,0.663339786949062,88.33666021305093,1.0000000000000001e-11,29344803339.141224,0
1130.0,1.13,0.24949125251318147,0.10818227273095844,0.30962284345742963,0.6672963687015696,88.33270363129843,1.0000000000000001e-11,29343488991.13481,0
1140.0,1.14,0.2516991397035636,0.10994391103824544,0.30962284345742963,0.6712658941992387,88.32873410580076,1.0000000000000001e-11,29342170343.30934,0
1150.0,1.15,0.25390702689394573,0.11171847409726607,0.30962284345742963,0.6752483444486415,88.32475165555135,1.0000000000000001e-11,29340847401.974285,0
1160.0,1.16,0.2561149140843279,0.11350594310798495,0.30962284345742963,0.6792437006497425,88.32075629935025,1.0000000000000001e-11,29339520173.374886,0
1170.0,1.17,0.25832280127471,0.11530629946013915,0.30962284345742963,0.6832519441922789,88.31674805580772,1.0000000000000001e-11,29338188663.693336,0
1180.0,1.18,0.26053068846509214,0.11711952472970769,0.30962284345742963,0.6872730566522295,88.31272694334777,1.0000000000000001e-11,29336852879.04997,0
1190.0,1.19,0.2627385756554743,0.11894560067547993,0.30962284345742963,0.6913070197883839,88.30869298021162,1.0000000000000001e-11,29335512825.50437,0
1200.0,1.2,0.26494646284585643,0.12078450923571477,0.30962284345742963,0.6953538155390009,88.304646184461,1.0000000000000001e-11,29334168509.056534,0
1210.0,1.21,0.26715435003623855,0.12263623252489167,0.30962284345742963,0.6994134260185598,88.30058657398143,1.0000000000000001e-11,29332819935.647892,0
1220.0,1.22,0.2693622372266207,0.1245007528305404,0.30962284345742963,0.7034858335145908,88.29651416648541,1.0000000000000001e-11,29331467111.162407,0
1230.0,1.23,0.27157012441700284,0.12637805261015903,0.30962284345742963,0.7075710204845915,88.2924289795154,1.0000000000000001e-11,29330110041.427563,0
1240.0,1.24,0.273778011607385,0.1282681144882092,0.30962284345742963,0.7116689695530238,88.28833103044698,1.0000000000000001e-11,29328748732.215397,0
1250.0,1.25,0.27598589879776714,0.13017092125318977,0.30962284345742963,0.7157796635083865,88.28422033649161,1.0000000000000001e-11,29327383189.243443,0
1260.0,1.26,0.27819378598814926,0.1320864558547806,0.30962284345742963,0.7199030853003595,88.28009691469964,1.0000000000000001e-11,29326013418.17569,0
1270.0,1.27,0.28040167317853143,0.13401470140106506,0.30962284345742963,0.7240392180370261,88.27596078196298,1.0000000000000001e-11,29324639424.623524,0
1280.0,1.28,0.28260956036891355,0.13595564115581887,0.30962284345742963,0.728188044982162,88.27181195501784,1.0000000000000001e-11,29323261214.146587,0
1290.0,1.29,0.28481744755929567,0.13790925853586328,0.30962284345742963,0.7323495495525886,88.2676504504474,1.0000000000000001e-11,29321878792.253696,0
1300.0,1.3,0.28702533474967784,0.1398755371084849,0.30962284345742963,0.7365237153155924,88.2634762846844,1.0000000000000001e-11,29320492164.40368,0
1310.0,1.31,0.28923322194005996,0.14185446058892692,0.30962284345742963,0.7407105259864165,88.25928947401358,1.0000000000000001e-11,29319101336.006218,0
1320.0,1.32,0.2914411091304421,0.14384601283792486,0.30962284345742963,0.7449099654257966,88.25509003457421,1.0000000000000001e-11,29317706312.422657,0
1330.0,1.33,0.29364899632082425,0.14585017785931906,0.30962284345742963,0.7491220176375729,88.25087798236243,1.0000000000000001e-11,29316307098.96681,0
1340.0,1.34,0.29585688351120637,0.14786693979770796,0.30962284345742963,0.753346666766344,88.24665333323365,1.0000000000000001e-11,29314903700.905712,0
1350.0,1.35,0.29806477070158854,0.14989628293617263,0.30962284345742963,0.7575838970951908,88.24241610290481,1.0000000000000001e-11,29313496123.460434,0
1360.0,1.36,0.30027265789197066,0.15193819169404177,0.30962284345742963,0.7618336930434421,88.23816630695656,1.0000000000000001e-11,29312084371.806747,0
1370.0,1.37,0.3024805450823528,0.15399265062471773,0.30962284345742963,0.7660960391645002,88.2339039608355,1.0000000000000001e-11,29310668451.0759,0
1380.0,1.38,0.3046884322727349,0.15605964441354708,0.30962284345742963,0.7703709201437117,88.2296290798563,1.0000000000000001e-11,29309248366.355328,0
1390.0,1.39,0.306896319463117,0.15813915787574417,0.30962284345742963,0.7746583207962908,88.22534167920371,1.0000000000000001e-11,29307824122.689278,0
1400.0,1.4,0.3091042066534992,0.1602311759543593,0.30962284345742963,0.7789582260652881,88.22104177393472,1.0000000000000001e-11,29306395725.07959,0
1410.0,1.41,0.3113120938438813,0.16233568371829657,0.30962284345742963,0.7832706210196075,88.21672937898039,1.0000000000000001e-11,29304963178.486248,0
