distance_m,FSPL_dB,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2760.0,150.80838995758097,414150.8083899576,-414150.8083899576,-414062.8083899576,1e-10,0.0,1
2770.0,150.8398036975656,415650.83980369754,-415650.83980369754,-415562.83980369754,1e-10,0.0,1
2780.0,150.87110423463815,417150.87110423465,-417150.87110423465,-417062.87110423465,1e-10,0.0,1
2790.0,150.90229238174857,418650.90229238174,-418650.90229238174,-418562.90229238174,1e-10,0.0,1
2800.0,150.933368943121,420150.9333689431,-420150.9333689431,-420062.9333689431,1e-10,0.0,1
2810.0,150.96433471437823,421650.9643347144,-421650.9643347144,-421562.9643347144,1e-10,0.0,1
2820.0,150.99519048266384,423150.99519048264,-423150.99519048264,-423062.99519048264,1e-10,0.0,1
2830.0,151.02593702676242,424651.0259370268,-424651.0259370268,-424563.0259370268,1e-10,0.0,1
2840.0,151.0565751172174,426151.0565751172,-426151.0565751172,-426063.0565751172,1e-10,0.0,1
2850.0,151.08710551644683,427651.08710551646,-427651.08710551646,-427563.08710551646,1e-10,0.0,1
2860.0,151.11752897885748,429151.11752897885,-429151.11752897885,-429063.11752897885,1e-10,0.0,1
2870.0,151.14784625095646,430651.14784625097,-430651.14784625097,-430563.14784625097,1e-10,0.0,1
2880.0,151.17805807146124,432151.17805807147,-432151.17805807147,-432063.17805807147,1e-10,0.0,1
2890.0,151.2081651714076,433651.2081651714,-433651.2081651714,-433563.2081651714,1e-10,0.0,1
2900.0,151.23816827425574,435151.2381682742,-435151.2381682742,-435063.2381682742,1e-10,0.0,1
2910.0,151.26806809599478,436651.268068096,-436651.268068096,-436563.268068096,1e-10,0.0,1
2920.0,151.297865345245,438151.29786534526,-438151.29786534526,-438063.29786534526,1e-10,0.0,1
2930.0,151.32756072335883,439651.32756072335,-439651.32756072335,-439563.32756072335,1e-10,0.0,1
2940.0,151.35715492451976,441151.35715492454,-441151.35715492454,-441063.35715492454,1e-10,0.0,1
2950.0,151.3866486358399,442651.38664863585,-442651.38664863585,-442563.38664863585,1e-10,0.0,1
2960.0,151.41604253745538,444151.4160425374,-444151.4160425374,-444063.4160425374,1e-10,0.0,1
2970.0,151.44533730262086,445651.44533730263,-445651.44533730263,-445563.44533730263,1e-10,0.0,1
2980.0,151.47453359780172,447151.4745335978,-447151.4745335978,-447063.4745335978,1e-10,0.0,1
2990.0,151.50363208276522,448651.5036320828,-448651.5036320828,-448563.5036320828,1e-10,0.0,1
3000.0,151.53263341066986,450151.53263341065,-450151.53263341065,-450063.53263341065,1e-10,0.0,1
3010.0,151.5615382281535,451651.5615382281,-451651.5615382281,-451563.5615382281,1e-10,0.0,1
3020.0,151.59034717541965,453151.5903471754,-453151.5903471754,-453063.5903471754,1e-10,0.0,1
3030.0,151.6190608863227,454651.6190608863,-454651.6190608863,-454563.6190608863,1e-10,0.0,1
3040.0,151.6476799884517,456151.64767998847,-456151.64767998847,-456063.64767998847,1e-10,0.0,1
3050.0,151.67620510321234,457651.6762051032,-457651.6762051032,-457563.6762051032,1e-10,0.0,1
3060.0,151.70463684590823,459151.7046368459,-459151.7046368459,-459063.7046368459,1e-10,0.0,1
3070.0,151.73297582582035,460651.73297582584,-460651.73297582584,-460563.73297582584,1e-10,0.0,1
3080.0,151.76122264628552,462151.7612226463,-462151.7612226463,-462063.7612226463,1e-10,0.0,1
3090.0,151.78937790477332,463651.7893779048,-463651.7893779048,-463563.7893779048,1e-10,0.0,1
3100.0,151.8174421929621,465151.817442193,-465151.817442193,-465063.817442193,1e-10,0.0,1
3110.0,151.84541609681338,466651.8454160968,-466651.8454160968,-466563.8454160968,1e-10,0.0,1
3120.0,151.8733001966455,468151.87330019666,-468151.87330019666,-468063.87330019666,1e-10,0.0,1
3130.0,151.90109506720557,469651.9010950672,-469651.9010950672,-469563.9010950672,1e-10,0.0,1
3140.0,151.92880127774092,471151.92880127777,-471151.92880127777,-471063.92880127777,1e-10,0.0,1
3150.0,151.95641939206863,472651.9564193921,-472651.9564193921,-472563.9564193921,1e-10,0.0,1
3160.0,151.9839499686447,474151.98394996865,-474151.98394996865,-474063.98394996865,1e-10,0.0,1
3170.0,152.01139356063166,475652.0113935606,-475652.0113935606,-475564.0113935606,1e-10,0.0,1
3180.0,152.03875071596528,477152.03875071596,-477152.03875071596,-477064.03875071596,1e-10,0.0,1
3190.0,152.06602197742023,478652.0660219774,-478652.0660219774,-478564.0660219774,1e-10,0.0,1
3200.0,152.09320788267473,480152.09320788266,-480152.09320788266,-480064.09320788266,1e-10,0.0,1
3210.0,152.12030896437406,481652.1203089644,-481652.1203089644,-481564.1203089644,1e-10,0.0,1
3220.0,152.14732575019323,483152.1473257502,-483152.1473257502,-483064.1473257502,1e-10,0.0,1
3230.0,152.1742587628987,484652.1742587629,-484652.1742587629,-484564.1742587629,1e-10,0.0,1
3240.0,152.20110852040887,486152.2011085204,-486152.2011085204,-486064.2011085204,1e-10,0.0,1
3250.0,152.2278755358541,487652.22787553584,-487652.22787553584,-487564.22787553584,1e-10,0.0,1
3260.0,152.2545603176354,489152.2545603176,-489152.2545603176,-489064.2545603176,1e-10,0.0,1
3270.0,152.28116336948236,490652.2811633695,-490652.2811633695,-490564.2811633695,1e-10,0.0,1
3280.0,152.3076851905102,492152.3076851905,-492152.3076851905,-492064.3076851905,1e-10,0.0,1
3290.0,152.3341262752761,493652.33412627527,-493652.33412627527,-493564.33412627527,1e-10,0.0,1
3300.0,152.36048711383438,495152.3604871138,-495152.3604871138,-495064.3604871138,1e-10,0.0,1
3310.0,152.386768191791,496652.3867681918,-496652.3867681918,-496564.3867681918,1e-10,0.0,1
3320.0,152.41296999035734,498152.41296999034,-498152.41296999034,-498064.41296999034,1e-10,0.0,1
3330.0,152.439092986403,499652.4390929864,-499652.4390929864,-499564.4390929864,1e-10,0.0,1
3340.0,152.4651376525079,501152.4651376525,-501152.4651376525,-501064.4651376525,1e-10,0.0,1
3350.0,152.49110445701353,502652.491104457,-502652.491104457,-502564.491104457,1e-10,0.0,1
3360.0,152.5169938640735,504152.5169938641,-504152.5169938641,-504064.5169938641,1e-10,0.0,1
3370.0,152.5428063337034,505652.5428063337,-505652.5428063337,-505564.5428063337,1e-10,0.0,1
3380.0,152.5685423218297,507152.56854232185,-507152.56854232185,-507064.56854232185,1e-10,0.0,1
3390.0,152.59420228033827,508652.59420228034,-508652.59420228034,-508564.59420228034,1e-10,0.0,1
3400.0,152.61978665712172,510152.6197866571,-510152.6197866571,-510064.6197866571,1e-10,0.0,1
3410.0,152.64529589612658,511652.6452958961,-511652.6452958961,-511564.6452958961,1e-10,0.0,1
3420.0,152.67073043739933,513152.6707304374,-513152.6707304374,-513064.6707304374,1e-10,0.0,1
3430.0,152.69609071713202,514652.69609071716,-514652.69609071716,-514564.69609071716,1e-10,0.0,1
3440.0,152.7213771677072,516152.72137716773,-516152.72137716773,-516064.72137716773,1e-10,0.0,1
3450.0,152.7465902177421,517652.74659021775,-517652.74659021775,-517564.74659021775,1e-10,0.0,1
3460.0,152.77173029213216,519152.7717302921,-519152.7717302921,-519064.7717302921,1e-10,0.0,1
3470.0,152.7967978120941,520652.7967978121,-520652.7967978121,-520564.7967978121,1e-10,0.0,1
3480.0,152.82179319520824,522152.8217931952,-522152.8217931952,-522064.8217931952,1e-10,0.0,1
3490.0,152.84671685546022,523652.8467168555,-523652.8467168555,-523564.8467168555,1e-10,0.0,1
3500.0,152.87156920328212,525152.8715692033,-525152.8715692033,-525064.8715692033,1e-10,0.0,1
3510.0,152.89635064559312,526652.8963506456,-526652.8963506456,-526564.8963506456,1e-10,0.0,1
3520.0,152.92106158583925,528152.9210615859,-528152.9210615859,-528064.9210615859,1e-10,0.0,1
3530.0,152.94570242403307,529652.945702424,-529652.945702424,-529564.945702424,1e-10,0.0,1
3540.0,152.97027355679236,531152.9702735568,-531152.9702735568,-531064.9702735568,1e-10,0.0,1
3550.0,152.99477537737852,532652.9947753773,-532652.9947753773,-532564.9947753773,1e-10,0.0,1
3560.0,153.01920827573414,534153.0192082757,-534153.0192082757,-534065.0192082757,1e-10,0.0,1
3570.0,153.0435726385205,535653.0435726385,-535653.0435726385,-535565.0435726385,1e-10,0.0,1
3580.0,153.0678688491541,537153.0678688491,-537153.0678688491,-537065.0678688491,1e-10,0.0,1
3590.0,153.09209728784302,538653.0920972879,-538653.0920972879,-538565.0920972879,1e-10,0.0,1
3600.0,153.11625833162236,540153.1162583316,-540153.1162583316,-540065.1162583316,1e-10,0.0,1
3610.0,153.14035235438976,541653.1403523544,-541653.1403523544,-541565.1403523544,1e-10,0.0,1
3620.0,153.16437972693993,543153.164379727,-543153.164379727,-543065.164379727,1e-10,0.0,1
3630.0,153.18834081699887,544653.188340817,-544653.188340817,-544565.188340817,1e-10,0.0,1
3640.0,153.21223598925775,546153.2122359893,-546153.2122359893,-546065.2122359893,1e-10,0.0,1
3650.0,153.2360656054061,547653.2360656054,-547653.2360656054,-547565.2360656054,1e-10,0.0,1
3660.0,153.25983002416484,549153.2598300242,-549153.2598300242,-549065.2598300242,1e-10,0.0,1
3670.0,153.2835296013184,550653.2835296013,-550653.2835296013,-550565.2835296013,1e-10,0.0,1
3680.0,153.30716468974697,552153.3071646898,-552153.3071646898,-552065.3071646898,1e-10,0.0,1
3690.0,153.33073563945783,553653.3307356394,-553653.3307356394,-553565.3307356394,1e-10,0.0,1
3700.0,153.3542427976165,555153.3542427976,-555153.3542427976,-555065.3542427976,1e-10,0.0,1
3710.0,153.37768650857754,556653.3776865086,-556653.3776865086,-556565.3776865086,1e-10,0.0,1
3720.0,153.4010671139146,558153.401067114,-558153.401067114,-558065.401067114,1e-10,0.0,1
3730.0,153.42438495245037,559653.4243849524,-559653.4243849524,-559565.4243849524,1e-10,0.0,1
3740.0,153.44764036028624,561153.4476403603,-561153.4476403603,-561065.4476403603,1e-10,0.0,1
3750.0,153.47083367083098,562653.4708336708,-562653.4708336708,-562565.4708336708,1e-10,0.0,1
3760.0,153.49396521482984,564153.4939652148,-564153.4939652148,-564065.4939652148,1e-10,0.0,1
3770.0,153.5170353203925,565653.5170353204,-565653.5170353204,-565565.5170353204,1e-10,0.0,1
3780.0,153.54004431302113,567153.5400443131,-567153.5400443131,-567065.5400443131,1e-10,0.0,1
3790.0,153.56299251563806,568653.5629925156,-568653.5629925156,-568565.5629925156,1e-10,0.0,1
3800.0,153.58588024861282,570153.5858802486,-570153.5858802486,-570065.5858802486,1e-10,0.0,1
3810.0,153.608707829789,571653.6087078298,-571653.6087078298,-571565.6087078298,1e-10,0.0,1
3820.0,153.6314755745108,573153.6314755745,-573153.6314755745,-573065.6314755745,1e-10,0.0,1
3830.0,153.6541837956491,574653.6541837957,-574653.6541837957,-574565.6541837957,1e-10,0.0,1
3840.0,153.67683280362724,576153.6768328036,-576153.6768328036,-576065.6768328036,1e-10,0.0,1
3850.0,153.69942290644664,577653.6994229065,-577653.6994229065,-577565.6994229065,1e-10,0.0,1
3860.0,153.7219544097117,579153.7219544097,-579153.7219544097,-579065.7219544097,1e-10,0.0,1
3870.0,153.74442761665483,580653.7444276167,-580653.7444276167,-580565.7444276167,1e-10,0.0,1
3880.0,153.76684282816078,582153.7668428281,-582153.7668428281,-582065.7668428281,1e-10,0.0,1
3890.0,153.7892003427908,583653.7892003428,-583653.7892003428,-583565.7892003428,1e-10,0.0,1
3900.0,153.8115004568066,585153.8115004568,-585153.8115004568,-585065.8115004568,1e-10,0.0,1
3910.0,153.83374346419396,586653.8337434642,-586653.8337434642,-586565.8337434642,1e-10,0.0,1
3920.0,153.85592965668576,588153.8559296567,-588153.8559296567,-588065.8559296567,1e-10,0.0,1
3930.0,153.87805932378515,589653.8780593238,-589653.8780593238,-589565.8780593238,1e-10,0.0,1
3940.0,153.90013275278812,591153.9001327528,-591153.9001327528,-591065.9001327528,1e-10,0.0,1
3950.0,153.92215022880583,592653.9221502288,-592653.9221502288,-592565.9221502288,1e-10,0.0,1
3960.0,153.94411203478685,594153.9441120347,-594153.9441120347,-594065.9441120347,1e-10,0.0,1
3970.0,153.96601845153893,595653.9660184515,-595653.9660184515,-595565.9660184515,1e-10,0.0,1
3980.0,153.9878697577504,597153.9878697577,-597153.9878697577,-597065.9878697577,1e-10,0.0,1
3990.0,154.0096662300116,598654.0096662301,-598654.0096662301,-598566.0096662301,1e-10,0.0,1
4000.0,154.03140814283586,600154.0314081429,-600154.0314081429,-600066.0314081429,1e-10,0.0,1
