distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
870.0,0.87,1.0480829808558163,0.33491473510068986,0.30962284345742963,1.6926205594139359,87.30737944058606,1.0000000000000001e-11,29002883668.149277,0
880.0,0.88,1.060129911670251,0.342006104511216,0.30962284345742963,1.7117588596388966,87.28824114036111,1.0000000000000001e-11,28996526062.440556,0
890.0,0.89,1.0721768424846858,0.3491649468581678,0.30962284345742963,1.7309646328002835,87.26903536719972,1.0000000000000001e-11,28990146042.707607,0
900.0,0.9,1.0842237732991205,0.35639113518894266,0.30962284345742963,1.7502377519454928,87.24976224805451,1.0000000000000001e-11,28983743651.12318,0
910.0,0.91,1.096270704113555,0.3636845442043845,0.30962284345742963,1.7695780917753692,87.23042190822463,1.0000000000000001e-11,28977318929.310757,0
920.0,0.92,1.1083176349279897,0.371045050219222,0.30962284345742963,1.7889855286046412,87.21101447139536,1.0000000000000001e-11,28970871918.357693,0
930.0,0.93,1.1203645657424244,0.37847253112389345,0.30962284345742963,1.8084599403237474,87.19154005967626,1.0000000000000001e-11,28964402658.827908,0
940.0,0.94,1.132411496556859,0.3859668663476611,0.30962284345742963,1.8280012063619497,87.17199879363805,1.0000000000000001e-11,28957911190.77413,0
950.0,0.95,1.1444584273712937,0.3935279368229843,0.30962284345742963,1.8476092076517077,87.15239079234829,1.0000000000000001e-11,28951397553.74975,0
960.0,0.96,1.1565053581857283,0.401155624951082,0.30962284345742963,1.8672838265942397,87.13271617340575,1.0000000000000001e-11,28944861786.820225,0
970.0,0.97,1.168552289000163,0.408849814568636,0.30962284345742963,1.8870249470262288,87.11297505297377,1.0000000000000001e-11,28938303928.57419,0
980.0,0.98,1.1805992198145978,0.416610390915586,0.30962284345742963,1.9068324541876134,87.09316754581239,1.0000000000000001e-11,28931724017.1341,0
990.0,0.99,1.1926461506290325,0.424437240603969,0.30962284345742963,1.926706234690431,87.07329376530957,1.0000000000000001e-11,28925122090.16663,0
1000.0,1.0,1.204693081443467,0.43233025158776445,0.30962284345742963,1.9466461764886613,87.05335382351134,1.0000000000000001e-11,28918498184.89266,0
1010.0,1.01,1.2167400122579017,0.4402893131336927,0.30962284345742963,1.966652168849024,87.03334783115098,1.0000000000000001e-11,28911852338.09699,0
1020.0,1.02,1.2287869430723364,0.4483143157929338,0.30962284345742963,1.9867241023226998,87.0132758976773,1.0000000000000001e-11,28905184586.137733,0
1030.0,1.03,1.2408338738867712,0.45640515137373355,0.30962284345742963,2.0068618687179343,86.99313813128207,1.0000000000000001e-11,28898494964.955406,0
1040.0,1.04,1.2528808047012059,0.46456171291484527,0.30962284345742963,2.027065361073481,86.97293463892652,1.0000000000000001e-11,28891783510.081776,0
1050.0,1.05,1.2649277355156405,0.47278389465979537,0.30962284345742963,2.0473344736328656,86.95266552636713,1.0000000000000001e-11,28885050256.64838,0
1060.0,1.06,1.2769746663300752,0.4810715920319167,0.30962284345742963,2.0676691018194213,86.93233089818058,1.0000000000000001e-11,28878295239.394836,0
1070.0,1.07,1.2890215971445098,0.48942470161014007,0.30962284345742963,2.0880691422120794,86.91193085778792,1.0000000000000001e-11,28871518492.676884,0
1080.0,1.08,1.3010685279589445,0.497843121105501,0.30962284345742963,2.108534492521875,86.89146550747813,1.0000000000000001e-11,28864720050.474174,0
1090.0,1.09,1.3131154587733793,0.5063267493383348,0.30962284345742963,2.129065051569144,86.87093494843086,1.0000000000000001e-11,28857899946.39788,0
1100.0,1.1,1.325162389587814,0.5148754862161437,0.30962284345742963,2.1496607192613872,86.85033928073861,1.0000000000000001e-11,28851058213.697987,0
1110.0,1.11,1.3372093204022486,0.5234892327120998,0.30962284345742963,2.170321396571778,86.82967860342822,1.0000000000000001e-11,28844194885.27052,0
1120.0,1.12,1.3492562512166832,0.5321678908441626,0.30962284345742963,2.1910469855182755,86.80895301448173,1.0000000000000001e-11,28837309993.664394,0
1130.0,1.13,1.3613031820311177,0.540911363654792,0.30962284345742963,2.2118373891433394,86.78816261085666,1.0000000000000001e-11,28830403571.08821,0
1140.0,1.14,1.3733501128455523,0.5497195551912284,0.30962284345742963,2.23269251149421,86.76730748850579,1.0000000000000001e-11,28823475649.416794,0
1150.0,1.15,1.385397043659987,0.5585923704863293,0.30962284345742963,2.253612257603746,86.74638774239625,1.0000000000000001e-11,28816526260.197536,0
1160.0,1.16,1.3974439744744218,0.5675297155399248,0.30962284345742963,2.2745965334717764,86.72540346652822,1.0000000000000001e-11,28809555434.65663,0
1170.0,1.17,1.4094909052888565,0.576531497300697,0.30962284345742963,2.295645246046983,86.70435475395301,1.0000000000000001e-11,28802563203.70505,0
1180.0,1.18,1.421537836103291,0.5855976236485386,0.30962284345742963,2.3167583032092596,86.68324169679074,1.0000000000000001e-11,28795549597.944435,0
1190.0,1.19,1.4335847669177257,0.5947280033773982,0.30962284345742963,2.3379356137525535,86.66206438624745,1.0000000000000001e-11,28788514647.672775,0
1200.0,1.2,1.4456316977321604,0.6039225461785747,0.30962284345742963,2.3591770873681646,86.64082291263183,1.0000000000000001e-11,28781458382.889984,0
1210.0,1.21,1.4576786285465952,0.6131811626244589,0.30962284345742963,2.3804826346284838,86.61951736537152,1.0000000000000001e-11,28774380833.303257,0
1220.0,1.22,1.4697255593610299,0.6225037641527024,0.30962284345742963,2.401852166971162,86.59814783302883,1.0000000000000001e-11,28767282028.332382,0
1230.0,1.23,1.4817724901754645,0.631890263050796,0.30962284345742963,2.4232855966836904,86.57671440331632,1.0000000000000001e-11,28760161997.114826,0
