distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2740.0,1.4049629462081452,33437.612333093224,-33407.612333093224,-33268.612333093224,0.001,0.0,1
2750.0,1.4049629462081452,33559.64741460086,-33529.64741460086,-33390.64741460086,0.001,0.0,1
2760.0,1.4049629462081452,33681.6824961085,-33651.6824961085,-33512.6824961085,0.001,0.0,1
2770.0,1.4049629462081452,33803.71757761614,-33773.71757761614,-33634.71757761614,0.001,0.0,1
2780.0,1.4049629462081452,33925.752659123784,-33895.752659123784,-33756.752659123784,0.001,0.0,1
2790.0,1.4049629462081452,34047.78774063142,-34017.78774063142,-33878.78774063142,0.001,0.0,1
2800.0,1.4049629462081452,34169.82282213906,-34139.82282213906,-34000.82282213906,0.001,0.0,1
2810.0,1.4049629462081452,34291.8579036467,-34261.8579036467,-34122.8579036467,0.001,0.0,1
2820.0,1.4049629462081452,34413.892985154336,-34383.892985154336,-34244.892985154336,0.001,0.0,1
2830.0,1.4049629462081452,34535.92806666198,-34505.92806666198,-34366.92806666198,0.001,0.0,1
2840.0,1.4049629462081452,34657.96314816962,-34627.96314816962,-34488.96314816962,0.001,0.0,1
2850.0,1.4049629462081452,34779.99822967726,-34749.99822967726,-34610.99822967726,0.001,0.0,1
2860.0,1.4049629462081452,34902.033311184896,-34872.033311184896,-34733.033311184896,0.001,0.0,1
2870.0,1.4049629462081452,35024.068392692534,-34994.068392692534,-34855.068392692534,0.001,0.0,1
2880.0,1.4049629462081452,35146.10347420018,-35116.10347420018,-34977.10347420018,0.001,0.0,1
2890.0,1.4049629462081452,35268.13855570782,-35238.13855570782,-35099.13855570782,0.001,0.0,1
2900.0,1.4049629462081452,35390.173637215456,-35360.173637215456,-35221.173637215456,0.001,0.0,1
2910.0,1.4049629462081452,35512.20871872309,-35482.20871872309,-35343.20871872309,0.001,0.0,1
2920.0,1.4049629462081452,35634.24380023073,-35604.24380023073,-35465.24380023073,0.001,0.0,1
2930.0,1.4049629462081452,35756.27888173838,-35726.27888173838,-35587.27888173838,0.001,0.0,1
2940.0,1.4049629462081452,35878.313963246015,-35848.313963246015,-35709.313963246015,0.001,0.0,1
2950.0,1.4049629462081452,36000.34904475365,-35970.34904475365,-35831.34904475365,0.001,0.0,1
2960.0,1.4049629462081452,36122.38412626129,-36092.38412626129,-35953.38412626129,0.001,0.0,1
2970.0,1.4049629462081452,36244.41920776893,-36214.41920776893,-36075.41920776893,0.001,0.0,1
2980.0,1.4049629462081452,36366.45428927657,-36336.45428927657,-36197.45428927657,0.001,0.0,1
2990.0,1.4049629462081452,36488.48937078421,-36458.48937078421,-36319.48937078421,0.001,0.0,1
3000.0,1.4049629462081452,36610.52445229185,-36580.52445229185,-36441.52445229185,0.001,0.0,1
3010.0,1.4049629462081452,36732.55953379949,-36702.55953379949,-36563.55953379949,0.001,0.0,1
3020.0,1.4049629462081452,36854.59461530713,-36824.59461530713,-36685.59461530713,0.001,0.0,1
3030.0,1.4049629462081452,36976.629696814765,-36946.629696814765,-36807.629696814765,0.001,0.0,1
3040.0,1.4049629462081452,37098.66477832241,-37068.66477832241,-36929.66477832241,0.001,0.0,1
3050.0,1.4049629462081452,37220.69985983005,-37190.69985983005,-37051.69985983005,0.001,0.0,1
3060.0,1.4049629462081452,37342.73494133769,-37312.73494133769,-37173.73494133769,0.001,0.0,1
3070.0,1.4049629462081452,37464.770022845325,-37434.770022845325,-37295.770022845325,0.001,0.0,1
3080.0,1.4049629462081452,37586.80510435296,-37556.80510435296,-37417.80510435296,0.001,0.0,1
3090.0,1.4049629462081452,37708.84018586061,-37678.84018586061,-37539.84018586061,0.001,0.0,1
3100.0,1.4049629462081452,37830.87526736825,-37800.87526736825,-37661.87526736825,0.001,0.0,1
3110.0,1.4049629462081452,37952.910348875885,-37922.910348875885,-37783.910348875885,0.001,0.0,1
3120.0,1.4049629462081452,38074.94543038352,-38044.94543038352,-37905.94543038352,0.001,0.0,1
3130.0,1.4049629462081452,38196.98051189116,-38166.98051189116,-38027.98051189116,0.001,0.0,1
3140.0,1.4049629462081452,38319.015593398806,-38289.015593398806,-38150.015593398806,0.001,0.0,1
3150.0,1.4049629462081452,38441.050674906444,-38411.050674906444,-38272.050674906444,0.001,0.0,1
3160.0,1.4049629462081452,38563.08575641408,-38533.08575641408,-38394.08575641408,0.001,0.0,1
3170.0,1.4049629462081452,38685.12083792172,-38655.12083792172,-38516.12083792172,0.001,0.0,1
3180.0,1.4049629462081452,38807.15591942936,-38777.15591942936,-38638.15591942936,0.001,0.0,1
3190.0,1.4049629462081452,38929.191000937004,-38899.191000937004,-38760.191000937004,0.001,0.0,1
3200.0,1.4049629462081452,39051.22608244464,-39021.22608244464,-38882.22608244464,0.001,0.0,1
3210.0,1.4049629462081452,39173.26116395228,-39143.26116395228,-39004.26116395228,0.001,0.0,1
3220.0,1.4049629462081452,39295.29624545992,-39265.29624545992,-39126.29624545992,0.001,0.0,1
3230.0,1.4049629462081452,39417.33132696756,-39387.33132696756,-39248.33132696756,0.001,0.0,1
3240.0,1.4049629462081452,39539.366408475194,-39509.366408475194,-39370.366408475194,0.001,0.0,1
3250.0,1.4049629462081452,39661.40148998284,-39631.40148998284,-39492.40148998284,0.001,0.0,1
3260.0,1.4049629462081452,39783.43657149048,-39753.43657149048,-39614.43657149048,0.001,0.0,1
3270.0,1.4049629462081452,39905.471652998116,-39875.471652998116,-39736.471652998116,0.001,0.0,1
3280.0,1.4049629462081452,40027.506734505754,-39997.506734505754,-39858.506734505754,0.001,0.0,1
3290.0,1.4049629462081452,40149.54181601339,-40119.54181601339,-39980.54181601339,0.001,0.0,1
3300.0,1.4049629462081452,40271.57689752104,-40241.57689752104,-40102.57689752104,0.001,0.0,1
3310.0,1.4049629462081452,40393.611979028676,-40363.611979028676,-40224.611979028676,0.001,0.0,1
3320.0,1.4049629462081452,40515.647060536314,-40485.647060536314,-40346.647060536314,0.001,0.0,1
3330.0,1.4049629462081452,40637.68214204395,-40607.68214204395,-40468.68214204395,0.001,0.0,1
3340.0,1.4049629462081452,40759.71722355159,-40729.71722355159,-40590.71722355159,0.001,0.0,1
3350.0,1.4049629462081452,40881.752305059235,-40851.752305059235,-40712.752305059235,0.001,0.0,1
3360.0,1.4049629462081452,41003.78738656687,-40973.78738656687,-40834.78738656687,0.001,0.0,1
3370.0,1.4049629462081452,41125.82246807451,-41095.82246807451,-40956.82246807451,0.001,0.0,1
3380.0,1.4049629462081452,41247.85754958215,-41217.85754958215,-41078.85754958215,0.001,0.0,1
3390.0,1.4049629462081452,41369.89263108979,-41339.89263108979,-41200.89263108979,0.001,0.0,1
3400.0,1.4049629462081452,41491.92771259743,-41461.92771259743,-41322.92771259743,0.001,0.0,1
3410.0,1.4049629462081452,41613.96279410507,-41583.96279410507,-41444.96279410507,0.001,0.0,1
3420.0,1.4049629462081452,41735.99787561271,-41705.99787561271,-41566.99787561271,0.001,0.0,1
3430.0,1.4049629462081452,41858.03295712035,-41828.03295712035,-41689.03295712035,0.001,0.0,1
3440.0,1.4049629462081452,41980.068038627986,-41950.068038627986,-41811.068038627986,0.001,0.0,1
3450.0,1.4049629462081452,42102.10312013563,-42072.10312013563,-41933.10312013563,0.001,0.0,1
3460.0,1.4049629462081452,42224.13820164327,-42194.13820164327,-42055.13820164327,0.001,0.0,1
3470.0,1.4049629462081452,42346.17328315091,-42316.17328315091,-42177.17328315091,0.001,0.0,1
3480.0,1.4049629462081452,42468.208364658545,-42438.208364658545,-42299.208364658545,0.001,0.0,1
3490.0,1.4049629462081452,42590.24344616618,-42560.24344616618,-42421.24344616618,0.001,0.0,1
3500.0,1.4049629462081452,42712.27852767383,-42682.27852767383,-42543.27852767383,0.001,0.0,1
3510.0,1.4049629462081452,42834.31360918147,-42804.31360918147,-42665.31360918147,0.001,0.0,1
3520.0,1.4049629462081452,42956.348690689105,-42926.348690689105,-42787.348690689105,0.001,0.0,1
3530.0,1.4049629462081452,43078.38377219674,-43048.38377219674,-42909.38377219674,0.001,0.0,1
3540.0,1.4049629462081452,43200.41885370438,-43170.41885370438,-43031.41885370438,0.001,0.0,1
3550.0,1.4049629462081452,43322.45393521202,-43292.45393521202,-43153.45393521202,0.001,0.0,1
3560.0,1.4049629462081452,43444.489016719665,-43414.489016719665,-43275.489016719665,0.001,0.0,1
3570.0,1.4049629462081452,43566.5240982273,-43536.5240982273,-43397.5240982273,0.001,0.0,1
3580.0,1.4049629462081452,43688.55917973494,-43658.55917973494,-43519.55917973494,0.001,0.0,1
3590.0,1.4049629462081452,43810.59426124258,-43780.59426124258,-43641.59426124258,0.001,0.0,1
3600.0,1.4049629462081452,43932.62934275022,-43902.62934275022,-43763.62934275022,0.001,0.0,1
3610.0,1.4049629462081452,44054.66442425786,-44024.66442425786,-43885.66442425786,0.001,0.0,1
3620.0,1.4049629462081452,44176.6995057655,-44146.6995057655,-44007.6995057655,0.001,0.0,1
3630.0,1.4049629462081452,44298.73458727314,-44268.73458727314,-44129.73458727314,0.001,0.0,1
3640.0,1.4049629462081452,44420.76966878078,-44390.76966878078,-44251.76966878078,0.001,0.0,1
3650.0,1.4049629462081452,44542.804750288415,-44512.804750288415,-44373.804750288415,0.001,0.0,1
3660.0,1.4049629462081452,44664.83983179606,-44634.83983179606,-44495.83983179606,0.001,0.0,1
3670.0,1.4049629462081452,44786.8749133037,-44756.8749133037,-44617.8749133037,0.001,0.0,1
3680.0,1.4049629462081452,44908.909994811336,-44878.909994811336,-44739.909994811336,0.001,0.0,1
3690.0,1.4049629462081452,45030.945076318974,-45000.945076318974,-44861.945076318974,0.001,0.0,1
3700.0,1.4049629462081452,45152.98015782661,-45122.98015782661,-44983.98015782661,0.001,0.0,1
3710.0,1.4049629462081452,45275.01523933426,-45245.01523933426,-45106.01523933426,0.001,0.0,1
3720.0,1.4049629462081452,45397.050320841896,-45367.050320841896,-45228.050320841896,0.001,0.0,1
3730.0,1.4049629462081452,45519.085402349534,-45489.085402349534,-45350.085402349534,0.001,0.0,1
3740.0,1.4049629462081452,45641.12048385717,-45611.12048385717,-45472.12048385717,0.001,0.0,1
3750.0,1.4049629462081452,45763.15556536481,-45733.15556536481,-45594.15556536481,0.001,0.0,1
3760.0,1.4049629462081452,45885.190646872456,-45855.190646872456,-45716.190646872456,0.001,0.0,1
3770.0,1.4049629462081452,46007.225728380094,-45977.225728380094,-45838.225728380094,0.001,0.0,1
3780.0,1.4049629462081452,46129.26080988773,-46099.26080988773,-45960.26080988773,0.001,0.0,1
3790.0,1.4049629462081452,46251.29589139537,-46221.29589139537,-46082.29589139537,0.001,0.0,1
3800.0,1.4049629462081452,46373.33097290301,-46343.33097290301,-46204.33097290301,0.001,0.0,1
3810.0,1.4049629462081452,46495.366054410646,-46465.366054410646,-46326.366054410646,0.001,0.0,1
3820.0,1.4049629462081452,46617.40113591829,-46587.40113591829,-46448.40113591829,0.001,0.0,1
3830.0,1.4049629462081452,46739.43621742593,-46709.43621742593,-46570.43621742593,0.001,0.0,1
3840.0,1.4049629462081452,46861.47129893357,-46831.47129893357,-46692.47129893357,0.001,0.0,1
3850.0,1.4049629462081452,46983.506380441206,-46953.506380441206,-46814.506380441206,0.001,0.0,1
3860.0,1.4049629462081452,47105.541461948844,-47075.541461948844,-46936.541461948844,0.001,0.0,1
3870.0,1.4049629462081452,47227.57654345649,-47197.57654345649,-47058.57654345649,0.001,0.0,1
3880.0,1.4049629462081452,47349.61162496413,-47319.61162496413,-47180.61162496413,0.001,0.0,1
3890.0,1.4049629462081452,47471.646706471765,-47441.646706471765,-47302.646706471765,0.001,0.0,1
3900.0,1.4049629462081452,47593.6817879794,-47563.6817879794,-47424.6817879794,0.001,0.0,1
3910.0,1.4049629462081452,47715.71686948704,-47685.71686948704,-47546.71686948704,0.001,0.0,1
3920.0,1.4049629462081452,47837.75195099469,-47807.75195099469,-47668.75195099469,0.001,0.0,1
3930.0,1.4049629462081452,47959.787032502325,-47929.787032502325,-47790.787032502325,0.001,0.0,1
3940.0,1.4049629462081452,48081.82211400996,-48051.82211400996,-47912.82211400996,0.001,0.0,1
3950.0,1.4049629462081452,48203.8571955176,-48173.8571955176,-48034.8571955176,0.001,0.0,1
3960.0,1.4049629462081452,48325.89227702524,-48295.89227702524,-48156.89227702524,0.001,0.0,1
3970.0,1.4049629462081452,48447.927358532885,-48417.927358532885,-48278.927358532885,0.001,0.0,1
3980.0,1.4049629462081452,48569.96244004052,-48539.96244004052,-48400.96244004052,0.001,0.0,1
3990.0,1.4049629462081452,48691.99752154816,-48661.99752154816,-48522.99752154816,0.001,0.0,1
4000.0,1.4049629462081452,48814.0326030558,-48784.0326030558,-48645.0326030558,0.001,0.0,1
