distance_m,FSPL_dB,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2750.0,150.77686219288188,55150.776862192884,-55150.776862192884,-55062.776862192884,1e-10,0.0,1
2760.0,150.80838995758097,55350.80838995758,-55350.80838995758,-55262.80838995758,1e-10,0.0,1
2770.0,150.8398036975656,55550.83980369756,-55550.83980369756,-55462.83980369756,1e-10,0.0,1
2780.0,150.87110423463815,55750.87110423464,-55750.87110423464,-55662.87110423464,1e-10,0.0,1
2790.0,150.90229238174857,55950.90229238175,-55950.90229238175,-55862.90229238175,1e-10,0.0,1
2800.0,150.933368943121,56150.93336894312,-56150.93336894312,-56062.93336894312,1e-10,0.0,1
2810.0,150.96433471437823,56350.96433471438,-56350.96433471438,-56262.96433471438,1e-10,0.0,1
2820.0,150.99519048266384,56550.99519048267,-56550.99519048267,-56462.99519048267,1e-10,0.0,1
2830.0,151.02593702676242,56751.02593702676,-56751.02593702676,-56663.02593702676,1e-10,0.0,1
2840.0,151.0565751172174,56951.05657511722,-56951.05657511722,-56863.05657511722,1e-10,0.0,1
2850.0,151.08710551644683,57151.087105516446,-57151.087105516446,-57063.087105516446,1e-10,0.0,1
2860.0,151.11752897885748,57351.11752897886,-57351.11752897886,-57263.11752897886,1e-10,0.0,1
2870.0,151.14784625095646,57551.147846250955,-57551.147846250955,-57463.147846250955,1e-10,0.0,1
2880.0,151.17805807146124,57751.17805807146,-57751.17805807146,-57663.17805807146,1e-10,0.0,1
2890.0,151.2081651714076,57951.20816517141,-57951.20816517141,-57863.20816517141,1e-10,0.0,1
2900.0,151.23816827425574,58151.238168274256,-58151.238168274256,-58063.238168274256,1e-10,0.0,1
2910.0,151.26806809599478,58351.268068096,-58351.268068096,-58263.268068096,1e-10,0.0,1
2920.0,151.297865345245,58551.297865345245,-58551.297865345245,-58463.297865345245,1e-10,0.0,1
2930.0,151.32756072335883,58751.32756072336,-58751.32756072336,-58663.32756072336,1e-10,0.0,1
2940.0,151.35715492451976,58951.35715492452,-58951.35715492452,-58863.35715492452,1e-10,0.0,1
2950.0,151.3866486358399,59151.38664863584,-59151.38664863584,-59063.38664863584,1e-10,0.0,1
2960.0,151.41604253745538,59351.41604253746,-59351.41604253746,-59263.41604253746,1e-10,0.0,1
2970.0,151.44533730262086,59551.44533730262,-59551.44533730262,-59463.44533730262,1e-10,0.0,1
2980.0,151.47453359780172,59751.4745335978,-59751.4745335978,-59663.4745335978,1e-10,0.0,1
2990.0,151.50363208276522,59951.503632082764,-59951.503632082764,-59863.503632082764,1e-10,0.0,1
3000.0,151.53263341066986,60151.53263341067,-60151.53263341067,-60063.53263341067,1e-10,0.0,1
3010.0,151.5615382281535,60351.561538228154,-60351.561538228154,-60263.561538228154,1e-10,0.0,1
3020.0,151.59034717541965,60551.59034717542,-60551.59034717542,-60463.59034717542,1e-10,0.0,1
3030.0,151.6190608863227,60751.619060886325,-60751.619060886325,-60663.619060886325,1e-10,0.0,1
3040.0,151.6476799884517,60951.647679988455,-60951.647679988455,-60863.647679988455,1e-10,0.0,1
3050.0,151.67620510321234,61151.67620510321,-61151.67620510321,-61063.67620510321,1e-10,0.0,1
3060.0,151.70463684590823,61351.704636845905,-61351.704636845905,-61263.704636845905,1e-10,0.0,1
3070.0,151.73297582582035,61551.73297582582,-61551.73297582582,-61463.73297582582,1e-10,0.0,1
3080.0,151.76122264628552,61751.76122264629,-61751.76122264629,-61663.76122264629,1e-10,0.0,1
3090.0,151.78937790477332,61951.78937790477,-61951.78937790477,-61863.78937790477,1e-10,0.0,1
3100.0,151.8174421929621,62151.817442192965,-62151.817442192965,-62063.817442192965,1e-10,0.0,1
3110.0,151.84541609681338,62351.84541609681,-62351.84541609681,-62263.84541609681,1e-10,0.0,1
3120.0,151.8733001966455,62551.87330019665,-62551.87330019665,-62463.87330019665,1e-10,0.0,1
3130.0,151.90109506720557,62751.90109506721,-62751.90109506721,-62663.90109506721,1e-10,0.0,1
3140.0,151.92880127774092,62951.92880127774,-62951.92880127774,-62863.92880127774,1e-10,0.0,1
3150.0,151.95641939206863,63151.95641939207,-63151.95641939207,-63063.95641939207,1e-10,0.0,1
3160.0,151.9839499686447,63351.98394996864,-63351.98394996864,-63263.98394996864,1e-10,0.0,1
3170.0,152.01139356063166,63552.011393560635,-63552.011393560635,-63464.011393560635,1e-10,0.0,1
3180.0,152.03875071596528,63752.03875071597,-63752.03875071597,-63664.03875071597,1e-10,0.0,1
3190.0,152.06602197742023,63952.06602197742,-63952.06602197742,-63864.06602197742,1e-10,0.0,1
3200.0,152.09320788267473,64152.09320788267,-64152.09320788267,-64064.09320788267,1e-10,0.0,1
3210.0,152.12030896437406,64352.120308964375,-64352.120308964375,-64264.120308964375,1e-10,0.0,1
3220.0,152.14732575019323,64552.14732575019,-64552.14732575019,-64464.14732575019,1e-10,0.0,1
3230.0,152.1742587628987,64752.1742587629,-64752.1742587629,-64664.1742587629,1e-10,0.0,1
3240.0,152.20110852040887,64952.20110852041,-64952.20110852041,-64864.20110852041,1e-10,0.0,1
3250.0,152.2278755358541,65152.22787553586,-65152.22787553586,-65064.22787553586,1e-10,0.0,1
3260.0,152.2545603176354,65352.25456031763,-65352.25456031763,-65264.25456031763,1e-10,0.0,1
3270.0,152.28116336948236,65552.28116336948,-65552.28116336948,-65464.28116336948,1e-10,0.0,1
3280.0,152.3076851905102,65752.3076851905,-65752.3076851905,-65664.3076851905,1e-10,0.0,1
3290.0,152.3341262752761,65952.33412627528,-65952.33412627528,-65864.33412627528,1e-10,0.0,1
3300.0,152.36048711383438,66152.36048711384,-66152.36048711384,-66064.36048711384,1e-10,0.0,1
3310.0,152.386768191791,66352.38676819179,-66352.38676819179,-66264.38676819179,1e-10,0.0,1
3320.0,152.41296999035734,66552.41296999036,-66552.41296999036,-66464.41296999036,1e-10,0.0,1
3330.0,152.439092986403,66752.4390929864,-66752.4390929864,-66664.4390929864,1e-10,0.0,1
3340.0,152.4651376525079,66952.46513765251,-66952.46513765251,-66864.46513765251,1e-10,0.0,1
3350.0,152.49110445701353,67152.49110445702,-67152.49110445702,-67064.49110445702,1e-10,0.0,1
3360.0,152.5169938640735,67352.51699386408,-67352.51699386408,-67264.51699386408,1e-10,0.0,1
3370.0,152.5428063337034,67552.5428063337,-67552.5428063337,-67464.5428063337,1e-10,0.0,1
3380.0,152.5685423218297,67752.56854232182,-67752.56854232182,-67664.56854232182,1e-10,0.0,1
3390.0,152.59420228033827,67952.59420228034,-67952.59420228034,-67864.59420228034,1e-10,0.0,1
3400.0,152.61978665712172,68152.61978665712,-68152.61978665712,-68064.61978665712,1e-10,0.0,1
3410.0,152.64529589612658,68352.64529589613,-68352.64529589613,-68264.64529589613,1e-10,0.0,1
3420.0,152.67073043739933,68552.6707304374,-68552.6707304374,-68464.6707304374,1e-10,0.0,1
3430.0,152.69609071713202,68752.69609071713,-68752.69609071713,-68664.69609071713,1e-10,0.0,1
3440.0,152.7213771677072,68952.7213771677,-68952.7213771677,-68864.7213771677,1e-10,0.0,1
3450.0,152.7465902177421,69152.74659021774,-69152.74659021774,-69064.74659021774,1e-10,0.0,1
3460.0,152.77173029213216,69352.77173029214,-69352.77173029214,-69264.77173029214,1e-10,0.0,1
3470.0,152.7967978120941,69552.79679781209,-69552.79679781209,-69464.79679781209,1e-10,0.0,1
3480.0,152.82179319520824,69752.82179319521,-69752.82179319521,-69664.82179319521,1e-10,0.0,1
3490.0,152.84671685546022,69952.84671685546,-69952.84671685546,-69864.84671685546,1e-10,0.0,1
3500.0,152.87156920328212,70152.87156920329,-70152.87156920329,-70064.87156920329,1e-10,0.0,1
3510.0,152.89635064559312,70352.89635064559,-70352.89635064559,-70264.89635064559,1e-10,0.0,1
3520.0,152.92106158583925,70552.92106158585,-70552.92106158585,-70464.92106158585,1e-10,0.0,1
3530.0,152.94570242403307,70752.94570242404,-70752.94570242404,-70664.94570242404,1e-10,0.0,1
3540.0,152.97027355679236,70952.9702735568,-70952.9702735568,-70864.9702735568,1e-10,0.0,1
3550.0,152.99477537737852,71152.99477537737,-71152.99477537737,-71064.99477537737,1e-10,0.0,1
3560.0,153.01920827573414,71353.01920827573,-71353.01920827573,-71265.01920827573,1e-10,0.0,1
3570.0,153.0435726385205,71553.04357263852,-71553.04357263852,-71465.04357263852,1e-10,0.0,1
3580.0,153.0678688491541,71753.06786884916,-71753.06786884916,-71665.06786884916,1e-10,0.0,1
3590.0,153.09209728784302,71953.09209728784,-71953.09209728784,-71865.09209728784,1e-10,0.0,1
3600.0,153.11625833162236,72153.11625833162,-72153.11625833162,-72065.11625833162,1e-10,0.0,1
3610.0,153.14035235438976,72353.14035235438,-72353.14035235438,-72265.14035235438,1e-10,0.0,1
3620.0,153.16437972693993,72553.16437972694,-72553.16437972694,-72465.16437972694,1e-10,0.0,1
3630.0,153.18834081699887,72753.188340817,-72753.188340817,-72665.188340817,1e-10,0.0,1
3640.0,153.21223598925775,72953.21223598925,-72953.21223598925,-72865.21223598925,1e-10,0.0,1
3650.0,153.2360656054061,73153.23606560541,-73153.23606560541,-73065.23606560541,1e-10,0.0,1
3660.0,153.25983002416484,73353.25983002417,-73353.25983002417,-73265.25983002417,1e-10,0.0,1
3670.0,153.2835296013184,73553.28352960132,-73553.28352960132,-73465.28352960132,1e-10,0.0,1
3680.0,153.30716468974697,73753.30716468974,-73753.30716468974,-73665.30716468974,1e-10,0.0,1
3690.0,153.33073563945783,73953.33073563945,-73953.33073563945,-73865.33073563945,1e-10,0.0,1
3700.0,153.3542427976165,74153.35424279762,-74153.35424279762,-74065.35424279762,1e-10,0.0,1
3710.0,153.37768650857754,74353.37768650858,-74353.37768650858,-74265.37768650858,1e-10,0.0,1
3720.0,153.4010671139146,74553.40106711391,-74553.40106711391,-74465.40106711391,1e-10,0.0,1
3730.0,153.42438495245037,74753.42438495245,-74753.42438495245,-74665.42438495245,1e-10,0.0,1
3740.0,153.44764036028624,74953.44764036029,-74953.44764036029,-74865.44764036029,1e-10,0.0,1
3750.0,153.47083367083098,75153.47083367083,-75153.47083367083,-75065.47083367083,1e-10,0.0,1
3760.0,153.49396521482984,75353.49396521483,-75353.49396521483,-75265.49396521483,1e-10,0.0,1
3770.0,153.5170353203925,75553.51703532039,-75553.51703532039,-75465.51703532039,1e-10,0.0,1
3780.0,153.54004431302113,75753.54004431302,-75753.54004431302,-75665.54004431302,1e-10,0.0,1
3790.0,153.56299251563806,75953.56299251564,-75953.56299251564,-75865.56299251564,1e-10,0.0,1
3800.0,153.58588024861282,76153.58588024862,-76153.58588024862,-76065.58588024862,1e-10,0.0,1
3810.0,153.608707829789,76353.60870782979,-76353.60870782979,-76265.60870782979,1e-10,0.0,1
3820.0,153.6314755745108,76553.63147557451,-76553.63147557451,-76465.63147557451,1e-10,0.0,1
3830.0,153.6541837956491,76753.65418379565,-76753.65418379565,-76665.65418379565,1e-10,0.0,1
3840.0,153.67683280362724,76953.67683280363,-76953.67683280363,-76865.67683280363,1e-10,0.0,1
3850.0,153.69942290644664,77153.69942290644,-77153.69942290644,-77065.69942290644,1e-10,0.0,1
3860.0,153.7219544097117,77353.72195440972,-77353.72195440972,-77265.72195440972,1e-10,0.0,1
3870.0,153.74442761665483,77553.74442761665,-77553.74442761665,-77465.74442761665,1e-10,0.0,1
3880.0,153.76684282816078,77753.76684282816,-77753.76684282816,-77665.76684282816,1e-10,0.0,1
3890.0,153.7892003427908,77953.78920034278,-77953.78920034278,-77865.78920034278,1e-10,0.0,1
3900.0,153.8115004568066,78153.81150045681,-78153.81150045681,-78065.81150045681,1e-10,0.0,1
3910.0,153.83374346419396,78353.83374346419,-78353.83374346419,-78265.83374346419,1e-10,0.0,1
3920.0,153.85592965668576,78553.85592965668,-78553.85592965668,-78465.85592965668,1e-10,0.0,1
3930.0,153.87805932378515,78753.87805932379,-78753.87805932379,-78665.87805932379,1e-10,0.0,1
3940.0,153.90013275278812,78953.9001327528,-78953.9001327528,-78865.9001327528,1e-10,0.0,1
3950.0,153.92215022880583,79153.92215022881,-79153.92215022881,-79065.92215022881,1e-10,0.0,1
3960.0,153.94411203478685,79353.94411203479,-79353.94411203479,-79265.94411203479,1e-10,0.0,1
3970.0,153.96601845153893,79553.96601845154,-79553.96601845154,-79465.96601845154,1e-10,0.0,1
3980.0,153.9878697577504,79753.98786975775,-79753.98786975775,-79665.98786975775,1e-10,0.0,1
3990.0,154.0096662300116,79954.00966623,-79954.00966623,-79866.00966623,1e-10,0.0,1
4000.0,154.03140814283586,80154.03140814284,-80154.03140814284,-80066.03140814284,1e-10,0.0,1
