distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
990.0,1.0882796185405306,9358.268798976618,-9328.268798976618,-9189.268798976618,0.001,0.0,1
1000.0,1.0882796185405306,9452.796766643049,-9422.796766643049,-9283.796766643049,0.001,0.0,1
1010.0,1.0882796185405306,9547.324734309479,-9517.324734309479,-9378.324734309479,0.001,0.0,1
1020.0,1.0882796185405306,9641.85270197591,-9611.85270197591,-9472.85270197591,0.001,0.0,1
1030.0,1.0882796185405306,9736.38066964234,-9706.38066964234,-9567.38066964234,0.001,0.0,1
1040.0,1.0882796185405306,9830.90863730877,-9800.90863730877,-9661.90863730877,0.001,0.0,1
1050.0,1.0882796185405306,9925.4366049752,-9895.4366049752,-9756.4366049752,0.001,0.0,1
1060.0,1.0882796185405306,10019.964572641631,-9989.964572641631,-9850.964572641631,0.001,0.0,1
1070.0,1.0882796185405306,10114.492540308062,-10084.492540308062,-9945.492540308062,0.001,0.0,1
1080.0,1.0882796185405306,10209.020507974492,-10179.020507974492,-10040.020507974492,0.001,0.0,1
1090.0,1.0882796185405306,10303.548475640922,-10273.548475640922,-10134.548475640922,0.001,0.0,1
1100.0,1.0882796185405306,10398.076443307355,-10368.076443307355,-10229.076443307355,0.001,0.0,1
1110.0,1.0882796185405306,10492.604410973785,-10462.604410973785,-10323.604410973785,0.001,0.0,1
1120.0,1.0882796185405306,10587.132378640215,-10557.132378640215,-10418.132378640215,0.001,0.0,1
1130.0,1.0882796185405306,10681.660346306646,-10651.660346306646,-10512.660346306646,0.001,0.0,1
1140.0,1.0882796185405306,10776.188313973076,-10746.188313973076,-10607.188313973076,0.001,0.0,1
1150.0,1.0882796185405306,10870.716281639507,-10840.716281639507,-10701.716281639507,0.001,0.0,1
1160.0,1.0882796185405306,10965.244249305937,-10935.244249305937,-10796.244249305937,0.001,0.0,1
1170.0,1.0882796185405306,11059.772216972367,-11029.772216972367,-10890.772216972367,0.001,0.0,1
1180.0,1.0882796185405306,11154.300184638798,-11124.300184638798,-10985.300184638798,0.001,0.0,1
1190.0,1.0882796185405306,11248.828152305228,-11218.828152305228,-11079.828152305228,0.001,0.0,1
1200.0,1.0882796185405306,11343.356119971659,-11313.356119971659,-11174.356119971659,0.001,0.0,1
1210.0,1.0882796185405306,11437.88408763809,-11407.88408763809,-11268.88408763809,0.001,0.0,1
1220.0,1.0882796185405306,11532.41205530452,-11502.41205530452,-11363.41205530452,0.001,0.0,1
1230.0,1.0882796185405306,11626.94002297095,-11596.94002297095,-11457.94002297095,0.001,0.0,1
1240.0,1.0882796185405306,11721.46799063738,-11691.46799063738,-11552.46799063738,0.001,0.0,1
1250.0,1.0882796185405306,11815.99595830381,-11785.99595830381,-11646.99595830381,0.001,0.0,1
1260.0,1.0882796185405306,11910.523925970241,-11880.523925970241,-11741.523925970241,0.001,0.0,1
1270.0,1.0882796185405306,12005.051893636672,-11975.051893636672,-11836.051893636672,0.001,0.0,1
1280.0,1.0882796185405306,12099.579861303102,-12069.579861303102,-11930.579861303102,0.001,0.0,1
1290.0,1.0882796185405306,12194.107828969532,-12164.107828969532,-12025.107828969532,0.001,0.0,1
1300.0,1.0882796185405306,12288.635796635963,-12258.635796635963,-12119.635796635963,0.001,0.0,1
1310.0,1.0882796185405306,12383.163764302393,-12353.163764302393,-12214.163764302393,0.001,0.0,1
1320.0,1.0882796185405306,12477.691731968824,-12447.691731968824,-12308.691731968824,0.001,0.0,1
1330.0,1.0882796185405306,12572.219699635254,-12542.219699635254,-12403.219699635254,0.001,0.0,1
1340.0,1.0882796185405306,12666.747667301684,-12636.747667301684,-12497.747667301684,0.001,0.0,1
1350.0,1.0882796185405306,12761.275634968117,-12731.275634968117,-12592.275634968117,0.001,0.0,1
1360.0,1.0882796185405306,12855.803602634547,-12825.803602634547,-12686.803602634547,0.001,0.0,1
1370.0,1.0882796185405306,12950.331570300978,-12920.331570300978,-12781.331570300978,0.001,0.0,1
1380.0,1.0882796185405306,13044.859537967408,-13014.859537967408,-12875.859537967408,0.001,0.0,1
1390.0,1.0882796185405306,13139.387505633838,-13109.387505633838,-12970.387505633838,0.001,0.0,1
1400.0,1.0882796185405306,13233.915473300269,-13203.915473300269,-13064.915473300269,0.001,0.0,1
1410.0,1.0882796185405306,13328.4434409667,-13298.4434409667,-13159.4434409667,0.001,0.0,1
1420.0,1.0882796185405306,13422.97140863313,-13392.97140863313,-13253.97140863313,0.001,0.0,1
1430.0,1.0882796185405306,13517.49937629956,-13487.49937629956,-13348.49937629956,0.001,0.0,1
1440.0,1.0882796185405306,13612.02734396599,-13582.02734396599,-13443.02734396599,0.001,0.0,1
1450.0,1.0882796185405306,13706.55531163242,-13676.55531163242,-13537.55531163242,0.001,0.0,1
1460.0,1.0882796185405306,13801.083279298851,-13771.083279298851,-13632.083279298851,0.001,0.0,1
1470.0,1.0882796185405306,13895.611246965282,-13865.611246965282,-13726.611246965282,0.001,0.0,1
1480.0,1.0882796185405306,13990.139214631712,-13960.139214631712,-13821.139214631712,0.001,0.0,1
1490.0,1.0882796185405306,14084.667182298143,-14054.667182298143,-13915.667182298143,0.001,0.0,1
1500.0,1.0882796185405306,14179.195149964573,-14149.195149964573,-14010.195149964573,0.001,0.0,1
1510.0,1.0882796185405306,14273.723117631003,-14243.723117631003,-14104.723117631003,0.001,0.0,1
1520.0,1.0882796185405306,14368.251085297434,-14338.251085297434,-14199.251085297434,0.001,0.0,1
1530.0,1.0882796185405306,14462.779052963864,-14432.779052963864,-14293.779052963864,0.001,0.0,1
1540.0,1.0882796185405306,14557.307020630295,-14527.307020630295,-14388.307020630295,0.001,0.0,1
1550.0,1.0882796185405306,14651.834988296725,-14621.834988296725,-14482.834988296725,0.001,0.0,1
1560.0,1.0882796185405306,14746.362955963155,-14716.362955963155,-14577.362955963155,0.001,0.0,1
1570.0,1.0882796185405306,14840.890923629586,-14810.890923629586,-14671.890923629586,0.001,0.0,1
1580.0,1.0882796185405306,14935.418891296016,-14905.418891296016,-14766.418891296016,0.001,0.0,1
1590.0,1.0882796185405306,15029.946858962448,-14999.946858962448,-14860.946858962448,0.001,0.0,1
1600.0,1.0882796185405306,15124.474826628879,-15094.474826628879,-14955.474826628879,0.001,0.0,1
1610.0,1.0882796185405306,15219.00279429531,-15189.00279429531,-15050.00279429531,0.001,0.0,1
1620.0,1.0882796185405306,15313.53076196174,-15283.53076196174,-15144.53076196174,0.001,0.0,1
1630.0,1.0882796185405306,15408.05872962817,-15378.05872962817,-15239.05872962817,0.001,0.0,1
1640.0,1.0882796185405306,15502.5866972946,-15472.5866972946,-15333.5866972946,0.001,0.0,1
1650.0,1.0882796185405306,15597.114664961031,-15567.114664961031,-15428.114664961031,0.001,0.0,1
1660.0,1.0882796185405306,15691.642632627461,-15661.642632627461,-15522.642632627461,0.001,0.0,1
1670.0,1.0882796185405306,15786.170600293892,-15756.170600293892,-15617.170600293892,0.001,0.0,1
1680.0,1.0882796185405306,15880.698567960322,-15850.698567960322,-15711.698567960322,0.001,0.0,1
1690.0,1.0882796185405306,15975.226535626753,-15945.226535626753,-15806.226535626753,0.001,0.0,1
1700.0,1.0882796185405306,16069.754503293183,-16039.754503293183,-15900.754503293183,0.001,0.0,1
1710.0,1.0882796185405306,16164.282470959613,-16134.282470959613,-15995.282470959613,0.001,0.0,1
1720.0,1.0882796185405306,16258.810438626044,-16228.810438626044,-16089.810438626044,0.001,0.0,1
1730.0,1.0882796185405306,16353.338406292474,-16323.338406292474,-16184.338406292474,0.001,0.0,1
1740.0,1.0882796185405306,16447.866373958906,-16417.866373958906,-16278.866373958906,0.001,0.0,1
1750.0,1.0882796185405306,16542.394341625335,-16512.394341625335,-16373.394341625335,0.001,0.0,1
1760.0,1.0882796185405306,16636.922309291767,-16606.922309291767,-16467.922309291767,0.001,0.0,1
1770.0,1.0882796185405306,16731.450276958196,-16701.450276958196,-16562.450276958196,0.001,0.0,1
1780.0,1.0882796185405306,16825.978244624628,-16795.978244624628,-16656.978244624628,0.001,0.0,1
1790.0,1.0882796185405306,16920.506212291057,-16890.506212291057,-16751.506212291057,0.001,0.0,1
1800.0,1.0882796185405306,17015.03417995749,-16985.03417995749,-16846.03417995749,0.001,0.0,1
1810.0,1.0882796185405306,17109.562147623918,-17079.562147623918,-16940.562147623918,0.001,0.0,1
1820.0,1.0882796185405306,17204.09011529035,-17174.09011529035,-17035.09011529035,0.001,0.0,1
1830.0,1.0882796185405306,17298.61808295678,-17268.61808295678,-17129.61808295678,0.001,0.0,1
1840.0,1.0882796185405306,17393.14605062321,-17363.14605062321,-17224.14605062321,0.001,0.0,1
1850.0,1.0882796185405306,17487.67401828964,-17457.67401828964,-17318.67401828964,0.001,0.0,1
1860.0,1.0882796185405306,17582.20198595607,-17552.20198595607,-17413.20198595607,0.001,0.0,1
1870.0,1.0882796185405306,17676.7299536225,-17646.7299536225,-17507.7299536225,0.001,0.0,1
1880.0,1.0882796185405306,17771.257921288932,-17741.257921288932,-17602.257921288932,0.001,0.0,1
1890.0,1.0882796185405306,17865.78588895536,-17835.78588895536,-17696.78588895536,0.001,0.0,1
