distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
3410.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,1.3735712130626325,17.846664578119984,-10.620569357161827,24922195.866810724,1000000000.0,599667839.1865481,4.01248752455122e-09,1.0000000000000001e-11,5.27338211843747e-11,1,rain
3420.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-1.1687473295394568,17.809034798713057,-10.669439629969759,16377929.402564408,1000000000.0,593226189.0332948,6.105777937004802e-09,1.0000000000000001e-11,5.330644058923866e-11,1,rain
3430.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-2.145146626003637,17.7714805530253,-10.718235641237698,13745128.566429986,1000000000.0,586860595.4143684,7.275304811934033e-09,1.0000000000000001e-11,5.38846479875782e-11,1,rain
3440.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-1.1576225457224183,17.734001404656567,-10.766957823348122,16409965.522404334,1000000000.0,580570077.7219328,6.093858019596152e-09,1.0000000000000001e-11,5.4468491944618774e-11,1,rain
3450.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,0.5916952612261213,17.696596920996456,-10.815606604918202,22032466.089957662,1000000000.0,574353668.9245801,4.538756560055696e-09,1.0000000000000001e-11,5.505802141195386e-11,1,rain
3460.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-0.009930223737356414,17.659266673180312,-10.864182410843483,19967031.367400467,1000000000.0,568210415.3712895,5.008255767217695e-09,1.0000000000000001e-11,5.565328573046362e-11,1,rain
3470.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-2.647982030492045,17.622010236046165,-10.912685662340607,12524162.262272276,1000000000.0,562139376.5982403,7.984565985801662e-09,1.0000000000000001e-11,5.6254334633249715e-11,1,rain
3480.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-0.5871670755147846,17.58482718809212,-10.961116776990025,18115350.955030914,1000000000.0,556139625.138316,5.5201801084747105e-09,1.0000000000000001e-11,5.6861218248598945e-11,1,rain
3490.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-1.093359635933112,17.547717111434523,-11.009476168777212,16595934.525155777,1000000000.0,550210246.3334633,6.025572097095349e-09,1.0000000000000001e-11,5.747398710295614e-11,1,rain
3500.0,34.23928754067932,74.7857717840639,6.335381346011616,5e-15,-1.2805001643767753,17.510679591766404,-11.057764248134333,16058690.155523473,1000000000.0,544350338.1496124,6.227157945730989e-09,1.0000000000000001e-11,5.809269212393215e-11,1,rain
