distance_m,FSPL_dB,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1290.0,144.20200252226158,129144.20200252226,-129144.20200252226,-129056.20200252226,1e-10,0.0,1
1300.0,144.26907536241336,130144.26907536242,-130144.26907536242,-130056.26907536242,1e-10,0.0,1
1310.0,144.3356342293919,131144.33563422938,-131144.33563422938,-131056.33563422938,1e-10,0.0,1
1320.0,144.40168694039363,132144.4016869404,-132144.4016869404,-132056.4016869404,1e-10,0.0,1
1330.0,144.46724113561834,133144.46724113563,-133144.46724113563,-133056.46724113563,1e-10,0.0,1
1340.0,144.53230428357278,134144.53230428358,-134144.53230428358,-134056.53230428358,1e-10,0.0,1
1350.0,144.59688368617674,135144.59688368617,-135144.59688368617,-135056.59688368617,1e-10,0.0,1
1360.0,144.66098648368097,136144.66098648368,-136144.66098648368,-136056.66098648368,1e-10,0.0,1
1370.0,144.72461965940477,137144.7246196594,-137144.7246196594,-137056.7246196594,1e-10,0.0,1
1380.0,144.78779004430135,138144.7877900443,-138144.7877900443,-138056.7877900443,1e-10,0.0,1
1390.0,144.85050432135853,139144.85050432137,-139144.85050432137,-139056.85050432137,1e-10,0.0,1
1400.0,144.91276902984137,140144.91276902985,-140144.91276902985,-140056.91276902985,1e-10,0.0,1
1410.0,144.97459056938422,141144.97459056939,-141144.97459056939,-141056.97459056939,1e-10,0.0,1
1420.0,145.03597520393777,142145.03597520394,-142145.03597520394,-142057.03597520394,1e-10,0.0,1
1430.0,145.09692906557785,143145.0969290656,-143145.0969290656,-143057.0969290656,1e-10,0.0,1
1440.0,145.1574581581816,144145.15745815818,-144145.15745815818,-144057.15745815818,1e-10,0.0,1
1450.0,145.21756836097612,145145.21756836097,-145145.21756836097,-145057.21756836097,1e-10,0.0,1
1460.0,145.27726543196536,146145.27726543197,-146145.27726543197,-146057.27726543197,1e-10,0.0,1
1470.0,145.33655501124014,147145.33655501125,-147145.33655501125,-147057.33655501125,1e-10,0.0,1
1480.0,145.39544262417576,148145.39544262417,-148145.39544262417,-148057.39544262417,1e-10,0.0,1
1490.0,145.4539336845221,149145.45393368453,-149145.45393368453,-149057.45393368453,1e-10,0.0,1
1500.0,145.51203349739023,150145.5120334974,-150145.5120334974,-150057.5120334974,1e-10,0.0,1
1510.0,145.56974726214003,151145.56974726214,-151145.56974726214,-151057.56974726214,1e-10,0.0,1
1520.0,145.62708007517207,152145.62708007518,-152145.62708007518,-152057.62708007518,1e-10,0.0,1
1530.0,145.6840369326286,153145.68403693262,-153145.68403693262,-153057.68403693262,1e-10,0.0,1
1540.0,145.7406227330059,154145.740622733,-154145.740622733,-154057.740622733,1e-10,0.0,1
1550.0,145.79684227968247,155145.79684227967,-155145.79684227967,-155057.79684227967,1e-10,0.0,1
1560.0,145.85270028336586,156145.85270028337,-156145.85270028337,-156057.85270028337,1e-10,0.0,1
1570.0,145.9082013644613,157145.90820136445,-157145.90820136445,-157057.90820136445,1e-10,0.0,1
1580.0,145.96335005536508,158145.96335005536,-158145.96335005536,-158057.96335005536,1e-10,0.0,1
1590.0,146.01815080268565,159146.01815080267,-159146.01815080267,-159058.01815080267,1e-10,0.0,1
1600.0,146.0726079693951,160146.0726079694,-160146.0726079694,-160058.0726079694,1e-10,0.0,1
1610.0,146.1267258369136,161146.12672583692,-161146.12672583692,-161058.12672583692,1e-10,0.0,1
1620.0,146.18050860712924,162146.18050860713,-162146.18050860713,-162058.18050860713,1e-10,0.0,1
1630.0,146.23396040435577,163146.23396040435,-163146.23396040435,-163058.23396040435,1e-10,0.0,1
1640.0,146.28708527723057,164146.28708527723,-164146.28708527723,-164058.28708527723,1e-10,0.0,1
1650.0,146.33988720055476,165146.33988720056,-165146.33988720056,-165058.33988720056,1e-10,0.0,1
1660.0,146.39237007707771,166146.39237007708,-166146.39237007708,-166058.39237007708,1e-10,0.0,1
1670.0,146.44453773922828,167146.44453773924,-167146.44453773924,-167058.44453773924,1e-10,0.0,1
1680.0,146.49639395079387,168146.4963939508,-168146.4963939508,-168058.4963939508,1e-10,0.0,1
1690.0,146.54794240855009,169146.54794240856,-169146.54794240856,-169058.54794240856,1e-10,0.0,1
1700.0,146.5991867438421,170146.59918674384,-170146.59918674384,-170058.59918674384,1e-10,0.0,1
1710.0,146.6501305241197,171146.65013052413,-171146.65013052413,-171058.65013052413,1e-10,0.0,1
1720.0,146.70077725442758,172146.70077725442,-172146.70077725442,-172058.70077725442,1e-10,0.0,1
1730.0,146.75113037885254,173146.75113037886,-173146.75113037886,-173058.75113037886,1e-10,0.0,1
1740.0,146.80119328192862,174146.80119328192,-174146.80119328192,-174058.80119328192,1e-10,0.0,1
1750.0,146.8509692900025,175146.85096929,-175146.85096929,-175058.85096929,1e-10,0.0,1
1760.0,146.90046167255963,176146.90046167257,-176146.90046167257,-176058.90046167257,1e-10,0.0,1
1770.0,146.94967364351277,177146.9496736435,-177146.9496736435,-177058.9496736435,1e-10,0.0,1
1780.0,146.99860836245452,178146.99860836245,-178146.99860836245,-178058.99860836245,1e-10,0.0,1
1790.0,147.04726893587448,179147.0472689359,-179147.0472689359,-179059.0472689359,1e-10,0.0,1
1800.0,147.09565841834274,180147.09565841834,-180147.09565841834,-180059.09565841834,1e-10,0.0,1
1810.0,147.1437798136603,181147.14377981366,-181147.14377981366,-181059.14377981366,1e-10,0.0,1
1820.0,147.19163607597812,182147.19163607596,-182147.19163607596,-182059.19163607596,1e-10,0.0,1
1830.0,147.23923011088522,183147.2392301109,-183147.2392301109,-183059.2392301109,1e-10,0.0,1
1840.0,147.28656477646734,184147.28656477647,-184147.28656477647,-184059.28656477647,1e-10,0.0,1
1850.0,147.33364288433688,185147.33364288433,-185147.33364288433,-185059.33364288433,1e-10,0.0,1
1860.0,147.38046720063497,186147.38046720062,-186147.38046720062,-186059.38046720062,1e-10,0.0,1
1870.0,147.42704044700662,187147.42704044702,-187147.42704044702,-187059.42704044702,1e-10,0.0,1
1880.0,147.47336530155022,188147.47336530156,-188147.47336530156,-188059.47336530156,1e-10,0.0,1
1890.0,147.5194443997415,189147.51944439975,-189147.51944439975,-189059.51944439975,1e-10,0.0,1
1900.0,147.5652803353332,190147.56528033534,-190147.56528033534,-190059.56528033534,1e-10,0.0,1
1910.0,147.61087566123118,191147.61087566122,-191147.61087566122,-191059.61087566122,1e-10,0.0,1
1920.0,147.6562328903476,192147.65623289035,-192147.65623289035,-192059.65623289035,1e-10,0.0,1
1930.0,147.7013544964321,193147.70135449644,-193147.70135449644,-193059.70135449644,1e-10,0.0,1
1940.0,147.74624291488115,194147.74624291487,-194147.74624291487,-194059.74624291487,1e-10,0.0,1
1950.0,147.790900543527,195147.79090054354,-195147.79090054354,-195059.79090054354,1e-10,0.0,1
1960.0,147.83532974340613,196147.8353297434,-196147.8353297434,-196059.8353297434,1e-10,0.0,1
1970.0,147.8795328395085,197147.87953283952,-197147.87953283952,-197059.87953283952,1e-10,0.0,1
1980.0,147.92351212150723,198147.92351212152,-198147.92351212152,-198059.92351212152,1e-10,0.0,1
1990.0,147.96726984447076,199147.96726984446,-199147.96726984446,-199059.96726984446,1e-10,0.0,1
2000.0,148.01080822955623,200148.01080822956,-200148.01080822956,-200060.01080822956,1e-10,0.0,1
2010.0,148.0541294646864,201148.0541294647,-201148.0541294647,-201060.0541294647,1e-10,0.0,1
2020.0,148.0972357052091,202148.0972357052,-202148.0972357052,-202060.0972357052,1e-10,0.0,1
2030.0,148.14012907454088,203148.14012907454,-203148.14012907454,-203060.14012907454,1e-10,0.0,1
2040.0,148.1828116647946,204148.1828116648,-204148.1828116648,-204060.1828116648,1e-10,0.0,1
2050.0,148.2252855373917,205148.2252855374,-205148.2252855374,-205060.2252855374,1e-10,0.0,1
2060.0,148.2675527236597,206148.26755272367,-206148.26755272367,-206060.26755272367,1e-10,0.0,1
2070.0,148.30961522541497,207148.30961522541,-207148.30961522541,-207060.30961522541,1e-10,0.0,1
2080.0,148.35147501553186,208148.35147501554,-208148.35147501554,-208060.35147501554,1e-10,0.0,1
2090.0,148.3931340384977,209148.3931340385,-209148.3931340385,-209060.3931340385,1e-10,0.0,1
2100.0,148.434594210955,210148.43459421096,-210148.43459421096,-210060.43459421096,1e-10,0.0,1
2110.0,148.4758574222305,211148.47585742222,-211148.47585742222,-211060.47585742222,1e-10,0.0,1
2120.0,148.51692553485165,212148.51692553484,-212148.51692553484,-212060.51692553484,1e-10,0.0,1
2130.0,148.5578003850514,213148.55780038505,-213148.55780038505,-213060.55780038505,1e-10,0.0,1
2140.0,148.59848378326043,214148.59848378325,-214148.59848378325,-214060.59848378325,1e-10,0.0,1
2150.0,148.63897751458873,215148.63897751458,-215148.63897751458,-215060.63897751458,1e-10,0.0,1
2160.0,148.67928333929524,216148.6792833393,-216148.6792833393,-216060.6792833393,1e-10,0.0,1
2170.0,148.71940299324723,217148.71940299324,-217148.71940299324,-217060.71940299324,1e-10,0.0,1
2180.0,148.75933818836873,218148.75933818836,-218148.75933818836,-218060.75933818836,1e-10,0.0,1
2190.0,148.799090613079,219148.7990906131,-219148.7990906131,-219060.7990906131,1e-10,0.0,1
2200.0,148.83866193272075,220148.8386619327,-220148.8386619327,-220060.8386619327,1e-10,0.0,1
2210.0,148.87805378997885,221148.87805379,-221148.87805379,-221060.87805379,1e-10,0.0,1
2220.0,148.91726780528938,222148.9172678053,-222148.9172678053,-222060.9172678053,1e-10,0.0,1
2230.0,148.95630557723985,223148.95630557725,-223148.95630557725,-223060.95630557725,1e-10,0.0,1
2240.0,148.99516868295987,224148.99516868297,-224148.99516868297,-224060.99516868297,1e-10,0.0,1
2250.0,149.03385867850386,225149.0338586785,-225149.0338586785,-225061.0338586785,1e-10,0.0,1
2260.0,149.07237709922464,226149.07237709922,-226149.07237709922,-226061.07237709922,1e-10,0.0,1
2270.0,149.11072546013907,227149.11072546014,-227149.11072546014,-227061.11072546014,1e-10,0.0,1
2280.0,149.1489052562857,228149.1489052563,-228149.1489052563,-228061.1489052563,1e-10,0.0,1
2290.0,149.1869179630744,229149.1869179631,-229149.1869179631,-229061.1869179631,1e-10,0.0,1
2300.0,149.22476503662847,230149.22476503663,-230149.22476503663,-230061.22476503663,1e-10,0.0,1
2310.0,149.26244791411952,231149.2624479141,-231149.2624479141,-231061.2624479141,1e-10,0.0,1
2320.0,149.29996801409462,232149.2999680141,-232149.2999680141,-232061.2999680141,1e-10,0.0,1
2330.0,149.337326736797,233149.3373267368,-233149.3373267368,-233061.3373267368,1e-10,0.0,1
2340.0,149.3745254644795,234149.3745254645,-234149.3745254645,-234061.3745254645,1e-10,0.0,1
2350.0,149.41156556171134,235149.41156556172,-235149.41156556172,-235061.41156556172,1e-10,0.0,1
2360.0,149.44844837567877,236149.44844837568,-236149.44844837568,-236061.44844837568,1e-10,0.0,1
2370.0,149.4851752364787,237149.48517523648,-237149.48517523648,-237061.48517523648,1e-10,0.0,1
2380.0,149.52174745740686,238149.52174745742,-238149.52174745742,-238061.52174745742,1e-10,0.0,1
2390.0,149.55816633523938,239149.55816633525,-239149.55816633525,-239061.55816633525,1e-10,0.0,1
2400.0,149.59443315050873,240149.59443315052,-240149.59443315052,-240061.59443315052,1e-10,0.0,1
2410.0,149.63054916777398,241149.63054916778,-241149.63054916778,-241061.63054916778,1e-10,0.0,1
2420.0,149.66651563588525,242149.66651563588,-242149.66651563588,-242061.66651563588,1e-10,0.0,1
2430.0,149.70233378824287,243149.70233378824,-243149.70233378824,-243061.70233378824,1e-10,0.0,1
2440.0,149.73800484305121,244149.73800484306,-244149.73800484306,-244061.73800484306,1e-10,0.0,1
2450.0,149.77353000356726,245149.77353000356,-245149.77353000356,-245061.77353000356,1e-10,0.0,1
2460.0,149.8089104583442,246149.80891045835,-246149.80891045835,-246061.80891045835,1e-10,0.0,1
2470.0,149.84414738146992,247149.84414738146,-247149.84414738146,-247061.84414738146,1e-10,0.0,1
2480.0,149.87924193280097,248149.8792419328,-248149.8792419328,-248061.8792419328,1e-10,0.0,1
2490.0,149.91419525819134,249149.9141952582,-249149.9141952582,-249061.9141952582,1e-10,0.0,1
2500.0,149.94900848971736,250149.94900848973,-250149.94900848973,-250061.94900848973,1e-10,0.0,1
2510.0,149.9836827458974,251149.9836827459,-251149.9836827459,-251061.9836827459,1e-10,0.0,1
2520.0,150.0182191319075,252150.01821913192,-252150.01821913192,-252062.01821913192,1e-10,0.0,1
2530.0,150.052618739793,253150.0526187398,-253150.0526187398,-253062.0526187398,1e-10,0.0,1
2540.0,150.08688264867538,254150.08688264867,-254150.08688264867,-254062.08688264867,1e-10,0.0,1
2550.0,150.12101192495572,255150.12101192496,-255150.12101192496,-255062.12101192496,1e-10,0.0,1
2560.0,150.1550076225136,256150.15500762252,-256150.15500762252,-256062.15500762252,1e-10,0.0,1
2570.0,150.1888707829025,257150.1888707829,-257150.1888707829,-257062.1888707829,1e-10,0.0,1
2580.0,150.2226024355412,258150.22260243553,-258150.22260243553,-258062.22260243553,1e-10,0.0,1
2590.0,150.25620359790165,259150.2562035979,-259150.2562035979,-259062.2562035979,1e-10,0.0,1
2600.0,150.28967527569299,260150.28967527568,-260150.28967527568,-260062.28967527568,1e-10,0.0,1
2610.0,150.32301846304225,261150.32301846304,-261150.32301846304,-261062.32301846304,1e-10,0.0,1
2620.0,150.35623414267152,262150.3562341427,-262150.3562341427,-262062.35623414267,1e-10,0.0,1
2630.0,150.38932328607177,263150.3893232861,-263150.3893232861,-263062.3893232861,1e-10,0.0,1
2640.0,150.42228685367326,264150.42228685366,-264150.42228685366,-264062.42228685366,1e-10,0.0,1
2650.0,150.45512579501278,265150.45512579504,-265150.45512579504,-265062.45512579504,1e-10,0.0,1
2660.0,150.48784104889796,266150.4878410489,-266150.4878410489,-266062.4878410489,1e-10,0.0,1
2670.0,150.52043354356815,267150.52043354354,-267150.52043354354,-267062.52043354354,1e-10,0.0,1
2680.0,150.5529041968524,268150.55290419684,-268150.55290419684,-268062.55290419684,1e-10,0.0,1
2690.0,150.5852539163248,269150.58525391633,-269150.58525391633,-269062.58525391633,1e-10,0.0,1
2700.0,150.61748359945636,270150.61748359946,-270150.61748359946,-270062.61748359946,1e-10,0.0,1
2710.0,150.64959413376474,271150.6495941338,-271150.6495941338,-271062.6495941338,1e-10,0.0,1
2720.0,150.6815863969606,272150.68158639694,-272150.68158639694,-272062.68158639694,1e-10,0.0,1
2730.0,150.71346125709175,273150.7134612571,-273150.7134612571,-273062.7134612571,1e-10,0.0,1
2740.0,150.7452195726844,274150.7452195727,-274150.7452195727,-274062.7452195727,1e-10,0.0,1
2750.0,150.77686219288188,275150.7768621929,-275150.7768621929,-275062.7768621929,1e-10,0.0,1
2760.0,150.80838995758097,276150.8083899576,-276150.8083899576,-276062.8083899576,1e-10,0.0,1
2770.0,150.8398036975656,277150.83980369754,-277150.83980369754,-277062.83980369754,1e-10,0.0,1
2780.0,150.87110423463815,278150.87110423465,-278150.87110423465,-278062.87110423465,1e-10,0.0,1
2790.0,150.90229238174857,279150.90229238174,-279150.90229238174,-279062.90229238174,1e-10,0.0,1
2800.0,150.933368943121,280150.9333689431,-280150.9333689431,-280062.9333689431,1e-10,0.0,1
