distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1440.0,1.44,30.229558248762956,8.43619988292151,0.30962284345742963,38.9753809751419,50.0246190248581,1.0000000000000001e-11,16617833082.79912,0
1450.0,1.45,30.439485736601586,8.543915865137592,0.30962284345742963,39.29302444519661,49.70697555480339,1.0000000000000001e-11,16512315294.60177,0
1460.0,1.46,30.649413224440217,8.652252689915102,0.30962284345742963,39.61128875781275,49.38871124218725,1.0000000000000001e-11,16406591351.942162,0
1470.0,1.47,30.85934071227885,8.761209646492002,0.30962284345742963,39.93017320222829,49.06982679777171,1.0000000000000001e-11,16300661497.736448,0
1480.0,1.48,31.06926820011748,8.870786029763408,0.30962284345742963,40.24967707333832,48.75032292666168,1.0000000000000001e-11,16194525973.57974,0
1490.0,1.49,31.279195687956115,8.980981140198502,0.30962284345742963,40.569799671612046,48.430200328387954,1.0000000000000001e-11,16088185019.82049,0
1500.0,1.5,31.489123175794745,9.09179428375927,0.30962284345742963,40.89054030301145,48.10945969698855,1.0000000000000001e-11,15981638875.638304,0
1510.0,1.51,31.699050663633376,9.20322477182094,0.30962284345742963,41.21189827891175,47.78810172108825,1.0000000000000001e-11,15874887779.125551,0
1520.0,1.52,31.90897815147201,9.315271921094073,0.30962284345742963,41.53387291602351,47.46612708397649,1.0000000000000001e-11,15767931967.37311,0
1530.0,1.53,32.11890563931064,9.427935053548312,0.30962284345742963,41.85646353631638,47.14353646368362,1.0000000000000001e-11,15660771676.560751,0
1540.0,1.54,32.328833127149274,9.541213496337704,0.30962284345742963,42.17966946694441,46.82033053305559,1.0000000000000001e-11,15553407142.05259,0
1550.0,1.55,32.53876061498791,9.655106581727544,0.30962284345742963,42.503490040172885,46.496509959827115,1.0000000000000001e-11,15445838598.498125,0
1560.0,1.56,32.748688102826534,9.769613647022755,0.30962284345742963,42.82792459330672,46.17207540669328,1.0000000000000001e-11,15338066279.939383,0
1570.0,1.57,32.95861559066517,9.884734034497683,0.30962284345742963,43.152972468620284,45.847027531379716,1.0000000000000001e-11,15230090419.924805,0
1580.0,1.58,33.1685430785038,10.000467091327339,0.30962284345742963,43.47863301328857,45.52136698671143,1.0000000000000001e-11,15121911251.630524,0
1590.0,1.59,33.37847056634243,10.116812169520024,0.30962284345742963,43.804905579319886,45.195094420680114,1.0000000000000001e-11,15013529007.989676,0
1600.0,1.6,33.58839805418106,10.23376862585128,0.30962284345742963,44.13178952348977,44.86821047651023,1.0000000000000001e-11,14904943921.830585,0
1610.0,1.61,33.7983255420197,10.351335821799168,0.30962284345742963,44.4592842072763,44.5407157927237,1.0000000000000001e-11,14796156226.024633,0
1620.0,1.62,34.008253029858324,10.469513123480823,0.30962284345742963,44.78738899679658,44.21261100320342,1.0000000000000001e-11,14687166153.644688,0
1630.0,1.63,34.21818051769696,10.588299901590235,0.30962284345742963,45.11610326274462,43.88389673725538,1.0000000000000001e-11,14577973938.135128,0
1640.0,1.64,34.428108005535584,10.707695531337261,0.30962284345742963,45.445426380330275,43.554573619669725,1.0000000000000001e-11,14468579813.494501,0
1650.0,1.65,34.63803549337422,10.827699392387817,0.30962284345742963,45.775357729219465,43.224642270780535,1.0000000000000001e-11,14358984014.472012,0
1660.0,1.66,34.84796298121285,10.9483108688052,0.30962284345742963,46.105896693475486,42.894103306524514,1.0000000000000001e-11,14249186776.779102,0
1670.0,1.67,35.05789046905148,11.06952934899255,0.30962284345742963,46.437042661501465,42.562957338498535,1.0000000000000001e-11,14139188337.317535,0
1680.0,1.68,35.26781795689011,11.191354225636424,0.30962284345742963,46.76879502598397,42.23120497401603,1.0000000000000001e-11,14028988934.425436,0
1690.0,1.69,35.47774544472875,11.31378489565137,0.30962284345742963,47.10115318383755,41.89884681616245,1.0000000000000001e-11,13918588808.143051,0
1700.0,1.7,35.687672932567374,11.436820760125638,0.30962284345742963,47.43411653615044,41.56588346384956,1.0000000000000001e-11,13807988200.49992,0
1710.0,1.71,35.89760042040601,11.560461224267815,0.30962284345742963,47.76768448813125,41.23231551186875,1.0000000000000001e-11,13697187355.825466,0
1720.0,1.72,36.10752790824464,11.684705697354508,0.30962284345742963,48.101856449056584,40.898143550943416,1.0000000000000001e-11,13586186521.08519,0
1730.0,1.73,36.317455396083275,11.809553592678963,0.30962284345742963,48.436631832219675,40.563368167780325,1.0000000000000001e-11,13474985946.244715,0
1740.0,1.74,36.5273828839219,11.935004327500652,0.30962284345742963,48.772010054879985,40.227989945120015,1.0000000000000001e-11,13363585884.664322,0
1750.0,1.75,36.737310371760536,12.06105732299575,0.30962284345742963,49.10799053821372,39.89200946178628,1.0000000000000001e-11,13251986593.526659,0
1760.0,1.76,36.94723785959917,12.187712004208537,0.30962284345742963,49.44457270726514,39.55542729273486,1.0000000000000001e-11,13140188334.300797,0
1770.0,1.77,37.1571653474378,12.314967800003656,0.30962284345742963,49.78175599089889,39.21824400910111,1.0000000000000001e-11,13028191373.245775,0
1780.0,1.78,37.36709283527643,12.44282414301924,0.30962284345742963,50.11953982175311,38.88046017824689,1.0000000000000001e-11,12915995981.957396,0
