distance_m,extinction_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
1590.0,0.05,346.2685,-336.2685,-237.26850000000002,1e-09,0.0,1
1600.0,0.05,348.44,-338.44,-239.44,1e-09,0.0,1
1610.0,0.05,350.61150000000004,-340.61150000000004,-241.61150000000004,1e-09,0.0,1
1620.0,0.05,352.783,-342.783,-243.78300000000002,1e-09,0.0,1
1630.0,0.05,354.9545,-344.9545,-245.9545,1e-09,0.0,1
1640.0,0.05,357.12600000000003,-347.12600000000003,-248.12600000000003,1e-09,0.0,1
1650.0,0.05,359.2975,-349.2975,-250.2975,1e-09,0.0,1
1660.0,0.05,361.469,-351.469,-252.469,1e-09,0.0,1
1670.0,0.05,363.64050000000003,-353.64050000000003,-254.64050000000003,1e-09,0.0,1
1680.0,0.05,365.812,-355.812,-256.812,1e-09,0.0,1
1690.0,0.05,367.9835,-357.9835,-258.9835,1e-09,0.0,1
1700.0,0.05,370.15500000000003,-360.15500000000003,-261.15500000000003,1e-09,0.0,1
1710.0,0.05,372.3265,-362.3265,-263.3265,1e-09,0.0,1
1720.0,0.05,374.498,-364.498,-265.498,1e-09,0.0,1
1730.0,0.05,376.6695,-366.6695,-267.6695,1e-09,0.0,1
1740.0,0.05,378.841,-368.841,-269.841,1e-09,0.0,1
1750.0,0.05,381.0125,-371.0125,-272.0125,1e-09,0.0,1
1760.0,0.05,383.184,-373.184,-274.184,1e-09,0.0,1
1770.0,0.05,385.3555,-375.3555,-276.3555,1e-09,0.0,1
1780.0,0.05,387.52700000000004,-377.52700000000004,-278.52700000000004,1e-09,0.0,1
1790.0,0.05,389.6985,-379.6985,-280.6985,1e-09,0.0,1
1800.0,0.05,391.87,-381.87,-282.87,1e-09,0.0,1
1810.0,0.05,394.04150000000004,-384.04150000000004,-285.04150000000004,1e-09,0.0,1
1820.0,0.05,396.213,-386.213,-287.213,1e-09,0.0,1
1830.0,0.05,398.3845,-388.3845,-289.3845,1e-09,0.0,1
1840.0,0.05,400.55600000000004,-390.55600000000004,-291.55600000000004,1e-09,0.0,1
1850.0,0.05,402.7275,-392.7275,-293.7275,1e-09,0.0,1
1860.0,0.05,404.899,-394.899,-295.899,1e-09,0.0,1
1870.0,0.05,407.07050000000004,-397.07050000000004,-298.07050000000004,1e-09,0.0,1
1880.0,0.05,409.242,-399.242,-300.242,1e-09,0.0,1
1890.0,0.05,411.4135,-401.4135,-302.4135,1e-09,0.0,1
1900.0,0.05,413.58500000000004,-403.58500000000004,-304.58500000000004,1e-09,0.0,1
1910.0,0.05,415.7565,-405.7565,-306.7565,1e-09,0.0,1
1920.0,0.05,417.928,-407.928,-308.928,1e-09,0.0,1
1930.0,0.05,420.09950000000003,-410.09950000000003,-311.09950000000003,1e-09,0.0,1
1940.0,0.05,422.271,-412.271,-313.271,1e-09,0.0,1
1950.0,0.05,424.4425,-414.4425,-315.4425,1e-09,0.0,1
1960.0,0.05,426.61400000000003,-416.61400000000003,-317.61400000000003,1e-09,0.0,1
1970.0,0.05,428.7855,-418.7855,-319.7855,1e-09,0.0,1
1980.0,0.05,430.957,-420.957,-321.957,1e-09,0.0,1
1990.0,0.05,433.12850000000003,-423.12850000000003,-324.12850000000003,1e-09,0.0,1
2000.0,0.05,435.3,-425.3,-326.3,1e-09,0.0,1
2010.0,0.05,437.4715,-427.4715,-328.4715,1e-09,0.0,1
2020.0,0.05,439.64300000000003,-429.64300000000003,-330.64300000000003,1e-09,0.0,1
2030.0,0.05,441.8145,-431.8145,-332.8145,1e-09,0.0,1
2040.0,0.05,443.98600000000005,-433.98600000000005,-334.98600000000005,1e-09,0.0,1
2050.0,0.05,446.1575,-436.1575,-337.1575,1e-09,0.0,1
2060.0,0.05,448.329,-438.329,-339.329,1e-09,0.0,1
2070.0,0.05,450.50050000000005,-440.50050000000005,-341.50050000000005,1e-09,0.0,1
2080.0,0.05,452.672,-442.672,-343.672,1e-09,0.0,1
2090.0,0.05,454.8435,-444.8435,-345.8435,1e-09,0.0,1
2100.0,0.05,457.01500000000004,-447.01500000000004,-348.01500000000004,1e-09,0.0,1
2110.0,0.05,459.1865,-449.1865,-350.1865,1e-09,0.0,1
2120.0,0.05,461.358,-451.358,-352.358,1e-09,0.0,1
2130.0,0.05,463.52950000000004,-453.52950000000004,-354.52950000000004,1e-09,0.0,1
2140.0,0.05,465.701,-455.701,-356.701,1e-09,0.0,1
2150.0,0.05,467.8725,-457.8725,-358.8725,1e-09,0.0,1
2160.0,0.05,470.04400000000004,-460.04400000000004,-361.04400000000004,1e-09,0.0,1
2170.0,0.05,472.2155,-462.2155,-363.2155,1e-09,0.0,1
2180.0,0.05,474.387,-464.387,-365.387,1e-09,0.0,1
2190.0,0.05,476.55850000000004,-466.55850000000004,-367.55850000000004,1e-09,0.0,1
2200.0,0.05,478.73,-468.73,-369.73,1e-09,0.0,1
2210.0,0.05,480.9015,-470.9015,-371.9015,1e-09,0.0,1
2220.0,0.05,483.07300000000004,-473.07300000000004,-374.07300000000004,1e-09,0.0,1
2230.0,0.05,485.2445,-475.2445,-376.2445,1e-09,0.0,1
2240.0,0.05,487.416,-477.416,-378.416,1e-09,0.0,1
2250.0,0.05,489.58750000000003,-479.58750000000003,-380.58750000000003,1e-09,0.0,1
2260.0,0.05,491.759,-481.759,-382.759,1e-09,0.0,1
2270.0,0.05,493.9305,-483.9305,-384.9305,1e-09,0.0,1
2280.0,0.05,496.10200000000003,-486.10200000000003,-387.10200000000003,1e-09,0.0,1
2290.0,0.05,498.2735,-488.2735,-389.2735,1e-09,0.0,1
2300.0,0.05,500.44500000000005,-490.44500000000005,-391.44500000000005,1e-09,0.0,1
2310.0,0.05,502.61650000000003,-492.61650000000003,-393.61650000000003,1e-09,0.0,1
2320.0,0.05,504.788,-494.788,-395.788,1e-09,0.0,1
2330.0,0.05,506.95950000000005,-496.95950000000005,-397.95950000000005,1e-09,0.0,1
2340.0,0.05,509.13100000000003,-499.13100000000003,-400.13100000000003,1e-09,0.0,1
2350.0,0.05,511.3025,-501.3025,-402.3025,1e-09,0.0,1
2360.0,0.05,513.474,-503.47400000000005,-404.47400000000005,1e-09,0.0,1
2370.0,0.05,515.6455,-505.64549999999997,-406.64549999999997,1e-09,0.0,1
2380.0,0.05,517.817,-507.817,-408.817,1e-09,0.0,1
2390.0,0.05,519.9885,-509.98850000000004,-410.98850000000004,1e-09,0.0,1
2400.0,0.05,522.16,-512.16,-413.15999999999997,1e-09,0.0,1
2410.0,0.05,524.3315,-514.3315,-415.3315,1e-09,0.0,1
2420.0,0.05,526.503,-516.503,-417.50300000000004,1e-09,0.0,1
2430.0,0.05,528.6745000000001,-518.6745000000001,-419.6745000000001,1e-09,0.0,1
2440.0,0.05,530.846,-520.846,-421.846,1e-09,0.0,1
2450.0,0.05,533.0175,-523.0175,-424.01750000000004,1e-09,0.0,1
2460.0,0.05,535.1890000000001,-525.1890000000001,-426.1890000000001,1e-09,0.0,1
2470.0,0.05,537.3605,-527.3605,-428.3605,1e-09,0.0,1
2480.0,0.05,539.532,-529.532,-430.53200000000004,1e-09,0.0,1
2490.0,0.05,541.7035000000001,-531.7035000000001,-432.7035000000001,1e-09,0.0,1
2500.0,0.05,543.875,-533.875,-434.875,1e-09,0.0,1
2510.0,0.05,546.0465,-536.0465,-437.04650000000004,1e-09,0.0,1
2520.0,0.05,548.2180000000001,-538.2180000000001,-439.2180000000001,1e-09,0.0,1
2530.0,0.05,550.3895,-540.3895,-441.3895,1e-09,0.0,1
2540.0,0.05,552.561,-542.561,-443.56100000000004,1e-09,0.0,1
2550.0,0.05,554.7325000000001,-544.7325000000001,-445.7325000000001,1e-09,0.0,1
2560.0,0.05,556.904,-546.904,-447.904,1e-09,0.0,1
2570.0,0.05,559.0755,-549.0755,-450.07550000000003,1e-09,0.0,1
2580.0,0.05,561.2470000000001,-551.2470000000001,-452.24700000000007,1e-09,0.0,1
2590.0,0.05,563.4185,-553.4185,-454.4185,1e-09,0.0,1
2600.0,0.05,565.59,-555.59,-456.59000000000003,1e-09,0.0,1
2610.0,0.05,567.7615000000001,-557.7615000000001,-458.76150000000007,1e-09,0.0,1
2620.0,0.05,569.933,-559.933,-460.933,1e-09,0.0,1
2630.0,0.05,572.1045,-562.1045,-463.10450000000003,1e-09,0.0,1
2640.0,0.05,574.2760000000001,-564.2760000000001,-465.27600000000007,1e-09,0.0,1
2650.0,0.05,576.4475,-566.4475,-467.4475,1e-09,0.0,1
2660.0,0.05,578.619,-568.619,-469.619,1e-09,0.0,1
2670.0,0.05,580.7905000000001,-570.7905000000001,-471.79050000000007,1e-09,0.0,1
2680.0,0.05,582.962,-572.962,-473.962,1e-09,0.0,1
2690.0,0.05,585.1335,-575.1335,-476.1335,1e-09,0.0,1
2700.0,0.05,587.3050000000001,-577.3050000000001,-478.30500000000006,1e-09,0.0,1
2710.0,0.05,589.4765,-579.4765,-480.4765,1e-09,0.0,1
