distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2750.0,1.5390597961942367,36762.75182179363,-36732.75182179363,-36593.75182179363,0.001,0.0,1
2760.0,1.5390597961942367,36896.43455569106,-36866.43455569106,-36727.43455569106,0.001,0.0,1
2770.0,1.5390597961942367,37030.117289588496,-37000.117289588496,-36861.117289588496,0.001,0.0,1
2780.0,1.5390597961942367,37163.80002348593,-37133.80002348593,-36994.80002348593,0.001,0.0,1
2790.0,1.5390597961942367,37297.48275738336,-37267.48275738336,-37128.48275738336,0.001,0.0,1
2800.0,1.5390597961942367,37431.16549128079,-37401.16549128079,-37262.16549128079,0.001,0.0,1
2810.0,1.5390597961942367,37564.84822517822,-37534.84822517822,-37395.84822517822,0.001,0.0,1
2820.0,1.5390597961942367,37698.53095907565,-37668.53095907565,-37529.53095907565,0.001,0.0,1
2830.0,1.5390597961942367,37832.213692973084,-37802.213692973084,-37663.213692973084,0.001,0.0,1
2840.0,1.5390597961942367,37965.89642687052,-37935.89642687052,-37796.89642687052,0.001,0.0,1
2850.0,1.5390597961942367,38099.57916076795,-38069.57916076795,-37930.57916076795,0.001,0.0,1
2860.0,1.5390597961942367,38233.26189466538,-38203.26189466538,-38064.26189466538,0.001,0.0,1
2870.0,1.5390597961942367,38366.94462856281,-38336.94462856281,-38197.94462856281,0.001,0.0,1
2880.0,1.5390597961942367,38500.62736246024,-38470.62736246024,-38331.62736246024,0.001,0.0,1
2890.0,1.5390597961942367,38634.31009635767,-38604.31009635767,-38465.31009635767,0.001,0.0,1
2900.0,1.5390597961942367,38767.992830255105,-38737.992830255105,-38598.992830255105,0.001,0.0,1
2910.0,1.5390597961942367,38901.67556415254,-38871.67556415254,-38732.67556415254,0.001,0.0,1
2920.0,1.5390597961942367,39035.35829804997,-39005.35829804997,-38866.35829804997,0.001,0.0,1
2930.0,1.5390597961942367,39169.041031947396,-39139.041031947396,-39000.041031947396,0.001,0.0,1
2940.0,1.5390597961942367,39302.72376584483,-39272.72376584483,-39133.72376584483,0.001,0.0,1
2950.0,1.5390597961942367,39436.40649974226,-39406.40649974226,-39267.40649974226,0.001,0.0,1
2960.0,1.5390597961942367,39570.089233639694,-39540.089233639694,-39401.089233639694,0.001,0.0,1
2970.0,1.5390597961942367,39703.771967537126,-39673.771967537126,-39534.771967537126,0.001,0.0,1
2980.0,1.5390597961942367,39837.45470143456,-39807.45470143456,-39668.45470143456,0.001,0.0,1
2990.0,1.5390597961942367,39971.137435331984,-39941.137435331984,-39802.137435331984,0.001,0.0,1
3000.0,1.5390597961942367,40104.82016922942,-40074.82016922942,-39935.82016922942,0.001,0.0,1
3010.0,1.5390597961942367,40238.50290312685,-40208.50290312685,-40069.50290312685,0.001,0.0,1
3020.0,1.5390597961942367,40372.18563702428,-40342.18563702428,-40203.18563702428,0.001,0.0,1
3030.0,1.5390597961942367,40505.868370921715,-40475.868370921715,-40336.868370921715,0.001,0.0,1
3040.0,1.5390597961942367,40639.55110481914,-40609.55110481914,-40470.55110481914,0.001,0.0,1
3050.0,1.5390597961942367,40773.23383871657,-40743.23383871657,-40604.23383871657,0.001,0.0,1
3060.0,1.5390597961942367,40906.916572614005,-40876.916572614005,-40737.916572614005,0.001,0.0,1
3070.0,1.5390597961942367,41040.59930651144,-41010.59930651144,-40871.59930651144,0.001,0.0,1
3080.0,1.5390597961942367,41174.28204040887,-41144.28204040887,-41005.28204040887,0.001,0.0,1
3090.0,1.5390597961942367,41307.9647743063,-41277.9647743063,-41138.9647743063,0.001,0.0,1
3100.0,1.5390597961942367,41441.64750820373,-41411.64750820373,-41272.64750820373,0.001,0.0,1
3110.0,1.5390597961942367,41575.33024210116,-41545.33024210116,-41406.33024210116,0.001,0.0,1
3120.0,1.5390597961942367,41709.012975998594,-41679.012975998594,-41540.012975998594,0.001,0.0,1
3130.0,1.5390597961942367,41842.69570989603,-41812.69570989603,-41673.69570989603,0.001,0.0,1
3140.0,1.5390597961942367,41976.37844379346,-41946.37844379346,-41807.37844379346,0.001,0.0,1
3150.0,1.5390597961942367,42110.06117769089,-42080.06117769089,-41941.06117769089,0.001,0.0,1
3160.0,1.5390597961942367,42243.74391158832,-42213.74391158832,-42074.74391158832,0.001,0.0,1
3170.0,1.5390597961942367,42377.42664548575,-42347.42664548575,-42208.42664548575,0.001,0.0,1
3180.0,1.5390597961942367,42511.10937938318,-42481.10937938318,-42342.10937938318,0.001,0.0,1
3190.0,1.5390597961942367,42644.792113280615,-42614.792113280615,-42475.792113280615,0.001,0.0,1
3200.0,1.5390597961942367,42778.47484717805,-42748.47484717805,-42609.47484717805,0.001,0.0,1
3210.0,1.5390597961942367,42912.15758107548,-42882.15758107548,-42743.15758107548,0.001,0.0,1
3220.0,1.5390597961942367,43045.840314972906,-43015.840314972906,-42876.840314972906,0.001,0.0,1
3230.0,1.5390597961942367,43179.52304887034,-43149.52304887034,-43010.52304887034,0.001,0.0,1
3240.0,1.5390597961942367,43313.20578276777,-43283.20578276777,-43144.20578276777,0.001,0.0,1
3250.0,1.5390597961942367,43446.8885166652,-43416.8885166652,-43277.8885166652,0.001,0.0,1
3260.0,1.5390597961942367,43580.571250562636,-43550.571250562636,-43411.571250562636,0.001,0.0,1
3270.0,1.5390597961942367,43714.25398446007,-43684.25398446007,-43545.25398446007,0.001,0.0,1
3280.0,1.5390597961942367,43847.936718357494,-43817.936718357494,-43678.936718357494,0.001,0.0,1
3290.0,1.5390597961942367,43981.61945225493,-43951.61945225493,-43812.61945225493,0.001,0.0,1
3300.0,1.5390597961942367,44115.30218615236,-44085.30218615236,-43946.30218615236,0.001,0.0,1
3310.0,1.5390597961942367,44248.98492004979,-44218.98492004979,-44079.98492004979,0.001,0.0,1
3320.0,1.5390597961942367,44382.667653947225,-44352.667653947225,-44213.667653947225,0.001,0.0,1
3330.0,1.5390597961942367,44516.35038784466,-44486.35038784466,-44347.35038784466,0.001,0.0,1
3340.0,1.5390597961942367,44650.03312174208,-44620.03312174208,-44481.03312174208,0.001,0.0,1
3350.0,1.5390597961942367,44783.715855639515,-44753.715855639515,-44614.715855639515,0.001,0.0,1
3360.0,1.5390597961942367,44917.39858953695,-44887.39858953695,-44748.39858953695,0.001,0.0,1
3370.0,1.5390597961942367,45051.08132343438,-45021.08132343438,-44882.08132343438,0.001,0.0,1
3380.0,1.5390597961942367,45184.76405733181,-45154.76405733181,-45015.76405733181,0.001,0.0,1
3390.0,1.5390597961942367,45318.446791229246,-45288.446791229246,-45149.446791229246,0.001,0.0,1
3400.0,1.5390597961942367,45452.12952512667,-45422.12952512667,-45283.12952512667,0.001,0.0,1
3410.0,1.5390597961942367,45585.812259024104,-45555.812259024104,-45416.812259024104,0.001,0.0,1
3420.0,1.5390597961942367,45719.494992921536,-45689.494992921536,-45550.494992921536,0.001,0.0,1
3430.0,1.5390597961942367,45853.17772681897,-45823.17772681897,-45684.17772681897,0.001,0.0,1
3440.0,1.5390597961942367,45986.8604607164,-45956.8604607164,-45817.8604607164,0.001,0.0,1
3450.0,1.5390597961942367,46120.543194613834,-46090.543194613834,-45951.543194613834,0.001,0.0,1
3460.0,1.5390597961942367,46254.22592851126,-46224.22592851126,-46085.22592851126,0.001,0.0,1
3470.0,1.5390597961942367,46387.90866240869,-46357.90866240869,-46218.90866240869,0.001,0.0,1
3480.0,1.5390597961942367,46521.591396306125,-46491.591396306125,-46352.591396306125,0.001,0.0,1
3490.0,1.5390597961942367,46655.27413020356,-46625.27413020356,-46486.27413020356,0.001,0.0,1
3500.0,1.5390597961942367,46788.95686410099,-46758.95686410099,-46619.95686410099,0.001,0.0,1
3510.0,1.5390597961942367,46922.63959799842,-46892.63959799842,-46753.63959799842,0.001,0.0,1
3520.0,1.5390597961942367,47056.32233189585,-47026.32233189585,-46887.32233189585,0.001,0.0,1
3530.0,1.5390597961942367,47190.00506579328,-47160.00506579328,-47021.00506579328,0.001,0.0,1
3540.0,1.5390597961942367,47323.68779969071,-47293.68779969071,-47154.68779969071,0.001,0.0,1
3550.0,1.5390597961942367,47457.370533588146,-47427.370533588146,-47288.370533588146,0.001,0.0,1
3560.0,1.5390597961942367,47591.05326748558,-47561.05326748558,-47422.05326748558,0.001,0.0,1
3570.0,1.5390597961942367,47724.73600138301,-47694.73600138301,-47555.73600138301,0.001,0.0,1
3580.0,1.5390597961942367,47858.41873528044,-47828.41873528044,-47689.41873528044,0.001,0.0,1
3590.0,1.5390597961942367,47992.10146917787,-47962.10146917787,-47823.10146917787,0.001,0.0,1
3600.0,1.5390597961942367,48125.7842030753,-48095.7842030753,-47956.7842030753,0.001,0.0,1
3610.0,1.5390597961942367,48259.466936972734,-48229.466936972734,-48090.466936972734,0.001,0.0,1
3620.0,1.5390597961942367,48393.14967087017,-48363.14967087017,-48224.14967087017,0.001,0.0,1
3630.0,1.5390597961942367,48526.83240476759,-48496.83240476759,-48357.83240476759,0.001,0.0,1
3640.0,1.5390597961942367,48660.515138665025,-48630.515138665025,-48491.515138665025,0.001,0.0,1
3650.0,1.5390597961942367,48794.19787256246,-48764.19787256246,-48625.19787256246,0.001,0.0,1
3660.0,1.5390597961942367,48927.88060645989,-48897.88060645989,-48758.88060645989,0.001,0.0,1
3670.0,1.5390597961942367,49061.56334035732,-49031.56334035732,-48892.56334035732,0.001,0.0,1
3680.0,1.5390597961942367,49195.246074254756,-49165.246074254756,-49026.246074254756,0.001,0.0,1
3690.0,1.5390597961942367,49328.92880815218,-49298.92880815218,-49159.92880815218,0.001,0.0,1
3700.0,1.5390597961942367,49462.61154204961,-49432.61154204961,-49293.61154204961,0.001,0.0,1
3710.0,1.5390597961942367,49596.294275947046,-49566.294275947046,-49427.294275947046,0.001,0.0,1
3720.0,1.5390597961942367,49729.97700984448,-49699.97700984448,-49560.97700984448,0.001,0.0,1
3730.0,1.5390597961942367,49863.65974374191,-49833.65974374191,-49694.65974374191,0.001,0.0,1
3740.0,1.5390597961942367,49997.342477639344,-49967.342477639344,-49828.342477639344,0.001,0.0,1
3750.0,1.5390597961942367,50131.02521153677,-50101.02521153677,-49962.02521153677,0.001,0.0,1
3760.0,1.5390597961942367,50264.7079454342,-50234.7079454342,-50095.7079454342,0.001,0.0,1
3770.0,1.5390597961942367,50398.390679331635,-50368.390679331635,-50229.390679331635,0.001,0.0,1
3780.0,1.5390597961942367,50532.07341322907,-50502.07341322907,-50363.07341322907,0.001,0.0,1
3790.0,1.5390597961942367,50665.7561471265,-50635.7561471265,-50496.7561471265,0.001,0.0,1
3800.0,1.5390597961942367,50799.43888102393,-50769.43888102393,-50630.43888102393,0.001,0.0,1
3810.0,1.5390597961942367,50933.12161492136,-50903.12161492136,-50764.12161492136,0.001,0.0,1
3820.0,1.5390597961942367,51066.80434881879,-51036.80434881879,-50897.80434881879,0.001,0.0,1
3830.0,1.5390597961942367,51200.48708271622,-51170.48708271622,-51031.48708271622,0.001,0.0,1
3840.0,1.5390597961942367,51334.169816613656,-51304.169816613656,-51165.169816613656,0.001,0.0,1
3850.0,1.5390597961942367,51467.85255051109,-51437.85255051109,-51298.85255051109,0.001,0.0,1
3860.0,1.5390597961942367,51601.53528440852,-51571.53528440852,-51432.53528440852,0.001,0.0,1
3870.0,1.5390597961942367,51735.218018305946,-51705.218018305946,-51566.218018305946,0.001,0.0,1
3880.0,1.5390597961942367,51868.90075220338,-51838.90075220338,-51699.90075220338,0.001,0.0,1
3890.0,1.5390597961942367,52002.58348610081,-51972.58348610081,-51833.58348610081,0.001,0.0,1
3900.0,1.5390597961942367,52136.266219998244,-52106.266219998244,-51967.266219998244,0.001,0.0,1
3910.0,1.5390597961942367,52269.94895389568,-52239.94895389568,-52100.94895389568,0.001,0.0,1
3920.0,1.5390597961942367,52403.63168779311,-52373.63168779311,-52234.63168779311,0.001,0.0,1
3930.0,1.5390597961942367,52537.314421690535,-52507.314421690535,-52368.314421690535,0.001,0.0,1
3940.0,1.5390597961942367,52670.99715558797,-52640.99715558797,-52501.99715558797,0.001,0.0,1
3950.0,1.5390597961942367,52804.6798894854,-52774.6798894854,-52635.6798894854,0.001,0.0,1
3960.0,1.5390597961942367,52938.36262338283,-52908.36262338283,-52769.36262338283,0.001,0.0,1
3970.0,1.5390597961942367,53072.045357280265,-53042.045357280265,-52903.045357280265,0.001,0.0,1
3980.0,1.5390597961942367,53205.7280911777,-53175.7280911777,-53036.7280911777,0.001,0.0,1
3990.0,1.5390597961942367,53339.41082507512,-53309.41082507512,-53170.41082507512,0.001,0.0,1
4000.0,1.5390597961942367,53473.093558972556,-53443.093558972556,-53304.093558972556,0.001,0.0,1
