distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
610.0,1.2566370614359172,6658.2412045357505,-6628.2412045357505,-6489.2412045357505,0.001,0.0,1
620.0,1.2566370614359172,6767.392699692074,-6737.392699692074,-6598.392699692074,0.001,0.0,1
630.0,1.2566370614359172,6876.544194848398,-6846.544194848398,-6707.544194848398,0.001,0.0,1
640.0,1.2566370614359172,6985.695690004722,-6955.695690004722,-6816.695690004722,0.001,0.0,1
650.0,1.2566370614359172,7094.847185161045,-7064.847185161045,-6925.847185161045,0.001,0.0,1
660.0,1.2566370614359172,7203.998680317369,-7173.998680317369,-7034.998680317369,0.001,0.0,1
670.0,1.2566370614359172,7313.150175473693,-7283.150175473693,-7144.150175473693,0.001,0.0,1
680.0,1.2566370614359172,7422.301670630017,-7392.301670630017,-7253.301670630017,0.001,0.0,1
690.0,1.2566370614359172,7531.45316578634,-7501.45316578634,-7362.45316578634,0.001,0.0,1
700.0,1.2566370614359172,7640.604660942664,-7610.604660942664,-7471.604660942664,0.001,0.0,1
710.0,1.2566370614359172,7749.756156098988,-7719.756156098988,-7580.756156098988,0.001,0.0,1
720.0,1.2566370614359172,7858.907651255312,-7828.907651255312,-7689.907651255312,0.001,0.0,1
730.0,1.2566370614359172,7968.059146411635,-7938.059146411635,-7799.059146411635,0.001,0.0,1
740.0,1.2566370614359172,8077.210641567959,-8047.210641567959,-7908.210641567959,0.001,0.0,1
750.0,1.2566370614359172,8186.362136724283,-8156.362136724283,-8017.362136724283,0.001,0.0,1
760.0,1.2566370614359172,8295.513631880607,-8265.513631880607,-8126.513631880607,0.001,0.0,1
770.0,1.2566370614359172,8404.665127036931,-8374.665127036931,-8235.665127036931,0.001,0.0,1
780.0,1.2566370614359172,8513.816622193253,-8483.816622193253,-8344.816622193253,0.001,0.0,1
790.0,1.2566370614359172,8622.968117349577,-8592.968117349577,-8453.968117349577,0.001,0.0,1
800.0,1.2566370614359172,8732.119612505901,-8702.119612505901,-8563.119612505901,0.001,0.0,1
810.0,1.2566370614359172,8841.271107662225,-8811.271107662225,-8672.271107662225,0.001,0.0,1
820.0,1.2566370614359172,8950.42260281855,-8920.42260281855,-8781.42260281855,0.001,0.0,1
830.0,1.2566370614359172,9059.574097974873,-9029.574097974873,-8890.574097974873,0.001,0.0,1
840.0,1.2566370614359172,9168.725593131197,-9138.725593131197,-8999.725593131197,0.001,0.0,1
850.0,1.2566370614359172,9277.877088287521,-9247.877088287521,-9108.877088287521,0.001,0.0,1
860.0,1.2566370614359172,9387.028583443844,-9357.028583443844,-9218.028583443844,0.001,0.0,1
870.0,1.2566370614359172,9496.180078600168,-9466.180078600168,-9327.180078600168,0.001,0.0,1
880.0,1.2566370614359172,9605.331573756492,-9575.331573756492,-9436.331573756492,0.001,0.0,1
890.0,1.2566370614359172,9714.483068912816,-9684.483068912816,-9545.483068912816,0.001,0.0,1
900.0,1.2566370614359172,9823.63456406914,-9793.63456406914,-9654.63456406914,0.001,0.0,1
