episode,t,obs_d_norm,obs_rain_norm,obs_hum_norm,obs_vis_norm,next_obs_d_norm,next_obs_rain_norm,next_obs_hum_norm,next_obs_vis_norm,distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,action,reward,done,best_channel,snr_rf_db,snr_fso_db,snr_thz_db,Eb_RF_J,Eb_FSO_J,Eb_THz_J,outage_RF,outage_FSO,outage_THz
0,14,0.48564139008522034,0.519115149974823,0.40859097242355347,0.5787957310676575,0.48838382959365845,0.610144853591919,0.7438790798187256,0.42983031272888184,1947.7091982891886,51.91151439794955,58.601368599448115,14.680495111855558,1.316811721364765e-15,2,-4.0,False,1,13.771233672147929,87.71800948241345,-80.78569411372851,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,15,0.48838382959365845,0.610144853591919,0.7438790798187256,0.42983031272888184,0.005890033207833767,0.7564789652824402,0.07757596671581268,0.4899880290031433,1958.6514865008635,61.014482830173236,82.07153751237595,11.030842850639042,3.2692771626705745e-15,2,-4.0,False,1,13.72146222240049,86.93679652142238,-81.82128886511907,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,16,0.005890033207833767,0.7564789652824402,0.07757596671581268,0.4899880290031433,0.840822160243988,0.9504758715629578,0.3188745677471161,0.8977683186531067,33.50123293670424,75.64789701459573,35.43031791390035,12.504706922643386,3.2892764368166413e-15,1,4.0,False,1,49.067147530724384,88.67798470046259,-33.66635848619248,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,17,0.840822160243988,0.9504758715629578,0.3188745677471161,0.8977683186531067,0.8121120929718018,0.7988436222076416,0.6552851796150208,0.22870345413684845,3364.8804270836804,95.0475862250084,52.321220511406814,22.495323078693307,3.744999228600466e-15,1,4.0,False,1,9.008852779112388,85.03478024591514,-93.85878519433578,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,18,0.8121120929718018,0.7988436222076416,0.6552851796150208,0.22870345413684845,0.4243711531162262,0.15153875946998596,0.8732729554176331,0.17912675440311432,3250.32732094917,79.8843598059114,75.86996239077553,6.103234642002332,1.7135815833893078e-15,1,4.0,False,1,9.31323087071118,85.05259482967764,-94.39612012792838,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,19,0.4243711531162262,0.15153875946998596,0.8732729554176331,0.17912675440311432,0.5592496991157532,0.42880624532699585,0.8585973978042603,0.16083137691020966,1703.240844318775,15.153875301930686,91.12910641516362,4.888605558451136,1.1258219748412187e-15,0,0.4980346588912298,False,1,14.941039766736893,86.31698439690733,-79.21991913026062,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,20,0.5592496991157532,0.42880624532699585,0.8585973978042603,0.16083137691020966,0.6405099630355835,0.9310793280601501,0.2618010342121124,0.6880984306335449,2241.4062117633252,42.88062533520195,90.1018195091548,4.440368700460363,4.094775783622633e-15,1,4.0,False,1,12.551516169986712,83.97023263502598,-85.23043536518668,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,21,0.6405099630355835,0.9310793280601501,0.2618010342121124,0.6880984306335449,0.7401549816131592,0.29318127036094666,0.2437451034784317,0.22982144355773926,2565.6346479619956,93.10793496117601,48.32607154633032,17.35841113275525,1.7915790915825192e-15,1,4.0,False,1,11.36945114483423,87.16620062337867,-86.46570767377273,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,22,0.7401549816131592,0.29318127036094666,0.2437451034784317,0.22982144355773926,0.32855507731437683,0.6126416921615601,0.544715404510498,0.749643087387085,2963.2183439500945,29.31812830210596,47.06215731992852,6.1306252272004675,4.263096973018415e-15,0,0.33756858772770976,False,1,10.127057631831292,83.85536063146523,-90.01437107171188,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,23,0.32855507731437683,0.6126416921615601,0.544715404510498,0.749643087387085,0.9605537056922913,0.543482780456543,0.6794241666793823,0.6882592439651489,1320.9347990497783,61.2641671818151,68.13007801341452,18.866256069827262,3.1704322977971794e-15,0,0.5715179213729645,False,1,17.145537641188938,87.92455713520333,-73.79610676718173,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,24,0.9605537056922913,0.543482780456543,0.6794241666793823,0.6882592439651489,0.14502444863319397,0.462043821811676,0.5219335556030273,0.27204474806785583,3842.6093762163714,54.348275860010574,77.55969038866623,17.362351588070798,1.8144682850677627e-15,2,-4.0,False,1,7.86199767529304,85.86207035841377,-99.84010083749342,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,25,0.14502444863319397,0.462043821811676,0.5219335556030273,0.27204474806785583,0.5039210915565491,0.6596383452415466,0.228754460811615,0.21841822564601898,588.647561689833,46.20438220497799,66.53534733900634,7.165096452449117,2.023112744970136e-15,2,-4.0,False,1,24.169566951070877,88.26138822577674,-62.097559520060685,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,26,0.5039210915565491,0.6596383452415466,0.228754460811615,0.21841822564601898,0.7248929142951965,0.03433685004711151,0.9816170334815979,0.008496166206896305,2020.6451378969996,65.96383484086951,46.012811739558714,5.851246656161483,4.191262467866797e-14,1,4.0,False,1,13.449959477157847,73.56308851381156,-81.04643530349168,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,27,0.7248929142951965,0.03433685004711151,0.9816170334815979,0.008496166206896305,0.9173241257667542,0.08038771897554398,0.8547157049179077,0.14467740058898926,2902.322807315314,3.4336848258648023,98.71319239341427,0.708156074151272,2.8194363147450017e-15,1,4.0,False,1,10.31273257026254,46.42438492737993,-92.4703766469525,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,28,0.9173241257667542,0.08038771897554398,0.8547157049179077,0.14467740058898926,0.7846734523773193,0.8954240679740906,0.4607343375682831,0.03848368301987648,3670.1233646230644,8.038771638980302,89.83009929542295,4.0445962355984015,2.0161610231107154e-15,2,-4.0,False,1,8.27251926706306,80.9333117642795,-99.21187832289928,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,29,0.7846734523773193,0.8954240679740906,0.4607343375682831,0.03848368301987648,0.015293249860405922,0.3491736948490143,0.6593100428581238,0.2652161419391632,3140.847158463905,89.54240566120944,62.25140282506082,1.4428502139543977,3.4331610705548983e-15,0,0.3203216544628897,False,1,9.60964963388669,67.63490740514911,-92.52951201057147,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,30,0.015293249860405922,0.3491736948490143,0.6593100428581238,0.2652161419391632,0.9274802207946777,0.4661387503147125,0.20710955560207367,0.9227142333984375,71.02006627272687,34.91736851311015,76.15170132208777,6.9977952387371385,1.281623460706947e-14,0,1.0,False,1,42.54073247851653,88.63687611662698,-40.46478509725594,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,31,0.9274802207946777,0.4661387503147125,0.20710955560207367,0.9227142333984375,0.1349056512117386,0.8996385335922241,0.292149156332016,0.12817543745040894,3710.6459845278605,46.61387585844342,44.49766924658731,23.106498993674553,4.045591334601344e-14,1,4.0,False,1,8.167758194382401,49.271676315905886,-96.21841964683358,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,32,0.1349056512117386,0.8996385335922241,0.292149156332016,0.12817543745040894,0.7594500780105591,0.08844251185655594,0.7631517648696899,0.23961855471134186,548.2735591367519,89.9638533768082,50.45044167868875,3.640298358896024,1.5871163108151143e-15,0,0.8261812150426342,False,1,24.785436451279026,87.6380951231279,-61.04842402873652,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,33,0.7594500780105591,0.08844251185655594,0.7631517648696899,0.23961855471134186,0.1430177092552185,0.6526697874069214,0.4577859342098236,0.39383015036582947,3040.2058075698696,8.84425144188402,83.42062205244363,6.370654572661615,5.146371074041203e-15,2,-4.0,False,1,9.908305874394046,83.1658920242006,-92.90530324012067,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,34,0.1430177092552185,0.6526697874069214,0.4577859342098236,0.39383015036582947,0.4590151011943817,0.6915683150291443,0.7819890975952148,0.6148812770843506,580.6406457831722,65.26697971224407,62.04501487980337,10.14883870777427,2.32871062092266e-14,0,0.8095961247448888,False,1,24.287883742346665,87.6945069328718,-61.87576638036805,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,35,0.4590151011943817,0.6915683150291443,0.7819890975952148,0.6148812770843506,0.5508780479431152,0.2190125286579132,0.5418798327445984,0.2445569783449173,1841.4702905509923,69.15683373154117,84.73923539652675,15.564590826918261,4.2990677830517595e-14,0,0.4752298771652808,False,1,14.256896314958425,76.7823584146993,-80.60543879582445,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,36,0.5508780479431152,0.2190125286579132,0.5418798327445984,0.2445569783449173,0.7563620805740356,0.2644975483417511,0.31364044547080994,0.9883428812026978,2208.003409212427,21.90125272710094,67.93158900535778,6.491646030413601,1.3853837932630184e-15,1,4.0,False,1,12.684981396579772,86.67666156767072,-83.89377276458939,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,37,0.7563620805740356,0.2644975483417511,0.31364044547080994,0.9883428812026978,0.44131210446357727,0.9205987453460693,0.7900663614273071,0.8594821095466614,3027.884746056375,26.449754850111418,51.9548305929392,24.714400023862556,4.792208894501653e-15,0,0.3313323022871932,False,1,9.939969068615795,84.99095658076773,-90.88237263641463,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,38,0.44131210446357727,0.9205987453460693,0.7900663614273071,0.8594821095466614,0.2125035673379898,0.06563881784677505,0.07981401681900024,0.1369895488023758,1770.8352623484575,92.05987299377911,85.30464647963598,21.557311147588763,6.247755252604961e-15,1,4.0,False,1,14.594593043869963,86.78749166995934,-79.81284638464658,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,39,0.2125035673379898,0.06563881784677505,0.07981401681900024,0.1369895488023758,0.7773739695549011,0.22952601313591003,0.4217935800552368,0.45813652873039246,857.8892591748277,6.563881650091807,35.58698133533018,3.85624404905587,2.8682416824897278e-15,2,-4.0,False,1,20.89943663519682,87.0428163536757,-66.54256201010213,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,40,0.7773739695549011,0.22952601313591003,0.4217935800552368,0.45813652873039246,0.1770109087228775,0.2680307924747467,0.8523544073104858,0.9940722584724426,3111.7220618398082,22.952600879601082,59.525550702916604,11.724345106868864,3.3585143743536786e-15,1,4.0,False,1,9.703290841118928,85.19123274337369,-92.09706300003117,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,41,0.1770109087228775,0.2680307924747467,0.8523544073104858,0.9940722584724426,0.46175089478492737,0.3349885642528534,0.36543869972229004,0.6871734857559204,716.2735016662468,26.803078737654296,89.6648066854034,24.854770730485335,4.263481906530744e-15,0,0.7488522757922652,False,1,22.465568273767957,88.36317185551691,-64.94133303045706,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,42,0.46175089478492737,0.3349885642528534,0.36543869972229004,0.6871734857559204,0.31703758239746094,0.14502008259296417,0.7075260281562805,0.43939098715782166,1852.3861259666223,33.49885536626943,55.58070934999965,17.335750614633497,1.7754046415735008e-14,2,-4.0,False,1,14.209529622413342,83.46535793876683,-79.64959704201726,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,43,0.31703758239746094,0.14502008259296417,0.7075260281562805,0.43939098715782166,0.40933412313461304,0.027715006843209267,0.7261386513710022,0.9857819080352783,1274.9799813479779,14.502008590556336,79.52682018343202,11.265079435464424,3.6037793160938994e-14,0,0.5819015115812874,False,1,17.457045347438623,83.32622997016857,-73.48676662283816,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,44,0.40933412313461304,0.027715006843209267,0.7261386513710022,0.9857819080352783,0.9526494145393372,0.16258971393108368,0.21285969018936157,0.3415120542049408,1643.2430954045467,2.771500698681628,80.82970478776028,24.651656311871896,6.1991872550440415e-15,1,4.0,False,1,15.254080160615771,87.06363095799111,-78.16060620941221,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,45,0.9526494145393372,0.16258971393108368,0.21285969018936157,0.3415120542049408,0.8994581699371338,0.9725097417831421,0.510212242603302,0.6967442631721497,3811.071061394061,16.258970837166032,44.900178163338154,8.867045023587359,4.894294955343561e-15,1,4.0,False,1,7.942898369923185,81.87446805325001,-97.07254895819023,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,46,0.8994581699371338,0.9725097417831421,0.510212242603302,0.6967442631721497,0.8605327606201172,0.10778152942657471,0.5616748332977295,0.8083294034004211,3598.838171591439,97.25097699578843,65.7148560702642,17.570234795185662,1.1649460468779863e-14,0,0.2807712284689548,False,1,8.423136854068645,77.24732629363646,-96.8212771958469,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,47,0.8605327606201172,0.10778152942657471,0.5616748332977295,0.8083294034004211,0.7674619555473328,0.9812000393867493,0.02830381505191326,0.1060977354645729,3443.5256899860556,10.778152827822474,69.31723801643166,20.30407046741652,2.0672292829864342e-14,2,-4.0,False,1,8.825535096545579,70.69340695082528,-95.70550611774658,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,48,0.7674619555473328,0.9812000393867493,0.02830381505191326,0.1060977354645729,0.5808818340301514,0.4308372735977173,0.06412941217422485,0.27918311953544617,3072.1731918345213,98.12000347782622,31.981267110383104,3.0993945686094486,1.8218044671403872e-15,2,-4.0,False,1,9.800558054487126,80.50155864349101,-90.04871701468932,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
0,49,0.5808818340301514,0.4308372735977173,0.06412941217422485,0.27918311953544617,0.5058712363243103,0.7557389140129089,0.48902371525764465,0.8257275819778442,2327.718437160997,43.08372828129181,34.48905869383408,7.339986516115241,4.612006928150046e-15,0,0.40743450971370787,True,1,12.223035291411236,85.41310842860517,-83.55671479600576,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,0,0.35718318819999695,0.805977463722229,0.18637855350971222,0.8892890214920044,0.9533772468566895,0.2098429948091507,0.2327457070350647,0.4565587639808655,1435.1609748993774,80.59774808825551,43.046498267767305,22.287581278762648,1.3935087162889797e-14,0,0.5474352658718658,False,1,16.423057976155974,86.06931410280066,-74.52328761596797,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,1,0.9533772468566895,0.2098429948091507,0.2327457070350647,0.4565587639808655,0.0397266149520874,0.3519081175327301,0.75107342004776,0.8889850378036499,3813.975235576729,20.984299580513866,46.292199284979716,11.685690054631177,1.7894998343959684e-15,1,4.0,False,1,7.9350672568375415,85.44847612067788,-97.20247691141071,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,2,0.0397266149520874,0.3519081175327301,0.75107342004776,0.8889850378036499,0.9443036913871765,0.07923824340105057,0.07829149067401886,0.7053805589675903,168.50919316064747,35.19081111417387,82.57514058783948,22.28013333012353,2.491278718530724e-15,2,-4.0,False,1,35.03564044158885,88.64874953870014,-48.62720867899952,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,3,0.9443036913871765,0.07923824340105057,0.07829149067401886,0.7053805589675903,0.970647394657135,0.27420979738235474,0.12872381508350372,0.7684544920921326,3777.7717281154605,7.923824523619539,35.480404606215764,17.781824398234914,1.3037520389853584e-15,1,4.0,False,1,8.021379771732427,86.46308230410048,-96.0882075954757,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,4,0.970647394657135,0.27420979738235474,0.12872381508350372,0.7684544920921326,0.900075376033783,0.4924585521221161,0.00798362772911787,0.16334311664104462,3882.883101856829,27.42098102770134,39.010667024979696,19.32713438918663,5.220731305687717e-15,0,0.2592598515458576,False,1,7.777795546375728,82.3745668794271,-97.20087634607484,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,5,0.900075376033783,0.4924585521221161,0.00798362772911787,0.16334311664104462,0.1813494861125946,0.2705681622028351,0.0753784328699112,0.8789253830909729,3601.300788707872,49.245854060249336,30.55885396361413,4.501906518356447,1.4752071598455208e-15,0,0.28091094967187424,False,1,8.427328490156228,82.3609349597663,-94.3106216876453,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,6,0.1813494861125946,0.2705681622028351,0.0753784328699112,0.8789253830909729,0.44397732615470886,0.8987132906913757,0.6116677522659302,0.6817218065261841,733.5844792264883,27.05681695558776,35.276490367512565,22.033672327668814,1.3928497842705256e-14,1,4.0,False,1,22.258097839548952,87.86090251412895,-64.46838812018655,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,7,0.44397732615470886,0.8987132906913757,0.6116677522659302,0.6817218065261841,0.4394640028476715,0.2931642532348633,0.88675856590271,0.369086354970932,1781.469552379731,89.87133153005882,72.81674224348396,17.20218364490485,1.624663535173606e-14,1,4.0,False,1,14.542749413128988,84.18387445308653,-79.49122935181967,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,8,0.4394640028476715,0.2931642532348633,0.88675856590271,0.369086354970932,0.2762734591960907,0.553644597530365,0.53814297914505,0.43173378705978394,1763.4613137595263,29.316423985167972,92.07310052186133,9.542615509480836,5.52204917357516e-15,0,0.48791737498773957,False,1,14.637521249632186,86.5234685350339,-79.96586964270335,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,9,0.2762734591960907,0.553644597530365,0.53814297914505,0.43173378705978394,0.5417430996894836,0.38205793499946594,0.7790989875793457,0.15341220796108246,1112.3310715529367,55.36445948514624,67.67000755847914,11.077477743281097,3.982994016731521e-15,2,-4.0,False,1,18.639724070407794,87.82835485317554,-70.96566309905216,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,10,0.5417430996894836,0.38205793499946594,0.7790989875793457,0.15341220796108246,0.20866800844669342,0.9320247769355774,0.38499170541763306,0.3237801492214203,2171.5548806975467,38.20579418598419,84.53692924441182,4.258599147187895,1.6751085873713648e-14,1,4.0,False,1,12.82734806850766,79.44640442966647,-84.23861954447958,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,11,0.20866800844669342,0.9320247769355774,0.38499170541763306,0.3237801492214203,0.04737609252333641,0.9776349067687988,0.9286869764328003,0.6646286249160767,842.585362255699,93.20248002175387,56.94941987961965,8.432613642477232,3.394155673196063e-14,1,4.0,False,1,21.051259590349616,86.10526182407301,-66.65879728890118,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,12,0.04737609252333641,0.9776349067687988,0.9286869764328003,0.6646286249160767,0.5243528485298157,0.08341643214225769,0.09078212827444077,0.6906450986862183,199.03061101684344,97.76349231993771,95.0080888851731,16.783401931073513,9.283990905917541e-15,2,-4.0,False,1,33.58889975274353,88.59639485904376,-50.32563826404632,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,13,0.5243528485298157,0.08341643214225769,0.09078212827444077,0.6906450986862183,0.5102492570877075,0.0010184489656239748,0.8288419246673584,0.8305270671844482,2102.1678637941827,8.341643447803849,36.35474918834901,17.42080541732199,4.241879712487783e-14,0,0.43712538443858523,False,1,13.113761533157557,73.83693763192514,-81.46656020491147,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,14,0.5102492570877075,0.0010184489656239748,0.8288419246673584,0.8305270671844482,0.6798186302185059,0.141583651304245,0.16323797404766083,0.7114325165748596,2045.8946021225631,0.1018448952592288,88.01893495691905,20.847913758161614,3.730126905072708e-15,2,-4.0,False,1,13.350836456949366,87.05885895547152,-83.02258474276138,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,15,0.6798186302185059,0.141583651304245,0.16323797404766083,0.7114325165748596,0.5889256000518799,0.5237058401107788,0.9404675960540771,0.7886921763420105,2722.4763392194523,14.158364916123888,41.426658464541624,17.930097167202355,7.35107882323927e-15,0,0.36220961075233,False,1,10.8662883225699,84.03303396199358,-87.5412232502033,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,16,0.5889256000518799,0.5237058401107788,0.9404675960540771,0.7886921763420105,0.2916135787963867,0.9796106219291687,0.8187777400016785,0.09956622123718262,2359.813156032227,52.37058491879261,95.83273361324498,19.822958401258308,3.3696410722005506e-14,0,0.4034218898146103,False,1,12.10265669443831,74.10299069651776,-86.75346237525406,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,17,0.2916135787963867,0.9796106219291687,0.8187777400016785,0.09956622123718262,0.1915210336446762,0.3363746404647827,0.21943773329257965,0.05184014514088631,1173.538187060054,97.96106189973347,87.31444325063566,2.9393723806688734,1.406021872317806e-15,0,0.6057104912671785,False,1,18.171314738015354,85.68198874629795,-72.28086945091556,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,18,0.1915210336446762,0.3363746404647827,0.21943773329257965,0.05184014514088631,0.26251184940338135,0.4626699388027191,0.7834874987602234,0.32177266478538513,774.1689409359664,33.63746402186523,45.36064146511907,1.770083560342601,5.702482466173358e-15,1,4.0,False,1,21.789980679196645,84.814295832672,-65.32379289916602,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,19,0.26251184940338135,0.4626699388027191,0.7834874987602234,0.32177266478538513,0.8345379829406738,0.49031850695610046,0.2441488653421402,0.9282572865486145,1057.4223214318206,46.266993532462166,84.84412325595555,8.383430465996017,1.170775345814313e-15,2,-4.0,False,1,19.080224086821644,88.0212612148783,-70.54029980268331,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
1,20,0.8345379829406738,0.49031850695610046,0.2441488653421402,0.9282572865486145,0.421703964471817,0.34712374210357666,0.07105179131031036,0.2856523096561432,3339.8065133797327,49.03185066083805,47.09042009305395,23.242304194175173,1.774493208759269e-14,1,4.0,False,1,9.083005998768812,74.05753899717071,-93.29281387256873,1e-07,1.0000000000000001e-11,1.0000000000000001e-11,False,False,True
