distance_m,FSPL_dB,gas_absorption_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2430.0,149.7045505663595,16.767000000000003,166.4715505663595,-87.46125060971968,1.0000000000000001e-11,12.942538207352737,1
2440.0,149.7402216211678,16.836000000000002,166.5762216211678,-87.56592166452799,1.0000000000000001e-11,12.634334942253851,1
2450.0,149.7757467816839,16.905,166.6807467816839,-87.67044682504408,1.0000000000000001e-11,12.333883969267777,1
2460.0,149.81112723646083,16.974,166.78512723646082,-87.77482727982101,1.0000000000000001e-11,12.040978667386335,1
2470.0,149.84636415958659,17.043000000000003,166.8893641595866,-87.87906420294678,1.0000000000000001e-11,11.755418822454278,1
2480.0,149.88145871091757,17.112000000000002,166.99345871091757,-87.98315875427775,1.0000000000000001e-11,11.477007423742812,1
2490.0,149.91641203630797,17.181,167.097412036308,-88.08711207966817,1.0000000000000001e-11,11.20555386737608,1
2500.0,149.951225267834,17.25,167.201225267834,-88.19092531119418,1.0000000000000001e-11,10.94087395633118,1
2510.0,149.98589952401397,17.319,167.30489952401396,-88.29459956737415,1.0000000000000001e-11,10.682786697011657,1
2520.0,150.0204359100241,17.388,167.4084359100241,-88.3981359533843,1.0000000000000001e-11,10.431120706100517,1
2530.0,150.05483551790957,17.457,167.51183551790956,-88.50153556126975,1.0000000000000001e-11,10.185702998567466,1
2540.0,150.08909942679202,17.526,167.61509942679203,-88.60479947015222,1.0000000000000001e-11,9.946370199661674,1
2550.0,150.12322870307236,17.595,167.71822870307236,-88.70792874643254,1.0000000000000001e-11,9.712962138058773,1
2560.0,150.15722440063024,17.664,167.82122440063023,-88.81092444399042,1.0000000000000001e-11,9.485321845860856,1
2570.0,150.19108756101912,17.733,167.92408756101912,-88.91378760437931,1.0000000000000001e-11,9.263300363736233,1
2580.0,150.22481921365784,17.802000000000003,168.02681921365783,-89.01651925701802,1.0000000000000001e-11,9.046750334066433,1
2590.0,150.25842037601825,17.871,168.12942037601826,-89.11912041937845,1.0000000000000001e-11,8.83552760265945,1
2600.0,150.2918920538096,17.94,168.2318920538096,-89.22159209716978,1.0000000000000001e-11,8.62949442217626,1
2610.0,150.32523524115885,18.009,168.33423524115886,-89.32393528451905,1.0000000000000001e-11,8.428514646991047,1
2620.0,150.35845092078813,18.078000000000003,168.43645092078813,-89.42615096414832,1.0000000000000001e-11,8.232456936617732,1
2630.0,150.3915400641884,18.147,168.5385400641884,-89.52824010754858,1.0000000000000001e-11,8.041193153996705,1
2640.0,150.42450363178983,18.216,168.64050363178984,-89.63020367515003,1.0000000000000001e-11,7.854601568921335,1
2650.0,150.45734257312938,18.285,168.74234257312938,-89.73204261648957,1.0000000000000001e-11,7.672560451184967,1
2660.0,150.4900578270146,18.354000000000003,168.8440578270146,-89.8337578703748,1.0000000000000001e-11,7.494949672294181,1
2670.0,150.52265032168475,18.423000000000002,168.94565032168475,-89.93535036504494,1.0000000000000001e-11,7.321658714035033,1
2680.0,150.55512097496904,18.492,169.04712097496903,-90.03682101832922,1.0000000000000001e-11,7.152575456480312,1
2690.0,150.58747069444138,18.561,169.1484706944414,-90.13817073780157,1.0000000000000001e-11,6.987590983129288,1
2700.0,150.619700377573,18.630000000000003,169.249700377573,-90.23940042093318,1.0000000000000001e-11,6.82660118262097,1
2710.0,150.65181091188134,18.699,169.35081091188135,-90.34051095524154,1.0000000000000001e-11,6.669501943594345,1
2720.0,150.68380317507723,18.768,169.45180317507723,-90.44150321843742,1.0000000000000001e-11,6.516197163254641,1
2730.0,150.71567803520833,18.837,169.55267803520832,-90.5423780785685,1.0000000000000001e-11,6.36658753538057,1
2740.0,150.74743635080102,18.906000000000002,169.65343635080103,-90.64313639416122,1.0000000000000001e-11,6.22058016060383,1
2750.0,150.7790789709985,18.975,169.7540789709985,-90.7437790143587,1.0000000000000001e-11,6.078083741269357,1
2760.0,150.8106067356976,19.044,169.85460673569762,-90.8443067790578,1.0000000000000001e-11,5.939006979722079,1
2770.0,150.8420204756822,19.113,169.9550204756822,-90.94472051904239,1.0000000000000001e-11,5.803266586873158,1
2780.0,150.87332101275473,19.182,170.05532101275472,-91.0450210561149,1.0000000000000001e-11,5.67077607020725,1
2790.0,150.9045091598652,19.251,170.1555091598652,-91.14520920322539,1.0000000000000001e-11,5.541452140635497,1
2800.0,150.9355857212376,19.32,170.2555857212376,-91.24528576459778,1.0000000000000001e-11,5.415217915922034,1
2810.0,150.96655149249483,19.389000000000003,170.35555149249484,-91.34525153585503,1.0000000000000001e-11,5.291994912117743,1
2820.0,150.99740726078045,19.458,170.45540726078045,-91.44510730414063,1.0000000000000001e-11,5.171706246986736,1
2830.0,151.02815380487903,19.527,170.555153804879,-91.5448538482392,1.0000000000000001e-11,5.0542782417196275,1
2840.0,151.05879189533397,19.596,170.65479189533397,-91.64449193869416,1.0000000000000001e-11,4.939640420933519,1
2850.0,151.08932229456343,19.665000000000003,170.75432229456342,-91.74402233792361,1.0000000000000001e-11,4.827722309245508,1
2860.0,151.1197457569741,19.734,170.85374575697412,-91.84344580033431,1.0000000000000001e-11,4.718456634699185,1
2870.0,151.15006302907312,19.803,170.95306302907312,-91.94276307243331,1.0000000000000001e-11,4.6117761253381335,1
2880.0,151.18027484957787,19.872,171.05227484957788,-92.04197489293807,1.0000000000000001e-11,4.507616712632432,1
2890.0,151.21038194952422,19.941000000000003,171.15138194952422,-92.14108199288441,1.0000000000000001e-11,4.405917531478653,1
2900.0,151.24038505237235,20.01,171.25038505237234,-92.24008509573252,1.0000000000000001e-11,4.306614513346864,1
2910.0,151.27028487411138,20.079,171.3492848741114,-92.33898491747158,1.0000000000000001e-11,4.209649996560129,1
2920.0,151.30008212336162,20.148,171.44808212336162,-92.4377821667218,1.0000000000000001e-11,4.114966319441506,1
2930.0,151.32977750147546,20.217000000000002,171.54677750147547,-92.53647754483566,1.0000000000000001e-11,4.0225074220272985,1
2940.0,151.3593717026364,20.286,171.6453717026364,-92.63507174599658,1.0000000000000001e-11,3.9322156426405566,1
2950.0,151.38886541395647,20.355000000000004,171.74386541395648,-92.73356545731667,1.0000000000000001e-11,3.8440413281705776,1
2960.0,151.41825931557202,20.424,171.84225931557202,-92.83195935893221,1.0000000000000001e-11,3.7579300203669033,1
2970.0,151.44755408073746,20.493000000000002,171.94055408073746,-92.93025412409764,1.0000000000000001e-11,3.673830464405573,1
2980.0,151.47675037591836,20.562,172.03875037591837,-93.02845041927856,1.0000000000000001e-11,3.591696210602373,1
2990.0,151.50584886088183,20.631000000000004,172.13684886088183,-93.12654890424201,1.0000000000000001e-11,3.5114760041333373,1
3000.0,151.5348501887865,20.700000000000003,172.23485018878648,-93.22455023214667,1.0000000000000001e-11,3.4331249970274955,1
3010.0,151.56375500627013,20.769,172.33275500627013,-93.32245504963032,1.0000000000000001e-11,3.3565951378873735,1
3020.0,151.59256395353628,20.838,172.43056395353628,-93.42026399689647,1.0000000000000001e-11,3.281846383881752,1
3030.0,151.62127766443933,20.907,172.52827766443934,-93.51797770779953,1.0000000000000001e-11,3.2088306836131477,1
3040.0,151.6498967665683,20.976000000000003,172.6258967665683,-93.61559680992849,1.0000000000000001e-11,3.137507994250335,1
3050.0,151.67842188132897,21.044999999999998,172.72342188132896,-93.71312192468915,1.0000000000000001e-11,3.067838272962083,1
3060.0,151.70685362402486,21.114,172.82085362402486,-93.81055366738505,1.0000000000000001e-11,2.9997782734906555,1
3070.0,151.73519260393698,21.183,172.91819260393697,-93.90789264729716,1.0000000000000001e-11,2.9332911564313195,1
3080.0,151.76343942440212,21.252000000000002,173.01543942440213,-94.00513946776232,1.0000000000000001e-11,2.8683400823793397,1
3090.0,151.79159468288992,21.321,173.11259468288992,-94.10229472625011,1.0000000000000001e-11,2.804885008503475,1
3100.0,151.8196589710787,21.39,173.20965897107868,-94.19935901443887,1.0000000000000001e-11,2.7428922988254874,1
3110.0,151.84763287492996,21.459,173.30663287492996,-94.29633291829015,1.0000000000000001e-11,2.682323512227384,1
3120.0,151.8755169747621,21.528000000000002,173.40351697476208,-94.39321701812227,1.0000000000000001e-11,2.623148216157424,1
3130.0,151.9033118453222,21.597,173.50031184532222,-94.4900118886824,1.0000000000000001e-11,2.5653311729241133,1
3140.0,151.93101805585752,21.666,173.59701805585752,-94.5867180992177,1.0000000000000001e-11,2.508838746549207,1
3150.0,151.95863617018523,21.735,173.69363617018524,-94.68333621354543,1.0000000000000001e-11,2.4536405044809584,1
3160.0,151.98616674676128,21.804000000000002,173.7901667467613,-94.77986679012147,1.0000000000000001e-11,2.3997044124543714,1
3170.0,152.01361033874826,21.873,173.88661033874826,-94.87631038210844,1.0000000000000001e-11,2.3470016396309488,1
3180.0,152.04096749408188,21.942000000000004,173.9829674940819,-94.97266753744208,1.0000000000000001e-11,2.2955033551721917,1
3190.0,152.06823875553687,22.011,174.07923875553686,-95.06893879889705,1.0000000000000001e-11,2.2451775248130987,1
3200.0,152.09542466079137,22.080000000000002,174.17542466079138,-95.16512470415157,1.0000000000000001e-11,2.195998521141671,1
3210.0,152.12252574249067,22.149,174.27152574249067,-95.26122578585085,1.0000000000000001e-11,2.1479391150326586,1
3220.0,152.14954252830984,22.218000000000004,174.36754252830985,-95.35724257167004,1.0000000000000001e-11,2.1009720773608085,1
3230.0,152.1764755410153,22.287000000000003,174.4634755410153,-95.45317558437549,1.0000000000000001e-11,2.0550717807141194,1
3240.0,152.2033252985255,22.356,174.5593252985255,-95.54902534188568,1.0000000000000001e-11,2.010212597680588,1
3250.0,152.23009231397072,22.425,174.65509231397073,-95.64479235733091,1.0000000000000001e-11,1.966370502561461,1
3260.0,152.256777095752,22.494,174.750777095752,-95.74047713911219,1.0000000000000001e-11,1.9235198679447345,1
3270.0,152.28338014759896,22.563000000000002,174.84638014759895,-95.83608019095914,1.0000000000000001e-11,1.8816398715581564,1
3280.0,152.30990196862683,22.632,174.94190196862684,-95.93160201198702,1.0000000000000001e-11,1.840704885989719,1
3290.0,152.33634305339274,22.701,175.03734305339273,-96.02704309675292,1.0000000000000001e-11,1.800695690680421,1
3300.0,152.36270389195096,22.77,175.13270389195097,-96.12240393531116,1.0000000000000001e-11,1.7615866582182533,1
3310.0,152.38898496990765,22.839000000000002,175.22798496990765,-96.21768501326784,1.0000000000000001e-11,1.7233601697574639,1
3320.0,152.41518676847397,22.908,175.323186768474,-96.31288681183418,1.0000000000000001e-11,1.685993801312545,1
3330.0,152.44130976451964,22.977,175.41830976451965,-96.40800980787984,1.0000000000000001e-11,1.6494667306112405,1
3340.0,152.46735443062454,23.046,175.51335443062453,-96.50305447398472,1.0000000000000001e-11,1.6137613388077956,1
3350.0,152.49332123513017,23.115000000000002,175.60832123513018,-96.59802127849036,1.0000000000000001e-11,1.5788552019167008,1
3360.0,152.5192106421901,23.184,175.7032106421901,-96.69291068555029,1.0000000000000001e-11,1.5447339045187038,1
3370.0,152.54502311182,23.253000000000004,175.79802311182002,-96.7877231551802,1.0000000000000001e-11,1.5113750226282938,1
3380.0,152.57075909994632,23.322,175.89275909994632,-96.8824591433065,1.0000000000000001e-11,1.4787625391129655,1
3390.0,152.5964190584549,23.391000000000002,175.9874190584549,-96.97711910181508,1.0000000000000001e-11,1.4468804368402128,1
3400.0,152.62200343523835,23.46,176.08200343523836,-97.07170347859855,1.0000000000000001e-11,1.4157094952510265,1
3410.0,152.64751267424316,23.529000000000003,176.17651267424316,-97.16621271760334,1.0000000000000001e-11,1.3852336972129002,1
3420.0,152.67294721551593,23.598,176.27094721551595,-97.26064725887613,1.0000000000000001e-11,1.355438627306578,1
3430.0,152.69830749524863,23.667,176.36530749524863,-97.35500753860882,1.0000000000000001e-11,1.3263066666863002,1
3440.0,152.72359394582384,23.736,176.45959394582383,-97.44929398918401,1.0000000000000001e-11,1.297821798219559,1
3450.0,152.74880699585873,23.805000000000003,176.55380699585874,-97.54350703921892,1.0000000000000001e-11,1.269971208200349,1
3460.0,152.77394707024877,23.874000000000002,176.64794707024876,-97.63764711360895,1.0000000000000001e-11,1.2427388794961614,1
3470.0,152.79901459021073,23.943,176.74201459021074,-97.73171463357093,1.0000000000000001e-11,1.2161103966877385,1
3480.0,152.82400997332485,24.012,176.83600997332485,-97.82571001668504,1.0000000000000001e-11,1.1900729460690733,1
3490.0,152.84893363357685,24.081000000000003,176.92993363357687,-97.91963367693705,1.0000000000000001e-11,1.1646121122209079,1
3500.0,152.87378598139873,24.150000000000002,177.02378598139873,-98.01348602475892,1.0000000000000001e-11,1.1397134797239834,1
3510.0,152.89856742370972,24.219,177.11756742370972,-98.1072674670699,1.0000000000000001e-11,1.1153674382987955,1
3520.0,152.92327836395583,24.288,177.21127836395584,-98.20097840731603,1.0000000000000001e-11,1.0915579708128333,1
3530.0,152.9479192021497,24.357,177.3049192021497,-98.29461924550989,1.0000000000000001e-11,1.0682738652733406,1
3540.0,152.97249033490897,24.426000000000002,177.39849033490896,-98.38819037826914,1.0000000000000001e-11,1.0455039096875602,1
3550.0,152.9969921554951,24.495,177.4919921554951,-98.48169219885528,1.0000000000000001e-11,1.023235290349484,1
3560.0,153.02142505385075,24.564,177.58542505385074,-98.57512509721093,1.0000000000000001e-11,1.0014567952663547,1
3570.0,153.0457894166371,24.633,177.6787894166371,-98.66848945999729,1.0000000000000001e-11,0.9801572124454149,1
3580.0,153.07008562727071,24.702,177.7720856272707,-98.7617856706309,1.0000000000000001e-11,0.9593253298939071,1
3590.0,153.09431406595962,24.771,177.86531406595964,-98.85501410931982,1.0000000000000001e-11,0.9389515373323248,1
3600.0,153.118475109739,24.840000000000003,177.958475109739,-98.94817515309919,1.0000000000000001e-11,0.9190246227679105,1
3610.0,153.14256913250637,24.909,178.05156913250636,-99.04126917586655,1.0000000000000001e-11,0.8995333742079056,1
3620.0,153.1665965050566,24.978,178.1445965050566,-99.13429654841678,1.0000000000000001e-11,0.8804713847993066,1
3630.0,153.19055759511548,25.047,178.23755759511548,-99.22725763847566,1.0000000000000001e-11,0.8618242391228521,1
3640.0,153.21445276737433,25.116000000000003,178.33045276737434,-99.32015281073453,1.0000000000000001e-11,0.8435855303255377,1
3650.0,153.23828238352274,25.185000000000002,178.42328238352275,-99.41298242688293,1.0000000000000001e-11,0.8257456481278568,1
3660.0,153.26204680228142,25.254,178.5160468022814,-99.5057468456416,1.0000000000000001e-11,0.8082949822503016,1
3670.0,153.285746379435,25.323,178.60874637943502,-99.5984464227952,1.0000000000000001e-11,0.7912255241266162,1
3680.0,153.3093814678636,25.392000000000003,178.7013814678636,-99.69108151122379,1.0000000000000001e-11,0.7745260617640415,1
3690.0,153.33295241757446,25.461000000000002,178.79395241757447,-99.78365246093466,1.0000000000000001e-11,0.7581917900228246,1
3700.0,153.35645957573314,25.53,178.88645957573314,-99.87615961909333,1.0000000000000001e-11,0.7422130986234575,1
3710.0,153.37990328669417,25.599,178.97890328669416,-99.96860333005435,1.0000000000000001e-11,0.726581978999684,1
3720.0,153.4032838920312,25.668000000000003,179.0712838920312,-100.06098393539139,1.0000000000000001e-11,0.7112888208719957,1
3730.0,153.42660173056703,25.737000000000002,179.16360173056702,-100.15330177392721,1.0000000000000001e-11,0.6963288191006398,1
3740.0,153.44985713840282,25.806000000000004,179.25585713840283,-100.24555718176302,1.0000000000000001e-11,0.6816923634061074,1
3750.0,153.47305044894762,25.875,179.34805044894762,-100.3377504923078,1.0000000000000001e-11,0.6673746486486455,1
3760.0,153.49618199294645,25.944,179.44018199294644,-100.42988203630662,1.0000000000000001e-11,0.6533660645487454,1
3770.0,153.51925209850907,26.013,179.53225209850908,-100.52195214186926,1.0000000000000001e-11,0.6396602042534016,1
3780.0,153.54226109113773,26.082,179.62426109113773,-100.61396113449791,1.0000000000000001e-11,0.6262506609096089,1
3790.0,153.56520929375466,26.151000000000003,179.71620929375467,-100.70590933711486,1.0000000000000001e-11,0.613131027664362,1
3800.0,153.58809702672943,26.22,179.80809702672943,-100.79779707008962,1.0000000000000001e-11,0.6002948976646554,1
3810.0,153.61092460790564,26.289,179.89992460790563,-100.88962465126582,1.0000000000000001e-11,0.5877358640574832,1
3820.0,153.6336923526274,26.358,179.9916923526274,-100.9813923959876,1.0000000000000001e-11,0.5754475199898399,1
3830.0,153.65640057376567,26.427000000000003,180.08340057376566,-101.07310061712585,1.0000000000000001e-11,0.5634234586087198,1
3840.0,153.67904958174387,26.496,180.17504958174388,-101.16474962510406,1.0000000000000001e-11,0.551657273061117,1
3850.0,153.70163968456325,26.565,180.26663968456324,-101.25633972792343,1.0000000000000001e-11,0.5401457599205293,1
3860.0,153.72417118782835,26.634,180.35817118782836,-101.34787123118855,1.0000000000000001e-11,0.5288809106206989,1
3870.0,153.74664439477147,26.703000000000003,180.44964439477147,-101.43934443813166,1.0000000000000001e-11,0.5178579200218715,1
3880.0,153.76905960627738,26.772000000000002,180.54105960627737,-101.53075964963756,1.0000000000000001e-11,0.5070703812710411,1
3890.0,153.7914171209074,26.841,180.6324171209074,-101.62211716426759,1.0000000000000001e-11,0.4965150909417052,1
3900.0,153.81371723492322,26.91,180.7237172349232,-101.7134172782834,1.0000000000000001e-11,0.48618564218085764,1
3910.0,153.8359602423106,26.979000000000003,180.8149602423106,-101.80466028567079,1.0000000000000001e-11,0.4760788315619956,1
3920.0,153.8581464348024,27.048000000000002,180.9061464348024,-101.89584647816258,1.0000000000000001e-11,0.46618665051886127,1
3930.0,153.88027610190176,27.117,180.99727610190175,-101.98697614526193,1.0000000000000001e-11,0.45650589562495175,1
3940.0,153.9023495309047,27.186,181.0883495309047,-102.0780495742649,1.0000000000000001e-11,0.44703336345376427,1
3950.0,153.9243670069224,27.255000000000003,181.1793670069224,-102.16906705028259,1.0000000000000001e-11,0.43776104543904065,1
3960.0,153.94632881290346,27.324,181.27032881290347,-102.26002885626366,1.0000000000000001e-11,0.4286889415807817,1
3970.0,153.96823522965553,27.393000000000004,181.36123522965553,-102.35093527301572,1.0000000000000001e-11,0.41980904331272895,1
3980.0,153.99008653586696,27.462,181.45208653586695,-102.44178657922714,1.0000000000000001e-11,0.41111814720837964,1
3990.0,154.01188300812822,27.531000000000002,181.54288300812823,-102.53258305148842,1.0000000000000001e-11,0.40261144812797894,1
4000.0,154.0336249209525,27.6,181.63362492095249,-102.62332496431267,1.0000000000000001e-11,0.3942873443582757,1
