distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
870.0,105.21978513909272,0.0,-1.8776093608108955,103.34217577828183,22.64752426507836,1e-07,150623307.848232,0
880.0,105.31905352972373,0.0,0.04997647491074972,105.36903000463448,20.620670038725706,1e-07,137249802.19871277,0
890.0,105.41720021961862,0.0,1.9229866356236358,107.34018685524225,18.649513188117936,1e-07,124295800.40674816,0
900.0,105.51425027550687,0.0,1.7861247041197763,107.30037497962664,18.68932506373355,1e-07,124556759.6522493,0
910.0,105.61022793314223,0.0,2.661540435891145,108.27176836903337,17.71793167432682,1e-07,118199299.90841718,0
920.0,105.70515663363147,0.0,-0.39394193803769445,105.31121469559378,20.67848534776641,1e-07,137630639.46977192,0
930.0,105.79905905779907,0.0,-1.693193248176615,104.10586580962246,21.88383423373773,1e-07,145579435.4008164,0
940.0,105.89195715871435,0.0,-0.3188728436255962,105.57308431508875,20.416615728271438,1e-07,135906020.94486883,0
950.0,105.9838721924973,0.0,-6.749337735832119,99.23453445666519,26.755165586695,1e-07,177818318.2047876,0
960.0,106.07482474751174,0.0,-5.788449889692349,100.2863748578194,25.70332518554079,1e-07,170846693.80388397,0
970.0,106.16483477204525,0.0,-5.2907984494176095,100.87403632262765,25.11566372073254,1e-07,166953567.42321172,0
980.0,106.25392160057027,0.0,-3.988987310405927,102.26493429016433,23.724765753195854,1e-07,157746057.91608715,0
990.0,106.34210397867136,0.0,1.5990969068937464,107.94120088556511,18.048499157795078,1e-07,120360350.65268953,0
1000.0,106.42940008672036,0.0,-3.621916221440243,102.80748386528012,23.18221617808007,1e-07,154157648.41915867,0
1010.0,106.5158275623732,0.0,-1.5126502161575588,105.00317734621565,20.986522697144537,1e-07,139660434.65087968,0
1020.0,106.60140352195873,0.0,5.196913191144262,111.79831671310299,14.191383330257196,1e-07,95364264.11797556,0
1030.0,106.6861445808238,0.0,-1.4250558842457037,105.26108869657808,20.728611346782102,1e-07,137960861.03736407,0
1040.0,106.77006687269596,0.0,2.950062273868346,109.7201291465643,16.269570896795884,1e-07,108765930.9108091,0
1050.0,106.85318606811913,0.0,-3.734470720039508,103.11871534807962,22.87098469528057,1e-07,152100122.46659675,0
1060.0,106.93551739201575,0.0,-0.8217502314705201,106.11376716054524,19.87593288281495,1e-07,132348223.30267523,0
1070.0,107.01707564042457,0.0,-3.800088219642325,103.21698742078225,22.77271262257794,1e-07,151450608.6113184,0
1080.0,107.09787519645937,0.0,-1.35613230360225,105.74174289285712,20.24795715050307,1e-07,134795763.02885175,0
1090.0,107.17793004553283,0.0,3.361232549829582,110.53916259536241,15.450537447997775,1e-07,103462171.42922823,0
1100.0,107.25725378988486,0.0,-6.909281692769395,100.34797209711546,25.64172794624473,1e-07,170438556.10159576,0
1110.0,107.33585966245352,0.0,1.7376945741834293,109.07355423663695,16.916145806723236,1e-07,112969485.08893631,0
1120.0,107.413760540124,0.0,0.9509424093291116,108.36470294945312,17.62499709390707,1e-07,117592233.540537,0
1130.0,107.49096895638877,0.0,-2.3765998227871776,105.1143691336016,20.87533090975859,1e-07,138927606.94462317,0
1140.0,107.5674971134498,0.0,-5.784231417553818,101.78326569589599,24.206434347464196,1e-07,160933398.34556577,0
1150.0,107.6433568937926,0.0,0.28851803085547806,107.93187492464808,18.057825118712103,1e-07,120421355.89112355,0
1160.0,107.71855987125872,0.0,-2.1179708362552097,105.60058903500351,20.38911100835668,1e-07,135724933.98807693,0
1170.0,107.79311732164359,0.0,0.9307048454188158,108.72382216706241,17.26587787629778,1e-07,115248513.51664823,0
1180.0,107.86704023284287,0.0,0.08740858209377152,107.95444881493664,18.035251228423547,1e-07,120273693.55895959,0
1190.0,107.94033931457096,0.0,6.407115565283662,114.34745487985462,11.642245163505564,1e-07,79261502.45019343,0
1200.0,108.01302500767287,0.0,-0.9574225098920971,107.05560249778077,18.93409754557942,1e-07,126161887.37871745,0
1210.0,108.08510749304938,0.0,-4.09398997048746,103.99111752256192,21.998582520798266,1e-07,146336961.56835607,0
1220.0,108.15659670021535,0.0,0.7171025398252646,108.87369924004061,17.11600080331958,1e-07,114271409.89826877,0
1230.0,108.22750231550833,0.0,0.8799867358870607,109.10748905139539,16.882210991964797,1e-07,112748539.0632183,0
