distance_m,rain_rate_mmph,humidity_pct,visibility_km,Cn2,SNR_RF_dB,SNR_FSO_dB,SNR_THz_dB,C_RF_bps,C_FSO_bps,C_THz_bps,Eb_RF_J_per_bit,Eb_FSO_J_per_bit,Eb_THz_J_per_bit,best_channel,scenario
250.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,21.280418211559194,-5.168158990929129,19.350213584394453,141598105.73711547,383184411.6594759,1000000000.0,7.062241368232383e-10,2.6097095016711403e-11,3.1622776601683794e-11,2,worst
260.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,25.010941010856627,-7.50819732663561,18.980863241684375,166259966.4715047,235718001.2634185,1000000000.0,6.014677021911887e-10,4.242357370417733e-11,3.1622776601683794e-11,2,worst
270.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,22.97301861378253,-9.835311589288366,18.624371361186462,152774579.5188487,142563624.67366296,1000000000.0,6.545591571251055e-10,7.014412002283629e-11,3.1622776601683794e-11,2,worst
280.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,23.00025176309805,-12.15043989070044,18.279802460787323,152954607.5864246,85353289.52301092,1000000000.0,6.537887388812173e-10,1.1716010075164167e-10,3.1622776601683794e-11,2,worst
290.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,17.958065129782256,-14.454421632641427,17.94631957291807,119768887.12338452,50822999.81392835,1000000000.0,8.349413808694837e-10,1.9676130957660315e-10,3.1622776601683794e-11,2,worst
300.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,18.46905167670431,-16.74801089239557,17.623170879769447,123113317.78910713,30187135.936670545,1000000000.0,8.122598090589988e-10,3.312669350606482e-10,3.1622776601683794e-11,2,worst
310.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,15.648401710298955,-19.03188761325748,17.309678540742738,104741113.00373358,17917857.57276177,1000000000.0,9.547349377167248e-10,5.581024382737433e-10,3.1622776601683794e-11,2,worst
320.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,21.79652926255649,-21.306667018270034,17.00522929429556,145003166.09976304,10639115.082700362,1000000000.0,6.896401140041274e-10,9.399277968390821e-10,3.1622776601683794e-11,2,worst
330.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,21.452769352159052,-23.5729075753613,16.709266506401434,142734882.58233866,6323124.147644721,1000000000.0,7.005995884875134e-10,1.5814967042399232e-09,3.1622776601683794e-11,2,worst
340.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,18.177248871278067,-25.831117773428872,16.42128340637956,121202736.38018033,3762671.4665303403,1000000000.0,8.250638804583335e-10,2.6576861915667772e-09,3.1622776601683794e-11,2,worst
350.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,16.446986412871013,-28.081761916234797,16.140817303484653,109918005.05594617,2242130.20530284,1000000000.0,9.097690587552232e-10,4.4600442812594465e-09,3.1622776601683794e-11,2,worst
360.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,20.40987635606443,-30.325265100164188,15.867444618409905,135861648.96998563,1337970.7792164567,1000000000.0,7.360428844941508e-10,7.474004780475256e-09,3.1622776601683794e-11,2,worst
370.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,19.426217220761302,-32.562017510042736,15.600776595681253,129392421.92020011,799562.5349956164,1000000000.0,7.728427872049012e-10,1.2506839130543835e-08,3.1622776601683794e-11,2,worst
380.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,19.824115674385254,-34.79237814214963,15.34045558795043,132007484.35501301,478481.00784885563,1000000000.0,7.575328057238482e-10,2.0899471109538455e-08,3.1622776601683794e-11,2,worst
390.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,17.284941487195923,-37.016678043711664,15.086151823022163,115372841.16936731,286723.6903091049,1000000000.0,8.667551131310013e-10,3.487678325156674e-08,3.1622776601683794e-11,2,worst
400.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,17.198758411152554,-39.23522314233776,14.837560580258383,114810859.0292893,172038.77046190982,1000000000.0,8.709977509574167e-10,5.812643262417436e-08,3.1622776601683794e-11,2,worst
410.0,56.5513945986145,92.27852244835447,0.18261982399399146,5e-14,16.795381291078016,-41.44829672615211,14.59439971568841,112183358.48506854,103354.48084735083,1000000000.0,8.913978093578815e-10,9.675439243673894e-08,3.1622776601683794e-11,2,worst
