distance_m,FSPL_dB,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2780.0,150.87110423463815,139150.87110423463,-139150.87110423463,-139062.87110423463,1e-10,0.0,1
2790.0,150.90229238174857,139650.90229238174,-139650.90229238174,-139562.90229238174,1e-10,0.0,1
2800.0,150.933368943121,140150.9333689431,-140150.9333689431,-140062.9333689431,1e-10,0.0,1
2810.0,150.96433471437823,140650.96433471437,-140650.96433471437,-140562.96433471437,1e-10,0.0,1
2820.0,150.99519048266384,141150.99519048267,-141150.99519048267,-141062.99519048267,1e-10,0.0,1
2830.0,151.02593702676242,141651.02593702677,-141651.02593702677,-141563.02593702677,1e-10,0.0,1
2840.0,151.0565751172174,142151.05657511723,-142151.05657511723,-142063.05657511723,1e-10,0.0,1
2850.0,151.08710551644683,142651.08710551646,-142651.08710551646,-142563.08710551646,1e-10,0.0,1
2860.0,151.11752897885748,143151.11752897885,-143151.11752897885,-143063.11752897885,1e-10,0.0,1
2870.0,151.14784625095646,143651.14784625097,-143651.14784625097,-143563.14784625097,1e-10,0.0,1
2880.0,151.17805807146124,144151.17805807147,-144151.17805807147,-144063.17805807147,1e-10,0.0,1
2890.0,151.2081651714076,144651.2081651714,-144651.2081651714,-144563.2081651714,1e-10,0.0,1
2900.0,151.23816827425574,145151.23816827426,-145151.23816827426,-145063.23816827426,1e-10,0.0,1
2910.0,151.26806809599478,145651.268068096,-145651.268068096,-145563.268068096,1e-10,0.0,1
2920.0,151.297865345245,146151.29786534526,-146151.29786534526,-146063.29786534526,1e-10,0.0,1
2930.0,151.32756072335883,146651.32756072335,-146651.32756072335,-146563.32756072335,1e-10,0.0,1
2940.0,151.35715492451976,147151.3571549245,-147151.3571549245,-147063.3571549245,1e-10,0.0,1
2950.0,151.3866486358399,147651.38664863585,-147651.38664863585,-147563.38664863585,1e-10,0.0,1
2960.0,151.41604253745538,148151.41604253746,-148151.41604253746,-148063.41604253746,1e-10,0.0,1
2970.0,151.44533730262086,148651.44533730263,-148651.44533730263,-148563.44533730263,1e-10,0.0,1
2980.0,151.47453359780172,149151.4745335978,-149151.4745335978,-149063.4745335978,1e-10,0.0,1
2990.0,151.50363208276522,149651.50363208278,-149651.50363208278,-149563.50363208278,1e-10,0.0,1
3000.0,151.53263341066986,150151.53263341068,-150151.53263341068,-150063.53263341068,1e-10,0.0,1
3010.0,151.5615382281535,150651.56153822815,-150651.56153822815,-150563.56153822815,1e-10,0.0,1
3020.0,151.59034717541965,151151.59034717543,-151151.59034717543,-151063.59034717543,1e-10,0.0,1
3030.0,151.6190608863227,151651.61906088633,-151651.61906088633,-151563.61906088633,1e-10,0.0,1
3040.0,151.6476799884517,152151.64767998844,-152151.64767998844,-152063.64767998844,1e-10,0.0,1
3050.0,151.67620510321234,152651.6762051032,-152651.6762051032,-152563.6762051032,1e-10,0.0,1
3060.0,151.70463684590823,153151.7046368459,-153151.7046368459,-153063.7046368459,1e-10,0.0,1
3070.0,151.73297582582035,153651.7329758258,-153651.7329758258,-153563.7329758258,1e-10,0.0,1
3080.0,151.76122264628552,154151.76122264628,-154151.76122264628,-154063.76122264628,1e-10,0.0,1
3090.0,151.78937790477332,154651.78937790476,-154651.78937790476,-154563.78937790476,1e-10,0.0,1
3100.0,151.8174421929621,155151.81744219296,-155151.81744219296,-155063.81744219296,1e-10,0.0,1
3110.0,151.84541609681338,155651.84541609682,-155651.84541609682,-155563.84541609682,1e-10,0.0,1
3120.0,151.8733001966455,156151.87330019663,-156151.87330019663,-156063.87330019663,1e-10,0.0,1
3130.0,151.90109506720557,156651.9010950672,-156651.9010950672,-156563.9010950672,1e-10,0.0,1
3140.0,151.92880127774092,157151.92880127774,-157151.92880127774,-157063.92880127774,1e-10,0.0,1
3150.0,151.95641939206863,157651.95641939208,-157651.95641939208,-157563.95641939208,1e-10,0.0,1
3160.0,151.9839499686447,158151.98394996865,-158151.98394996865,-158063.98394996865,1e-10,0.0,1
3170.0,152.01139356063166,158652.01139356062,-158652.01139356062,-158564.01139356062,1e-10,0.0,1
3180.0,152.03875071596528,159152.03875071596,-159152.03875071596,-159064.03875071596,1e-10,0.0,1
3190.0,152.06602197742023,159652.06602197743,-159652.06602197743,-159564.06602197743,1e-10,0.0,1
3200.0,152.09320788267473,160152.0932078827,-160152.0932078827,-160064.0932078827,1e-10,0.0,1
3210.0,152.12030896437406,160652.12030896437,-160652.12030896437,-160564.12030896437,1e-10,0.0,1
3220.0,152.14732575019323,161152.1473257502,-161152.1473257502,-161064.1473257502,1e-10,0.0,1
3230.0,152.1742587628987,161652.1742587629,-161652.1742587629,-161564.1742587629,1e-10,0.0,1
3240.0,152.20110852040887,162152.2011085204,-162152.2011085204,-162064.2011085204,1e-10,0.0,1
3250.0,152.2278755358541,162652.22787553584,-162652.22787553584,-162564.22787553584,1e-10,0.0,1
3260.0,152.2545603176354,163152.25456031764,-163152.25456031764,-163064.25456031764,1e-10,0.0,1
3270.0,152.28116336948236,163652.28116336948,-163652.28116336948,-163564.28116336948,1e-10,0.0,1
3280.0,152.3076851905102,164152.30768519052,-164152.30768519052,-164064.30768519052,1e-10,0.0,1
3290.0,152.3341262752761,164652.33412627527,-164652.33412627527,-164564.33412627527,1e-10,0.0,1
3300.0,152.36048711383438,165152.36048711382,-165152.36048711382,-165064.36048711382,1e-10,0.0,1
3310.0,152.386768191791,165652.3867681918,-165652.3867681918,-165564.3867681918,1e-10,0.0,1
3320.0,152.41296999035734,166152.41296999037,-166152.41296999037,-166064.41296999037,1e-10,0.0,1
3330.0,152.439092986403,166652.4390929864,-166652.4390929864,-166564.4390929864,1e-10,0.0,1
3340.0,152.4651376525079,167152.4651376525,-167152.4651376525,-167064.4651376525,1e-10,0.0,1
3350.0,152.49110445701353,167652.491104457,-167652.491104457,-167564.491104457,1e-10,0.0,1
3360.0,152.5169938640735,168152.51699386406,-168152.51699386406,-168064.51699386406,1e-10,0.0,1
3370.0,152.5428063337034,168652.54280633372,-168652.54280633372,-168564.54280633372,1e-10,0.0,1
3380.0,152.5685423218297,169152.56854232182,-169152.56854232182,-169064.56854232182,1e-10,0.0,1
3390.0,152.59420228033827,169652.59420228034,-169652.59420228034,-169564.59420228034,1e-10,0.0,1
3400.0,152.61978665712172,170152.61978665713,-170152.61978665713,-170064.61978665713,1e-10,0.0,1
3410.0,152.64529589612658,170652.64529589613,-170652.64529589613,-170564.64529589613,1e-10,0.0,1
3420.0,152.67073043739933,171152.67073043738,-171152.67073043738,-171064.67073043738,1e-10,0.0,1
3430.0,152.69609071713202,171652.69609071713,-171652.69609071713,-171564.69609071713,1e-10,0.0,1
3440.0,152.7213771677072,172152.7213771677,-172152.7213771677,-172064.7213771677,1e-10,0.0,1
3450.0,152.7465902177421,172652.74659021775,-172652.74659021775,-172564.74659021775,1e-10,0.0,1
3460.0,152.77173029213216,173152.77173029212,-173152.77173029212,-173064.77173029212,1e-10,0.0,1
3470.0,152.7967978120941,173652.7967978121,-173652.7967978121,-173564.7967978121,1e-10,0.0,1
3480.0,152.82179319520824,174152.8217931952,-174152.8217931952,-174064.8217931952,1e-10,0.0,1
3490.0,152.84671685546022,174652.84671685545,-174652.84671685545,-174564.84671685545,1e-10,0.0,1
3500.0,152.87156920328212,175152.87156920327,-175152.87156920327,-175064.87156920327,1e-10,0.0,1
3510.0,152.89635064559312,175652.8963506456,-175652.8963506456,-175564.8963506456,1e-10,0.0,1
3520.0,152.92106158583925,176152.92106158583,-176152.92106158583,-176064.92106158583,1e-10,0.0,1
3530.0,152.94570242403307,176652.94570242404,-176652.94570242404,-176564.94570242404,1e-10,0.0,1
3540.0,152.97027355679236,177152.9702735568,-177152.9702735568,-177064.9702735568,1e-10,0.0,1
3550.0,152.99477537737852,177652.9947753774,-177652.9947753774,-177564.9947753774,1e-10,0.0,1
3560.0,153.01920827573414,178153.01920827574,-178153.01920827574,-178065.01920827574,1e-10,0.0,1
3570.0,153.0435726385205,178653.04357263853,-178653.04357263853,-178565.04357263853,1e-10,0.0,1
3580.0,153.0678688491541,179153.06786884915,-179153.06786884915,-179065.06786884915,1e-10,0.0,1
3590.0,153.09209728784302,179653.09209728785,-179653.09209728785,-179565.09209728785,1e-10,0.0,1
3600.0,153.11625833162236,180153.11625833163,-180153.11625833163,-180065.11625833163,1e-10,0.0,1
3610.0,153.14035235438976,180653.14035235438,-180653.14035235438,-180565.14035235438,1e-10,0.0,1
3620.0,153.16437972693993,181153.16437972695,-181153.16437972695,-181065.16437972695,1e-10,0.0,1
3630.0,153.18834081699887,181653.188340817,-181653.188340817,-181565.188340817,1e-10,0.0,1
3640.0,153.21223598925775,182153.21223598925,-182153.21223598925,-182065.21223598925,1e-10,0.0,1
3650.0,153.2360656054061,182653.2360656054,-182653.2360656054,-182565.2360656054,1e-10,0.0,1
3660.0,153.25983002416484,183153.25983002415,-183153.25983002415,-183065.25983002415,1e-10,0.0,1
3670.0,153.2835296013184,183653.28352960132,-183653.28352960132,-183565.28352960132,1e-10,0.0,1
3680.0,153.30716468974697,184153.30716468976,-184153.30716468976,-184065.30716468976,1e-10,0.0,1
3690.0,153.33073563945783,184653.33073563947,-184653.33073563947,-184565.33073563947,1e-10,0.0,1
3700.0,153.3542427976165,185153.35424279762,-185153.35424279762,-185065.35424279762,1e-10,0.0,1
3710.0,153.37768650857754,185653.37768650858,-185653.37768650858,-185565.37768650858,1e-10,0.0,1
3720.0,153.4010671139146,186153.4010671139,-186153.4010671139,-186065.4010671139,1e-10,0.0,1
3730.0,153.42438495245037,186653.42438495246,-186653.42438495246,-186565.42438495246,1e-10,0.0,1
3740.0,153.44764036028624,187153.44764036027,-187153.44764036027,-187065.44764036027,1e-10,0.0,1
3750.0,153.47083367083098,187653.47083367084,-187653.47083367084,-187565.47083367084,1e-10,0.0,1
3760.0,153.49396521482984,188153.49396521482,-188153.49396521482,-188065.49396521482,1e-10,0.0,1
3770.0,153.5170353203925,188653.5170353204,-188653.5170353204,-188565.5170353204,1e-10,0.0,1
3780.0,153.54004431302113,189153.54004431303,-189153.54004431303,-189065.54004431303,1e-10,0.0,1
3790.0,153.56299251563806,189653.56299251562,-189653.56299251562,-189565.56299251562,1e-10,0.0,1
3800.0,153.58588024861282,190153.5858802486,-190153.5858802486,-190065.5858802486,1e-10,0.0,1
3810.0,153.608707829789,190653.6087078298,-190653.6087078298,-190565.6087078298,1e-10,0.0,1
3820.0,153.6314755745108,191153.6314755745,-191153.6314755745,-191065.6314755745,1e-10,0.0,1
3830.0,153.6541837956491,191653.65418379565,-191653.65418379565,-191565.65418379565,1e-10,0.0,1
3840.0,153.67683280362724,192153.67683280364,-192153.67683280364,-192065.67683280364,1e-10,0.0,1
3850.0,153.69942290644664,192653.69942290644,-192653.69942290644,-192565.69942290644,1e-10,0.0,1
3860.0,153.7219544097117,193153.7219544097,-193153.7219544097,-193065.7219544097,1e-10,0.0,1
3870.0,153.74442761665483,193653.74442761665,-193653.74442761665,-193565.74442761665,1e-10,0.0,1
3880.0,153.76684282816078,194153.76684282816,-194153.76684282816,-194065.76684282816,1e-10,0.0,1
3890.0,153.7892003427908,194653.78920034278,-194653.78920034278,-194565.78920034278,1e-10,0.0,1
3900.0,153.8115004568066,195153.8115004568,-195153.8115004568,-195065.8115004568,1e-10,0.0,1
3910.0,153.83374346419396,195653.8337434642,-195653.8337434642,-195565.8337434642,1e-10,0.0,1
3920.0,153.85592965668576,196153.85592965668,-196153.85592965668,-196065.85592965668,1e-10,0.0,1
3930.0,153.87805932378515,196653.8780593238,-196653.8780593238,-196565.8780593238,1e-10,0.0,1
3940.0,153.90013275278812,197153.90013275278,-197153.90013275278,-197065.90013275278,1e-10,0.0,1
3950.0,153.92215022880583,197653.9221502288,-197653.9221502288,-197565.9221502288,1e-10,0.0,1
3960.0,153.94411203478685,198153.94411203478,-198153.94411203478,-198065.94411203478,1e-10,0.0,1
3970.0,153.96601845153893,198653.96601845155,-198653.96601845155,-198565.96601845155,1e-10,0.0,1
3980.0,153.9878697577504,199153.98786975775,-199153.98786975775,-199065.98786975775,1e-10,0.0,1
3990.0,154.0096662300116,199654.00966623,-199654.00966623,-199566.00966623,1e-10,0.0,1
4000.0,154.03140814283586,200154.03140814282,-200154.03140814282,-200066.03140814282,1e-10,0.0,1
