distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
250.0,94.38820026016111,0.0003705672245534739,-1.7133112886524289,92.67525953873323
260.0,94.72886704613671,0.00038538991353561286,-1.4085342019529183,93.32071823409733
270.0,95.05667536990012,0.00040021260251775183,2.129236742213395,97.18631232471603
280.0,95.37256071356475,0.0004150352914998908,1.4617762574563133,96.83475200631256
290.0,95.67736004469947,0.0004298579804820297,1.6509304463839536,97.3287203490639
300.0,95.97182518111362,0.00044468066946416865,1.723284012031531,97.6955538738146
310.0,96.25663396340582,0.0004595033584463076,8.566590403481845,104.8236838702461
320.0,96.53239965311849,0.0004743260474284466,-1.6256600655384623,94.90721391362744
330.0,96.79967888427811,0.0004891487364105855,-2.0489709162861494,94.75119711672836
340.0,97.05897842756548,0.0005039714253927245,-3.255090912991511,93.80439148599936
350.0,97.31076097372588,0.0005187941143748634,2.4639176903019826,99.77519745814223
360.0,97.55545010206612,0.0005336168033570023,4.5158891708835665,102.07187288975304
370.0,97.79343456806026,0.0005484394923391413,-0.4557898306195003,97.3381931769331
380.0,98.02507201905655,0.0005632621813212803,-3.360625907850112,94.66500937338776
390.0,98.25069222725034,0.0005780848703034193,-3.297924862764958,94.95334544935568
400.0,98.47059991327961,0.0005929075592855582,2.6023711512988044,101.07356397213769
410.0,98.68507722111508,0.0006077302482676971,2.973016684813769,101.65870163617711
420.0,98.89438589467838,0.0006225529372498361,2.17261707322078,101.0676255208364
430.0,99.09876919831208,0.000637375626231975,-2.662038829154777,96.43736774478353
440.0,99.2984536164441,0.000652198315214114,0.9286452922668791,100.2277511070262
450.0,99.49365036222724,0.000667021004196253,0.4667432365629129,99.96106061979435
460.0,99.68455672035185,0.000681843693178392,0.8747543869160518,100.55999295096107
470.0,99.87135724543472,0.0006966663821605308,3.4857151117927594,103.35776902360963
480.0,100.05422483423212,0.0007114890711426698,0.8943821950987291,100.94931851840198
490.0,100.23332168729064,0.0007263117601248088,2.7156542522875795,102.94970225133834
500.0,100.40880017344074,0.0007411344491069478,0.27031627795556584,100.67985758584541
510.0,100.5808036086791,0.0007559571380890867,1.1564775947599366,101.73803716057712
520.0,100.74946695941634,0.0007707798270712257,2.5251529033541615,103.27539064259756
530.0,100.91491747873613,0.0007856025160533647,-5.828623279422666,95.0870798018295
540.0,101.07727528317974,0.0008004252050355037,-1.2786848654292053,99.79939084295557
550.0,101.23665387660523,0.0008152478940176426,-1.881490617171182,99.35597850732808
560.0,101.39316062684438,0.0008300705829997816,-2.5555113929733677,98.83847930445401
570.0,101.54689720017018,0.0008448932719819204,-1.100569004906735,100.44717308853544
580.0,101.6979599579791,0.0008597159609640593,5.9797652449375835,107.67858491887765
590.0,101.84644031956324,0.0008745386499461983,-3.463324462772973,98.38399039544022
600.0,101.99242509439324,0.0008893613389283373,3.8731134183659233,105.8664278740981
610.0,102.13599678693572,0.0009041840279104763,-6.731479086463219,95.40542188450041
620.0,102.27723387668544,0.0009190067168926152,-1.3395401199430994,100.93861276345925
630.0,102.416211075792,0.0009338294058747542,0.6510122604200224,103.0681571656179
640.0,102.55299956639811,0.0009486520948568932,2.3448893254371126,104.89883754393009
650.0,102.68766721957746,0.0009634747838390322,2.84490631917142,105.53353701353272
660.0,102.82027879755773,0.000978297472821171,3.173388940799701,105.99464603583026
670.0,102.95089614073689,0.00099312016180331,-1.3949002889937503,101.55698897190494
680.0,103.0795783408451,0.001007942850785449,-1.8494071706582687,101.23117911303763
690.0,103.20638190146548,0.0010227655397675877,3.4319035250286154,106.63930819203387
700.0,103.3313608870055,0.0010375882287497267,-0.7652172995264596,102.5671811757078
710.0,103.45456706110187,0.0010524109177318657,-5.1027452933516875,98.35287417866792
720.0,103.57605001534574,0.0010672336067140047,-4.533148856013923,99.04396839293854
730.0,103.69585728912949,0.0010820562956961436,-3.6778091440064453,100.01913020141875
740.0,103.81403448133989,0.0010968789846782826,1.9886429762150561,105.80377433653963
750.0,103.93062535455437,0.0011117016736604216,0.569702944282261,104.50144000051029
760.0,104.04567193233618,0.0011265243626425606,2.761941416271073,106.8087398729699
770.0,104.15921459017,0.0011413470516246995,-1.709010585346137,102.45134535187549
780.0,104.27129214052997,0.0011561697406068385,0.6341587643068569,104.90660707457744
790.0,104.38194191252919,0.0011709924295889775,2.502361575869347,106.88547448082812
800.0,104.49119982655924,0.0011858151185711165,-1.2373861588809536,103.25499948279686
810.0,104.59910046429337,0.0012006378075532554,1.8271009502296458,106.42740205233058
820.0,104.7056771343947,0.0012154604965353942,-2.647703764266605,102.05918883062463
830.0,104.81096193424185,0.0012302831855175332,-1.4522153862602871,103.35997683116707
840.0,104.914985807958,0.0012451058744996722,-1.5269515759933163,103.38927933783918
850.0,105.01777860100623,0.0012599285634818111,-4.783358582356159,100.23567994721355
860.0,105.11936911159171,0.00127475125246395,1.9478899231423272,107.0685337859865
870.0,105.21978513909272,0.001289573941446089,-1.8776093608108955,103.34346535222328
880.0,105.31905352972373,0.001304396630428228,0.04997647491074972,105.37033440126491
890.0,105.41720021961862,0.001319219319410367,1.9229866356236358,107.34150607456166
900.0,105.51425027550687,0.001334042008392506,1.7861247041197763,107.30170902163503
910.0,105.61022793314223,0.001348864697374645,2.661540435891145,108.27311723373074
920.0,105.70515663363147,0.001363687386356784,-0.39394193803769445,105.31257838298013
930.0,105.79905905779907,0.001378510075338923,-1.693193248176615,104.1072443196978
940.0,105.89195715871435,0.0013933327643210617,-0.3188728436255962,105.57447764785307
950.0,105.9838721924973,0.0014081554533032007,-6.749337735832119,99.23594261211849
960.0,106.07482474751174,0.0014229781422853396,-5.788449889692349,100.28779783596168
970.0,106.16483477204525,0.0014378008312674786,-5.2907984494176095,100.87547412345891
980.0,106.25392160057027,0.0014526235202496176,-3.988987310405927,102.26638691368458
990.0,106.34210397867136,0.0014674462092317566,1.5990969068937464,107.94266833177434
1000.0,106.42940008672036,0.0014822688982138955,-3.621916221440243,102.80896613417833
1010.0,106.5158275623732,0.0014970915871960345,-1.5126502161575588,105.00467443780285
1020.0,106.60140352195873,0.0015119142761781735,5.196913191144262,111.79982862737917
1030.0,106.6861445808238,0.0015267369651603125,-1.4250558842457037,105.26261543354325
1040.0,106.77006687269596,0.0015415596541424514,2.950062273868346,109.72167070621845
1050.0,106.85318606811913,0.0015563823431245904,-3.734470720039508,103.12027173042274
1060.0,106.93551739201575,0.0015712050321067294,-0.8217502314705201,106.11533836557734
